Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
意味,いみ,"1. meaning, significance, sense",N5,7,<b>意味</b> 分からんが ウゼえ！,"I don't know what it means, but it's so cool!","S01E01, S01E06, S01E08, S01E09, S01E11, S01E12"
以上,いじょう,"1. not less than, ... and over, ... and above, ... and upwards, ... or more<br>2. beyond (e.g. one's expectations), above, more than, further than<br>3. above-mentioned, aforementioned, foregoing<br>4. since ..., seeing that ..., now that ..., once ...<br>5. that's all, that is the end, the end",N4,7,正直 中２で私<b>以上</b>に―,"Honestly, even more than me in 2nd year of junior high school.","S01E02, S01E05, S01E08, S01E09, S01E12"
出す,だす,"1. to take out, to get out<br>2. to put out, to reveal, to show<br>3. to submit (e.g. thesis), to turn in<br>4. to publish, to make public<br>5. to send (e.g. letter)<br>6. to produce (a sound), to start (fire)<br>7. to serve (food)<br>8. ... out (e.g. to jump out, to carry out)<br>9. to begin ..., to start to ..., to burst into ...",N5,7,私が本気を<b>出せ</b>ば何でもできる！,"If I put my mind to it, I can do anything!","S01E02, S01E06, S01E07, S01E10, S01E12"
保健,ほけん,"1. preservation of health, hygiene, sanitation",N2,7,私 <b>保健</b>の先生 呼んできます！,I'll call the health teacher!,"S01E02, S01E03, S01E11"
室,しつ,"1. room<br>2. wife (of someone of high rank)<br>3. scabbard<br>4. Chinese ""Encampment"" constellation (one of the 28 mansions)",N1,7,〝保健<b>室</b>で男と寝る〞,"""Sleeping with a man in the infirmary""","S01E02, S01E03, S01E11, S01E12"
隣,となり,"1. next (to), adjoining, adjacent<br>2. house next door, neighbouring house, next-door neighbour, next-door neighbor",N5,7,さっさと<b>隣</b>に見せてもらえ,Hurry up and show me to the person next to you.,"S01E02, S01E03, S01E04, S01E12"
手,て,"1. hand, arm<br>2. forepaw, foreleg<br>3. handle<br>4. hand, worker, help<br>5. trouble, care, effort<br>6. means, way, trick, move, technique, workmanship<br>7. hand, handwriting<br>8. kind, type, sort<br>9. one's hands, one's possession<br>10. ability to cope<br>11. hand (of cards)<br>12. direction<br>13. move (in go, shogi, etc.)",N5,7,道は途中で二<b>手</b>に分かれていて―,The road splits into two in the middle...,"S01E02, S01E03, S01E04, S01E07, S01E10, S01E11"
つく,つく,"1. to take (seat, position, course, office, etc.), to assume, to be hired, to be employed<br>2. to ascend (the throne), to accede<br>3. to start (on a journey), to commence, to depart<br>4. to study (under teacher), to be an apprentice",Unlabeled,7,思いながら 帰途に<b>つく</b>んだ,I'm on my way home thinking,"S01E02, S01E03, S01E06, S01E07, S01E10"
感じ,かんじ,"1. feeling, sense, impression",N3,7,もっと胸元見せる<b>感じ</b>で,I feel like I can show more of my chest,"S01E02, S01E05, S01E09, S01E10, S01E11, S01E12"
たん,きも,"1. liver, innards<br>2. courage, spirit, pluck, guts<br>3. crux, essential point, key",Unlabeled,7,何 落ち込んで<b>たん</b>だろう！,I wonder how depressed I was!,"S01E02, S01E08, S01E09, S01E10, S01E11"
それに,それに,"1. besides, in addition, also, moreover",N4,7,<b>それに</b> あれを履くのは,And to wear that,"S01E03, S01E04, S01E08, S01E09, S01E11"
切る,きる,"1. to cut, to cut through, to perform (surgery)<br>2. to sever (connections, ties)<br>3. to turn off (e.g. the light)<br>4. to terminate (e.g. a conversation), to hang up (the phone), to disconnect<br>5. to punch (a ticket), to tear off (a stub)<br>6. to open (something sealed)<br>7. to start<br>8. to set (a limit), to do (something) in less or within a certain time, to issue (cheques, vouchers, etc.)<br>9. to reduce, to decrease, to discount<br>10. to shake off (water, etc.), to let drip-dry, to let drain<br>11. to cross, to traverse<br>12. to criticize sharply<br>13. to act decisively, to do (something noticeable), to go first, to make (certain facial expressions, in kabuki)<br>14. to turn (vehicle, steering wheel, etc.)<br>15. to curl (a ball), to bend, to cut<br>16. to shuffle (cards)<br>17. to discard a tile<br>18. to dismiss, to sack, to let go, to expulse, to excommunicate<br>19. to dig (a groove), to cut (a stencil, on a mimeograph)<br>20. to trump<br>21. to cut (the connection between two groups) (in go)<br>22. to start a fire (with wood-wood friction or by striking a metal against stone)<br>23. to draw (a shape) in the air (with a sword, etc.)<br>24. to finish, to complete",N5,7,<b>切っ</b>てもらおうと思ったのに,I was thinking of getting it cut,"S01E03, S01E09, S01E11"
さあ,さあ,"1. come, come now, come along, go on, hurry up<br>2. well, who knows, I don't know..., uh, hmm<br>3. well now, let's see, there we go, all right<br>4. about that, you see",N5,7,<b>さあ</b> みんな ノリノリでいくよ！,"Come on, everyone, let's get excited!","S01E03, S01E08, S01E11"
ウゼ,ウゼイル・ハジベヨフ,1. Uzeyir Hajibeyov,Unlabeled,7,意味 分からんが <b>ウゼ</b>え！,"I don't know what it means, but it's so cool!","S01E03, S01E04, S01E06, S01E10"
おく,おく,To place / Do in advance,Unlabeled,7,しっかりと覚えて<b>おく</b>ように,Make sure to remember,"S01E03, S01E04, S01E05, S01E08, S01E12"
足りる,たりる,"1. to be sufficient, to be enough<br>2. to be worth doing, to be worthy of, to deserve<br>3. to do (the job), to serve, to answer",N4,7,今までの私に<b>足り</b>なかったもの―,What I lacked until now...,"S01E04, S01E05, S01E08, S01E09"
付く,つく,"1. to be attached, to be connected with, to adhere, to stick, to cling<br>2. to remain imprinted, to scar, to stain, to dye<br>3. to bear (fruit, interest, etc.)<br>4. to be acquired (of a habit, ability, etc.), to increase (of strength, etc.)<br>5. to take root<br>6. to accompany, to attend, to follow, to study with<br>7. to side with, to belong to<br>8. to possess, to haunt<br>9. to be lit, to be lighted<br>10. to be settled, to be resolved, to be decided<br>11. to be given (of a name, price, etc.)<br>12. to be sensed, to be perceived<br>13. to be lucky<br>14. to become (a state, condition, etc.)",N4,7,下着に匂いが<b>付い</b>てるのか？,Does your underwear smell?,"S01E04, S01E06, S01E09, S01E11"
決まる,きまる,"1. to be decided, to be settled, to be fixed, to be arranged<br>2. to be unchanging, to be the same (as always), to be fixed, to be set<br>3. to be a fixed rule, to be destined, to be a convention, to be a custom, to be common knowledge<br>4. to be well executed (of a manoeuvre in a sport, game, etc.), to go well, to succeed, to connect (of a punch)<br>5. to look good (of clothing), to look sharp, to be stylish, to suit one, to be held in place (of a hairdo)<br>6. to be struck and held (of a pose in kabuki)",N1,7,食ったに<b>決まっ</b>てんだろ！,I'm sure he ate it!,"S01E04, S01E08, S01E10"
ケーキ,ケーキ,1. cake,N4,7,じゃあ この<b>ケーキ</b>で,So this cake,"S01E04, S01E09"
クール,クール,"1. cool (temperature, color, etc.)<br>2. cool (i.e. calm and collected)<br>3. cool (i.e. fashionable, attractive, etc.)<br>4. course (of medical treatment)<br>5. season (series) of a television program (usu. 13 installments over a 3-month period)",Unlabeled,7,私は無口で<b>クール</b>でかわいい女の子,"I'm a quiet, cool and cute girl",S01E05
ウフフッ,うふふ,1. tee-hee,Unlabeled,7,<b>ウフフッ</b> ハハッ フフッ…,Uhuhu haha ​​hehe...,"S01E06, S01E07, S01E09, S01E12"
回,かい,"1. counter for occurrences<br>2. a time, an instance<br>3. inning (baseball), round, game<br>4. episode, chapter, instalment<br>5. Hui (people)<br>6. Islam",N3,6,男子に６<b>回</b>も声をかけられてる,I've been called out to by a boy 6 times.,"S01E01, S01E03, S01E04, S01E06"
でる,でる,"1. to leave, to exit, to go out, to come out, to get out<br>2. to leave (on a journey), to depart, to start out, to set out<br>3. to move forward<br>4. to come to, to get to, to lead to, to reach<br>5. to appear, to come out, to emerge, to surface, to come forth, to turn up, to be found, to be detected, to be discovered, to be exposed, to show, to be exhibited, to be on display<br>6. to appear (in print), to be published, to be announced, to be issued, to be listed, to come out<br>7. to attend, to participate, to take part, to enter (an event), to play in, to perform<br>8. to be stated, to be expressed, to come up, to be brought up, to be raised<br>9. to sell<br>10. to exceed, to go over<br>11. to stick out, to protrude<br>12. to break out, to occur, to start, to originate<br>13. to be produced<br>14. to come from, to be derived from<br>15. to be given, to get, to receive, to be offered, to be provided, to be presented, to be submitted, to be handed in, to be turned in, to be paid<br>16. to answer (phone, door, etc.), to get<br>17. to assume (an attitude), to act, to behave<br>18. to pick up (speed, etc.), to gain<br>19. to flow (e.g. tears), to run, to bleed<br>20. to graduate<br>21. to ejaculate, to cum",Unlabeled,6,もう死ん<b>でる</b>だろ！,You're already dead!,"S01E01, S01E04, S01E07, S01E10, S01E11"
高校生,こうこうせい,1. senior high school student,N4,6,さすがは女子<b>高校生</b>というだけは,As expected from a high school girl,"S01E01, S01E04, S01E06, S01E08"
楽しむ,たのしむ,1. to enjoy (oneself),N1,6,“一人で夏休みを<b>楽しむ</b>方法”っと,“How to enjoy summer vacation alone”,"S01E01, S01E02, S01E07, S01E10, S01E11"
スカート,スカート,1. skirt,N5,6,<b>スカート</b>短え！,Shorter skirt!,"S01E01, S01E04"
遊ぶ,あそぶ,"1. to play (games, sports), to enjoy oneself, to have a good time<br>2. to mess about (with alcohol, gambling, philandery, etc.)<br>3. to be idle, to do nothing, to be unused<br>4. to meet up (with friends), to hang out<br>5. to give oneself up (to gambling, drinking, etc.)<br>6. to go to (for pleasure or for study)<br>7. to tease (somebody), to play (with)<br>8. to intentionally throw a ball to lower the batter's concentration",N5,6,中学生のころみたいに<b>遊ぼ</b>！,Let's play like we did in middle school!,"S01E01, S01E02, S01E08"
初めて,はじめて,"1. for the first time<br>2. only after ... is it ..., only when ... do you ...",N5,6,<b>初めて</b>の中間テストがある,I have my first midterm exam.,"S01E01, S01E02, S01E06"
頭,とう,"1. counter for large animals (e.g. head of cattle), counter for insects in a collection, counter for helmets, masks, etc.",N5,6,絶対に<b>頭</b> 上げないでください,Never raise your head,"S01E01, S01E03, S01E06, S01E08, S01E10"
帰り,かえり,"1. return, coming back",N4,6,<b>帰り</b>に待ち合わせしね？,"Let's meet up on the way home, okay?","S01E01, S01E02, S01E04, S01E05"
星,ほし,"1. star (usu. not including the Sun), planet (usu. not including Earth), heavenly body<br>2. star (glyph, symbol, shape)<br>3. star (actor, player, etc.)<br>4. small dot, spot, fleck<br>5. star point (in go), hoshi, intersection marked with a dot<br>6. perp, perpetrator, mark, offender, suspect<br>7. bullseye<br>8. one's star (that determines one's fate), one's fortune<br>9. point, score",N4,6,私は<b>星</b>を見に来たんだ,I came to see the stars,"S01E01, S01E05, S01E09, S01E10"
元気,げんき,"1. lively, full of spirit, energetic, vigorous, vital, spirited<br>2. healthy, well, fit, in good health",N5,6,下半身は<b>元気</b> 出てんだろ？,"Your lower body is feeling fine, right?","S01E01, S01E03, S01E06, S01E07"
美少女,びしょうじょ,1. beautiful girl,Unlabeled,6,自分は痴漢に遭う<b>美少女</b>とでも,I thought I was a beautiful girl being molested.,"S01E01, S01E04, S01E06, S01E07"
レベル,レベル,"1. level, standard, amount, degree, grade, rank, class<br>2. level (plane), floor, storey (story), layer, stratum<br>3. spirit level, (surveyor's) level<br>4. minor release sequence number (software versioning)<br>5. rebel",N2,6,いや～ <b>レベル</b>40とか無理だよ,"No, level 40 is impossible.","S01E01, S01E02, S01E03, S01E04, S01E06"
ひる,ひる,1. to dry,Unlabeled,6,うっ<b>ひ</b>ょーっ！,Woohoo!,"S01E01, S01E06, S01E11, S01E12"
急,きゅう,"1. sudden, abrupt, unexpected<br>2. urgent, pressing<br>3. steep, sharp, precipitous<br>4. rapid, swift, fast<br>5. emergency, crisis, danger<br>6. urgency, hurrying, haste<br>7. (in gagaku or noh) end of a song",N4,6,高校生になったら<b>急</b>に,Suddenly when I became a high school student,"S01E01, S01E04, S01E06, S01E09, S01E11"
だから,だから,"1. so, therefore, accordingly, consequently, on those grounds, that is why, for that reason<br>2. like I said, I told you already",N4,6,<b>だから</b>リハビリのため―,So for rehabilitation...,"S01E01, S01E02, S01E03, S01E05, S01E12"
せっかく,せっかく,1. stone burial chamber,Unlabeled,6,<b>せっかく</b>だから 何か願っとくか,"Since it's such a big deal, let's wish for something.","S01E01, S01E03, S01E05, S01E09, S01E11"
ども,ども,1. first-person plural (or singular)<br>2. second or third person plural (implies speaker is of higher status than those referred to),Unlabeled,6,チャラ男とバカ女<b>ども</b>が,Foolish men and foolish women,"S01E01, S01E02, S01E04, S01E09, S01E11"
いらっしゃる,いらっしゃる,"1. to come, to go, to be (somewhere)<br>2. to be (doing)",N4,6,<b>いらっしゃい</b>ませ ご注文をどうぞ,"Welcome, please place your order.","S01E01, S01E05, S01E09, S01E11"
まずは,まずは,"1. first of all, to begin with, before anything else<br>2. probably, most likely, almost certainly, virtually<br>3. more or less (satisfactory), on the whole, reasonably<br>4. anyway, at any rate, for now (at least), for the time being",Unlabeled,6,<b>まずは</b> 肩慣らしで,"First, get your shoulders used to it","S01E01, S01E05, S01E08, S01E10, S01E11"
はず,はず,"1. should (be), bound (to be), expected (to be), must (be)<br>2. nock (of a bow)<br>3. nock (of an arrow)<br>4. nock-shaped grip (between thumb and forefinger)<br>5. wooden frame on the tip of the mast of a Japanese ship that prevents the hawser from falling out",N4,6,女子高生１人でも入る<b>はず</b>だ,Even one high school girl should be able to enter.,"S01E01, S01E05, S01E09, S01E10, S01E12"
子供,こども,1. child,N5,6,<b>子供</b>がやることじゃねえよ！,That's not something a child should do!,"S01E01, S01E05, S01E07, S01E08, S01E09, S01E12"
何とか,なんとか,"1. something, something or other, so-and-so<br>2. somehow, anyhow, one way or another",N3,6,自分で <b>何とか</b>しなきゃ！,I have to do something myself!,"S01E01, S01E04, S01E05, S01E08, S01E10"
過去,かこ,"1. the past, bygone days<br>2. one's past (that one would prefer remained secret)<br>3. past (tense), preterit, preterite<br>4. previous life",N3,6,今更 <b>過去</b>を悔やんだところで,Now that I'm regretting the past,"S01E02, S01E12"
食う,くう,"1. to eat<br>2. to live, to make a living, to survive<br>3. to bite, to sting (as insects do)<br>4. to tease, to torment, to taunt, to make light of, to make fun of<br>5. to encroach on, to eat into, to consume<br>6. to defeat a superior, to threaten a position<br>7. to consume time and-or resources<br>8. to receive something (usu. an unfavourable event)<br>9. to have sexual relations with a woman, esp. for the first time",N3,6,<b>食っ</b>たに決まってんだろ！,I'm sure he ate it!,"S01E02, S01E03, S01E04, S01E07, S01E09"
