Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
ながら,ながら,While doing...,Unlabeled,6,ルイは左足 骨折し<b>ながら</b>,[Unavailable],"S01E03, S01E04, S01E06, S01E10"
置く,おく,"1. to put, to place<br>2. to leave (behind)<br>3. to establish (an organization, a facility, a position, etc.), to set up<br>4. to appoint (someone to a certain position), to hire, to employ<br>5. to place (one's trust, one's faith, etc.), to bear (in mind, etc.)<br>6. to put down a tool (e.g. a pen) hence stopping what one is doing with that tool<br>7. to take in (boarders, etc.), to provide lodging in one's house<br>8. to separate spatially or temporally<br>9. to do something in advance<br>10. to leave something in a certain state, to keep something in a certain state",N5,6,一緒に<b>置い</b>た男女は結ばれるって,It is said that a man and a woman put together will be united.,"S01E03, S01E04, S01E05, S01E08, S01E10, S01E11"
歳,さい,1. -years-old,N1,6,金がなくて 14<b>歳</b>で―,At 14 years old with no money...,"S01E03, S01E05, S01E06, S01E09, S01E10, S01E11"
買う,かう,"1. to buy, to purchase<br>2. to value, to have a high opinion<br>3. to stir, to provoke, to draw upon oneself",N5,6,記念に僕も<b>買っ</b>たった,I also bought it as a souvenir.,"S01E03, S01E05, S01E06, S01E09, S01E12"
戦う,たたかう,"1. to make war (on), to wage war (against), to go to war (with), to fight (with), to do battle (against)<br>2. to compete (against)<br>3. to struggle (against adversities, etc.), to fight, to contend, to resist",N3,6,俺たちが<b>戦う</b>場面には,When we fight,"S01E03, S01E04, S01E06, S01E11, S01E12"
最高,さいこう,"1. most, highest, maximum, uppermost, supreme<br>2. best, wonderful, finest",N3,6,今日の演技は<b>最高</b>でしたよ,Today's performance was great,"S01E03, S01E04, S01E09, S01E12"
観客,かんきゃく,"1. audience, spectator, spectators",N3,6,君の動きは<b>観客</b>を引きつけるが,Your movements attract the audience,"S01E03, S01E04, S01E05, S01E08"
頼む,たのむ,"1. to request, to beg, to ask<br>2. to call, to order, to reserve<br>3. to entrust to<br>4. to rely on<br>5. please, please do",N5,6,なるべく ひと噛みで<b>頼む</b>ぞい,I'll ask for one bite if possible.,"S01E04, S01E06, S01E07, S01E08, S01E09"
不安,ふあん,"1. anxiety, uneasiness, worry, apprehension, fear, insecurity, suspense",N3,6,本当は すごく<b>不安</b>だと思うの,I feel really anxious.,"S01E04, S01E07, S01E08, S01E12"
問題,もんだい,"1. question (e.g. on a test), problem<br>2. problem (e.g. societal, political), question, issue, subject (e.g. of research), case, matter<br>3. question (i.e. doubt)<br>4. public discussion, controversy<br>5. trouble, problem, inconvenience, difficulty",N5,6,<b>問題</b>は中に入っていた物よ,The problem was what was inside.,"S01E04, S01E05, S01E11, S01E12"
最近,さいきん,"1. recently, lately, these days, nowadays, right now<br>2. nearest, closest",N4,6,ルイ先輩は <b>最近</b> レゴシに,Louis-senpai has been to Legosi recently.,"S01E04, S01E05, S01E07, S01E08"
うわる,うわる,1. to be planted,Unlabeled,6,<b>うわっ</b> ううっ,Wow wow,"S01E04, S01E05, S01E10, S01E11, S01E12"
クソッ,くっそ,"1. shit!, damn!<br>2. very, extremely, really",Unlabeled,6,<b>クソッ</b> クソッ！,"Damn it, damn it!","S01E04, S01E09, S01E10"
うーん,ううん,"1. um, er, well<br>2. nuh-uh, no<br>3. oof",Unlabeled,6,<b>うーん</b> 分かんないよ 自分では,"Hmm, I don't know myself.","S01E05, S01E07, S01E08, S01E11"
メス,メス,"1. scalpel, surgical knife",Unlabeled,6,<b>メス</b>は争いが嫌いです,Females don't like fights,"S01E05, S01E07, S01E08, S01E10"
高い,たかい,"1. high, tall<br>2. expensive, high-priced<br>3. high (level), above average (in degree, quality, etc.)<br>4. loud<br>5. high-pitched, shrill",N5,6,白と灰色の割合が<b>高い</b>な,High proportion of white and gray,"S01E05, S01E06, S01E09, S01E10, S01E11"
売る,うる,1. to sell,N5,6,<b>売る</b>ことにしたのよ,I decided to sell it.,"S01E05, S01E07, S01E09, S01E10"
夏,なつ,1. summer,N5,6,今年の<b>夏</b>も 外出届なしで,"This summer too, I didn't have to report going out.","S01E05, S01E08, S01E11, S01E12"
恐竜,きょうりゅう,1. dinosaur,Unlabeled,6,そもそも なんで<b>恐竜</b>なんだよ,"First of all, why is it a dinosaur?","S01E05, S01E07, S01E08"
点灯,てんとう,"1. lighting (a lamp), turning on a light",Unlabeled,6,最終日の<b>点灯</b>式だもん,The lighting ceremony on the last day,"S01E05, S01E07, S01E08, S01E12"
式,しき,"1. equation, formula, expression<br>2. ceremony<br>3. style<br>4. enforcement regulations (of the ritsuryo)",N3,6,最終日の点灯<b>式</b>だもん,The lighting ceremony on the last day,"S01E05, S01E07, S01E08, S01E12"
男女,だんじょ,"1. men and women, man and woman, both sexes, both genders",Unlabeled,6,一緒に置いた<b>男女</b>は結ばれるって,It is said that a man and a woman put together will be united.,"S01E05, S01E08, S01E11, S01E12"
喉,のど,1. throat<br>2. singing voice,N3,6,声と一緒に<b>喉</b>の奥のほうで,In the back of your throat along with your voice,"S01E05, S01E06, S01E08"
とんでも,トンデモ,"1. unthinkable, unexpected, outrageous, offensive",Unlabeled,6,<b>とんでも</b>ない ど変態への道を,The road to becoming an outrageous pervert,"S01E05, S01E07, S01E08, S01E11, S01E12"
連絡,れんらく,"1. contacting, (making) contact, getting in touch, communication, correspondence, call, message<br>2. connection (with a train, bus, etc.), joining (a railway line, etc.), meeting<br>3. connection (between matters, incidents, etc.), relation, link",N4,6,今日の<b>連絡</b>事項は ここまで,Here's today's message,"S01E06, S01E07, S01E08, S01E09, S01E11, S01E12"
以上,いじょう,"1. not less than, ... and over, ... and above, ... and upwards, ... or more<br>2. beyond (e.g. one's expectations), above, more than, further than<br>3. above-mentioned, aforementioned, foregoing<br>4. since ..., seeing that ..., now that ..., once ...<br>5. that's all, that is the end, the end",N4,6,これ<b>以上</b> 枚数を増やさぬように,Do not increase the number of sheets any further,"S01E06, S01E08, S01E09, S01E11"
感情,かんじょう,"1. emotion, feeling, feelings, sentiment",N3,6,こんな<b>感情</b>が簡単に“恋”だなんて,"I can't believe that such a feeling can easily be called ""love""","S01E06, S01E07, S01E10"
場所,ばしょ,"1. place, location, spot, position<br>2. room, space<br>3. basho, wrestling tournament",N4,6,誰も近寄らない この<b>場所</b>に―,In this place where no one approaches...,"S01E07, S01E09, S01E12"
誘拐,ゆうかい,"1. abduction, kidnapping, kidnaping",Unlabeled,6,<b>誘拐</b>された園芸部の少女とは,Who is the kidnapped girl from the gardening club?,"S01E09, S01E10, S01E12"
服,ふく,"1. clothes (esp. Western clothes)<br>2. counter for doses of medicine, gulps of tea, drags of a cigarette, etc.",N5,6,自らの意思で<b>服</b>を脱ぎ―,Take off your clothes of your own volition.,"S01E09, S01E11, S01E12"
エルス,エルス,Erusu,Unlabeled,5,気をつけてね <b>エルス</b>,"Take care, Els.","S01E01, S01E04, S01E08"
確か,たしか,"1. sure, certain, positive, definite<br>2. reliable, trustworthy, safe, sound, firm, accurate, correct, exact<br>3. If I'm not mistaken, If I remember correctly, If I remember rightly",N4,5,でも 肉食獣なのは<b>確か</b>じゃない,But I'm not sure it's a carnivore.,"S01E01, S01E05, S01E07, S01E09, S01E12"
代役,だいやく,"1. substitute (e.g. actor), substitution, stand-in, double",Unlabeled,5,テムの<b>代役</b>がゾーイなんです？,Zoe is Tem's replacement?,"S01E01, S01E04"
場合,ばあい,"1. case, situation",N4,5,あなたの<b>場合</b> 男の子が,In your case it's a boy,"S01E01, S01E02, S01E09, S01E10"
全員,ぜんいん,"1. all members, all hands, everyone, everybody, whole crew",N3,5,うちの部は<b>全員</b> スカウトだろ,Everyone in our club is a scout.,"S01E01, S01E03, S01E06, S01E08"
くるむ,くるむ,"1. to wrap up, to pack, to do up, to cover with, to dress in",N2,5,ねえ <b>くるみ</b>割れないよ,"Hey, I can't crack a walnut.",S01E01
割れる,われる,"1. to break, to be smashed<br>2. to split, to crack, to fissure, to be torn<br>3. to be divided (opinion, vote, etc.), to split (e.g. of a party)<br>4. to come to light, to become clear, to be identified, to be revealed<br>5. to be distorted (of a sound)<br>6. to be divisible (without a remainder)<br>7. to go below a minimum",N4,5,ねえ くるみ<b>割れ</b>ないよ,"Hey, I can't crack a walnut.",S01E01
ケガ,けが,"1. injury (to animate object), hurt",Unlabeled,5,<b>ケガ</b>させると―,If you get hurt...,"S01E01, S01E04, S01E08, S01E09, S01E10"
くるみ,くるみ,"1. walnut (Juglans spp., esp. Juglans regia)",Unlabeled,5,<b>くるみ</b>割り人形じゃないのよ,It's not the Nutcracker.,S01E01
割り,わり,"1. rate, ratio, proportion, percentage<br>2. profit<br>3. assignment<br>4. 10%, unit of ten percent<br>5. match, schedule of matches<br>6. diluted with (of drinks), mixed with",Unlabeled,5,くるみ<b>割り</b>人形じゃないのよ,It's not the Nutcracker.,S01E01
人形,にんぎょう,"1. doll, puppet, figure",N4,5,くるみ割り<b>人形</b>じゃないのよ,It's not the Nutcracker.,S01E01
価値,かち,"1. value, worth, merit",N3,5,何の<b>価値</b>もないくせに,Even though it's worthless,"S01E01, S01E05, S01E10"
フリ,フリ,"1. lead in (e.g. to a running joke, asking a question), lead up<br>2. pretence (pretense), show, pretending (to)",Unlabeled,5,ふだんは友達の<b>フリ</b>をして,We usually pretend to be friends,"S01E01, S01E02, S01E06, S01E11"
餌,えさ,"1. (animal) feed, fodder, pet food<br>2. bait, lure, enticement",N3,5,おなかが減ったら<b>餌</b>？,Food if you're hungry?,"S01E01, S01E03, S01E09"
物,もの,"1. thing, object, article, stuff, substance<br>2. one's things, possessions, property, belongings<br>3. things, something, anything, everything, nothing<br>4. quality<br>5. reason, the way of things<br>6. used to emphasize emotion, judgment, etc., used to indicate a common occurrence in the past (after a verb in past tense), used to indicate a general tendency, used to indicate something that should happen<br>7. item classified as ..., item related to ..., work in the genre of ...<br>8. cause of ..., cause for ...<br>9. somehow, somewhat, for some reason<br>10. really, truly",N5,5,問題は中に入っていた<b>物</b>よ,The problem was what was inside.,"S01E01, S01E02, S01E08, S01E11"
許す,ゆるす,"1. to permit, to allow, to approve, to consent to<br>2. to forgive, to pardon, to excuse, to tolerate<br>3. to exempt (someone) from, to remit, to release, to let off<br>4. to acknowledge, to admit<br>5. to trust, to confide in, to let one's guard down<br>6. to give up (points in a game, distance in a race, etc.), to yield",N3,5,俺は<b>許さ</b>れたくて ここまで来た,I came this far because I wanted to be forgiven.,"S01E01, S01E03, S01E04, S01E10, S01E11"
助け,たすけ,"1. assistance, help, aid, support, reinforcement",N1,5,<b>助け</b>に来てくれるもの,something that comes to help,"S01E01, S01E09, S01E10"
きれい,きれい,"1. pretty, lovely, beautiful, fair<br>2. clean, clear, pure, tidy, neat<br>3. completely, entirely",N5,5,舞台は <b>きれい</b>に収まる,The stage fits neatly,"S01E01, S01E03, S01E04, S01E06, S01E07"
痛い,いたい,"1. painful, sore<br>2. cringy, embarrassing<br>3. exceeding",N5,5,“<b>痛い</b>ところはない？”,“Is there any pain?”,"S01E01, S01E02, S01E05, S01E08, S01E09"
はあ,はあ,"1. yes, indeed, well<br>2. ha!<br>3. what?, huh?<br>4. sigh",N3,5,<b>はあ</b>？ どの口が言ってるの？,Huh? Which mouth is speaking?,"S01E01, S01E02, S01E04, S01E07"
そんなに,そんなに,"1. so much, so, like that",N4,5,<b>そんなに</b>嫌がることないだろ,There's nothing you hate so much.,"S01E01, S01E04, S01E05, S01E10"
食堂,しょくどう,"1. dining room, dining hall, cafeteria, canteen, messroom<br>2. restaurant, eatery, snack bar, diner",N5,5,<b>食堂</b>では もちろん,"At the cafeteria, of course","S01E01, S01E02, S01E05"
どの,どの,"1. Mr., Mrs., Miss, Ms.",N5,5,はあ？ <b>どの</b>口が言ってるの？,Huh? Which mouth is speaking?,"S01E01, S01E02, S01E05, S01E10, S01E11"
それに,それに,"1. besides, in addition, also, moreover",N4,5,<b>それに</b> あのくらいのバードキスで,And with a bird kiss like that,"S01E01, S01E05, S01E09, S01E10, S01E12"
どれ,どれ,"1. which (of three or more)<br>2. well, now, c'mon",N5,5,<b>どれ</b>ほどの価値があるのかしら,I wonder how much it's worth,"S01E01, S01E02, S01E07"
絶滅,ぜつめつ,"1. extinction, extermination<br>2. eradication, stamping out, wiping out",N3,5,<b>絶滅</b>したのが夏だったの,It was summer when it became extinct.,"S01E01, S01E05"
とも,とも,"1. companion, follower, attendant, retinue",Unlabeled,5,あんたが他のオス<b>とも</b>,You and other males,"S01E01, S01E05, S01E07, S01E11, S01E12"
ちまう,ちまう,"1. to do completely<br>2. to do accidentally, to do without meaning to, to happen to do",Unlabeled,5,とっくに食われ<b>ちまっ</b>てるよ,It's been eaten long ago,"S01E01, S01E02, S01E06, S01E10"
カイ,カイ,1. chi,Unlabeled,5,<b>カイ</b>　レゴシとは,Who is Kai Legoshi?,"S01E01, S01E02, S01E12"
てめえ,てめえ,"1. you<br>2. I, me, oneself",Unlabeled,5,それでも <b>てめえ</b>ら 広報部か？,"Still, is it the public relations department?","S01E01, S01E02, S01E03, S01E10"
今夜,こんや,"1. this evening, tonight",N4,5,<b>今夜</b> 講堂に忍び込んで,Sneak into the auditorium tonight,"S01E01, S01E04, S01E07, S01E10, S01E11"
人生,じんせい,1. (human) life (i.e. conception to death),N3,5,しょうもない<b>人生</b>でも―,Even in a hopeless life...,"S01E01, S01E10, S01E11"
そもそも,そもそも,"1. in the first place, to begin with, from the start, originally, ab initio<br>2. after all, anyway, actually, well, ..., ... on earth (e.g. ""what on earth?""), ... in the world (e.g. ""why in the world?"")<br>3. beginning, start",Unlabeled,5,<b>そもそも</b> なんで恐竜なんだよ,"First of all, why is it a dinosaur?","S01E02, S01E05, S01E06, S01E10, S01E12"
腕,うで,"1. arm<br>2. skill, efforts, ability",N4,5,よく動くし 吐息で<b>腕</b>が湿る,I move a lot and my arms get damp from my breath.,"S01E02, S01E06, S01E10, S01E11"
静か,しずか,"1. quiet, silent<br>2. slow, unhurried<br>3. calm, peaceful",N5,5,<b>静か</b>に生きてきたのにさあ,I've been living quietly,"S01E02, S01E07, S01E11"
我が,わが,"1. my, our, one's own",Unlabeled,5,“<b>我が</b>水の精は この身が,“My water spirit is this body.,"S01E02, S01E03, S01E09, S01E12"
