Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
仕方,しかた,"1. way, method, means, resource, course",N4,8,今回は 勉強の<b>仕方</b>が悪かっただけじゃない？,Maybe I just didn't study well this time?,"Episode02, Episode03, Episode05, Episode09, Episode11, Episode12, Episode13"
少し,すこし,"1. small quantity, little, few, something<br>2. little while<br>3. short distance",N5,8,あと<b>少し</b>で 私もムギも交代になるからさ,Mugi and I will be taking turns in a little while.,"Episode02, Episode03, Episode04, Episode06, Episode08, Episode09, Episode10, Episode12"
へえ,へぇ,"1. oh, yes?, really?",Unlabeled,8,へッ <b>へえ</b>～ すごいね！,"Hey, hey, that's amazing!","Episode02, Episode03, Episode04, Episode08, Episode10, Episode12"
お嬢様,おじょうさま,"1. (another's) daughter<br>2. young lady (of pampered upbringing), woman who has never known hardship, naive woman",Unlabeled,8,ムギちゃんは かなり <b>お嬢様</b>っぽいです,Mugi-chan looks quite like a young lady.,"Episode02, Episode06, Episode10, Episode11"
指,ゆび,"1. finger, toe, digit",N4,8,<b>指</b>がスパーッと切れて,My finger got cut off,"Episode02, Episode03, Episode04, Episode05"
呼ぶ,よぶ,"1. to call out (to), to call, to invoke<br>2. to summon (a doctor, etc.)<br>3. to invite<br>4. to designate, to name, to brand<br>5. to garner (support, etc.), to gather<br>6. to take as one's wife",N5,8,先生は 彼氏と予定があると思って <b>呼び</b>ませんでした,The teacher didn't call because she thought she had plans with her boyfriend.,"Episode02, Episode07, Episode11, Episode14"
でる,でる,"1. to leave, to exit, to go out, to come out, to get out<br>2. to leave (on a journey), to depart, to start out, to set out<br>3. to move forward<br>4. to come to, to get to, to lead to, to reach<br>5. to appear, to come out, to emerge, to surface, to come forth, to turn up, to be found, to be detected, to be discovered, to be exposed, to show, to be exhibited, to be on display<br>6. to appear (in print), to be published, to be announced, to be issued, to be listed, to come out<br>7. to attend, to participate, to take part, to enter (an event), to play in, to perform<br>8. to be stated, to be expressed, to come up, to be brought up, to be raised<br>9. to sell<br>10. to exceed, to go over<br>11. to stick out, to protrude<br>12. to break out, to occur, to start, to originate<br>13. to be produced<br>14. to come from, to be derived from<br>15. to be given, to get, to receive, to be offered, to be provided, to be presented, to be submitted, to be handed in, to be turned in, to be paid<br>16. to answer (phone, door, etc.), to get<br>17. to assume (an attitude), to act, to behave<br>18. to pick up (speed, etc.), to gain<br>19. to flow (e.g. tears), to run, to bleed<br>20. to graduate<br>21. to ejaculate, to cum",Unlabeled,8,私 すでに澪ちゃんのこと「澪ちゃん」って呼ん<b>でる</b>し,"I already call Mio-chan ""Mio-chan""","Episode02, Episode03, Episode06, Episode11, Episode12, Episode14"
万,ばん,"1. completely, absolutely, totally",N5,8,お母さんに前借りした５<b>万</b>円と合わせても,"Even with the 50,000 yen I borrowed from my mother in advance,",Episode02
回,かい,"1. counter for occurrences<br>2. a time, an instance<br>3. inning (baseball), round, game<br>4. episode, chapter, instalment<br>5. Hui (people)<br>6. Islam",N3,8,もう１<b>回</b>！,One more time!,"Episode02, Episode06, Episode12, Episode13, Episode14"
武道館,ぶどうかん,1. martial arts stadium,Unlabeled,8,<b>武道館</b>公演で 派手に バババババーンと,"At the Budokan performance, with a flashy ba-ba-ba-bang","Episode02, Episode04, Episode08, Episode12, Episode13, Episode14"
コード,コード,1. code<br>2. cord<br>3. chord,N3,8,試験勉強中にも <b>コード</b>の練習をしたってことだし,"Even while studying for the exam, I practiced coding.","Episode02, Episode03"
テスト,テスト,"1. examination, quiz, test<br>2. test, tryout, trial<br>3. rehearsal (in filming)",N5,8,<b>テスト</b>の前日に泣きついてきたのは どこの誰だっけ？,Who was it that cried to me the day before the test?,"Episode02, Episode03"
集中,しゅうちゅう,"1. concentration, focusing, convergence, centralization, integration, gathering together<br>2. within a collection of works",N3,8,勉強以外のことに <b>集中</b>できたりしない？,Do you find it difficult to concentrate on things other than studying?,"Episode02, Episode03, Episode13"
最初,さいしょ,"1. beginning, outset, first, onset",N4,8,とりあえず<b>最初</b>は コードを覚えるといいよ,It's best to memorize the code first.,"Episode03, Episode06, Episode08, Episode10, Episode12, Episode14"
そこ,そこ,"1. there (place relatively near listener)<br>2. there (place just mentioned), that place<br>3. then (of some incident just spoken of), that (of point just raised)<br>4. you",N5,8,まあ 真鍋さんが<b>そこ</b>まで言うなら,"Well, if Mr. Manabe says that much.","Episode03, Episode04, Episode09, Episode11, Episode14"
結構,けっこう,"1. splendid, nice, wonderful, delicious, sweet<br>2. sufficient, fine (in the sense of ""I'm fine""), (by implication) no thank you<br>3. well enough, OK, tolerable<br>4. quite, reasonably, fairly, tolerably<br>5. construction, architecture",N5,8,へぇ～ じゃあ <b>結構</b>いろんなコンテストに出てるんだあ,"Hey, so you've been participating in quite a few different contests.","Episode03, Episode04, Episode05, Episode06, Episode08, Episode14"
っていう,っていう,"1. meaning, called, said",Unlabeled,8,本物のジャズ<b>っていう</b>のとは 少し違ったかな,I guess it's a little different from real jazz.,"Episode03, Episode04, Episode05, Episode08, Episode09, Episode10"
もうすぐ,もうすぐ,"1. soon, shortly, before long, nearly, almost",N4,8,<b>もうすぐ</b>学祭で ライブができると思うと,I think we'll be able to perform live at the school festival soon.,"Episode03, Episode04, Episode06, Episode11, Episode14"
メイド,メイド,1. maid,Unlabeled,8,はいはーい 私 <b>メイド</b>喫茶が やりたい,"Yes, yes, I want to run a maid cafe.","Episode04, Episode08"
はあ,はあ,"1. yes, indeed, well<br>2. ha!<br>3. what?, huh?<br>4. sigh",N3,8,<b>はあ</b>～ おなか いっぱ～い,"Sigh, my stomach is full","Episode04, Episode05, Episode06, Episode08, Episode09, Episode11"
最後,さいご,"1. end, conclusion<br>2. last, final, latest, most recent<br>3. no sooner than, once, right after (often having negative consequences)<br>4. one's final moments",N4,8,<b>最後</b>の１冊が 学校に保管されているとは 思わなかったわ,I had no idea that the last one was kept at school.,"Episode04, Episode05, Episode06, Episode08, Episode10, Episode12, Episode14"
まさか,まさか,"1. by no means, never!, well, I never!, you don't say!, certainly (not)<br>2. something unexpected, emergency<br>3. currently, for the time being, presently, for now<br>4. indeed, really, truly, unexpectedly",N3,8,<b>まさか</b> 軽音部にこんな危機が訪れるとは 思っていませんでした,I never thought that such a crisis would come to the light music club.,"Episode04, Episode05, Episode07, Episode09, Episode11"
心,こころ,"1. mind, heart, spirit<br>2. the meaning of a phrase (riddle, etc.)",N4,8,どうせ私は 手が大きくて<b>心</b>の冷たい女ですよ,I'm a woman with big hands and a cold heart anyway.,"Episode05, Episode11, Episode13"
緊張,きんちょう,"1. tension, mental strain, nervousness",N3,8,何で お姉ちゃんがそんなに<b>緊張</b>してるの？,Why is your sister so nervous?,"Episode06, Episode08, Episode14"
笑顔,えがお,"1. smiling face, smile",N3,8,さりげな<b>笑顔</b>を深読みしすぎてOver heat！,I read too much into her casual smile and got overheated!,"Episode06, Episode12, Episode13, Episode14"
猫,ねこ,"1. cat (esp. the domestic cat, Felis catus)<br>2. shamisen<br>3. geisha<br>4. wheelbarrow<br>5. clay bed-warmer<br>6. bottom, submissive partner of a homosexual relationship",N5,8,<b>猫</b>が毛玉 吐くなんて 知らなかったもので,I never knew cats could throw up hairballs.,"Episode08, Episode09, Episode13"
太,ふと,"1. fat, fatty<br>2. grand, magnificent, excellent",Unlabeled,8,仕方ない 憂とギー<b>太</b>と３人で鍋するか,"I can't help it, let's have a pot together with Yu and Gita.","Episode12, Episode13, Episode14"
おめでとう,おめでとう,"1. congratulations!, well done!, best wishes!, all the best!",N3,7,はい <b>おめでとう</b>ございます,Yes congratulations,"Episode01, Episode07, Episode08, Episode14"
始まる,はじまる,"1. to begin, to start, to commence<br>2. to happen (again), to begin (anew)<br>3. to date (from), to originate (in)",N5,7,とにかく 楽器がないと 何も<b>始まら</b>ないしな,"Anyway, nothing would start without an instrument.","Episode01, Episode02, Episode06, Episode07, Episode08, Episode12"
部員,ぶいん,"1. staff, member (club, society, etc.)",Unlabeled,7,今月中に <b>部員</b>をあと１人 獲得するために,In order to acquire one more member within this month.,"Episode01, Episode03, Episode05, Episode08"
くらい,くらい,About / Approximately,Unlabeled,7,まず この<b>くらい</b>は できるようにならないとな,"First of all, I need to be able to do this much.","Episode01, Episode02, Episode04, Episode06, Episode09, Episode12"
ありがと,ありがとう,"1. thank you, thanks",Unlabeled,7,みんな <b>ありがと</b>ーッ！,Thank you everyone!,"Episode01, Episode02, Episode06, Episode07"
別荘,べっそう,"1. holiday house, vacation home, villa<br>2. prison, jail",N2,7,その<b>別荘</b>は 今年もダメだったの,That villa didn't work this year either.,"Episode01, Episode04, Episode10, Episode12"
アイス,アイス,"1. ice<br>2. ice cream, icecream<br>3. usurer, usury, loansharking",Unlabeled,7,ウチの近くに おいしい<b>アイス</b>屋さんがあるんだよ～,There's a delicious ice cream shop near my house.,"Episode01, Episode08, Episode09, Episode11, Episode12"
軽音楽,けいおんがく,"1. light music, popular music",Unlabeled,7,次は <b>軽音楽</b>部による クラブ紹介と演奏です,Next is a club introduction and performance by the light music club.,"Episode01, Episode03, Episode06, Episode08, Episode09, Episode12"
あなた,あなた,"1. you<br>2. dear, honey",N5,7,もしかして <b>あなた</b>が平沢唯さん？,Maybe you are Yui Hirasawa?,"Episode01, Episode02, Episode05, Episode07, Episode08, Episode09, Episode10"
苦手,にがて,"1. poor (at), weak (in), not very good (at)<br>2. not one's cup of tea, not one's favorite",N3,7,怖い話と 痛い話が超<b>苦手</b>,I really don't like scary stories and painful stories.,"Episode01, Episode06, Episode10"
かしら,かしら,"1. I wonder<br>2. some kind, some stage, somehow, somewhere",Unlabeled,7,そうだ この機会にギターを始めてみたら どう<b>かしら</b>,"That's right, why don't you take this opportunity to start playing the guitar?","Episode01, Episode03, Episode10, Episode11"
休憩,きゅうけい,"1. rest, break, recess, intermission",N3,7,ちょっとだけ<b>休憩</b>するか,Shall we take a short break?,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode09"
達成,たっせい,"1. achievement, attainment, accomplishment, realization",N1,7,驚かせようっていう目標は<b>達成</b>できたみたいですけど,It seems like I achieved my goal of surprising you.,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode10"
隠す,かくす,"1. to hide, to conceal",N3,7,能ある鷹はそう　見えないとこにピック<b>隠す</b>んです,A talented hawk hides his pick somewhere out of sight.,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode08"
現実,げんじつ,"1. reality, actuality, hard fact",N3,7,想像に一生懸命　<b>現実</b>は絶体絶命,"Trying hard to imagine, reality is desperate","Episode01, Episode02, Episode03, Episode04, Episode05, Episode06, Episode13"
途中,とちゅう,"1. on the way, en route, halfway<br>2. in the middle of, midway",N4,7,<b>途中</b>で いなくなっちゃったけど,He disappeared on the way though.,"Episode01, Episode02, Episode03, Episode04, Episode05, Episode06"
最近,さいきん,"1. recently, lately, these days, nowadays, right now<br>2. nearest, closest",N4,7,<b>最近</b> ちょっと太ったんじゃないか？,Have you gained a little weight recently?,"Episode02, Episode04, Episode09, Episode10, Episode11"
ぐらい,くらい,"1. approximately, about, around, or so<br>2. to (about) the extent that, (almost) enough that, so ... that ..., at least<br>3. as ... as ..., like",N1,7,私<b>ぐらい</b>の人間になると,When you become a person like me,"Episode02, Episode03, Episode04, Episode08, Episode10, Episode14"
いつの間に,いつのまに,"1. when, at what point",Unlabeled,7,<b>いつの間に</b> こんな自立した子に,"Before I knew it, I had become such an independent child.","Episode02, Episode04, Episode07, Episode10, Episode12"
