Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
足,あし,"1. foot, paw, arm (of an octopus, squid, etc.)<br>2. leg<br>3. gait<br>4. pace<br>5. bottom structural component (i.e. radical) of a kanji<br>6. means of transportation<br>7. money, coin",N5,13,<b>足</b>を運ぶ場所ではない,Not a place to visit,"S01E02, S01E03, S01E04, S01E05, S01E10, S01E11, S01E12, S01E16, S01E17, S01E21, S01E24"
ガキ,がき,"1. brat, kid, urchin, little devil<br>2. preta, hungry ghost",Unlabeled,13,この<b>ガキ</b>～！,This kid!,"S01E02, S01E04, S01E06, S01E11, S01E15, S01E16, S01E18, S01E20, S01E22, S01E23"
よる,よる,"1. to be due to, to be caused by<br>2. to depend on, to turn on<br>3. to be based on, to come from<br>4. to be based at (a location, an organization), to be headquartered at",Unlabeled,13,オレも<b>よろ</b>しこ！,Hello to me too!,"S01E02, S01E04, S01E05, S01E07, S01E09, S01E12, S01E13, S01E16, S01E21, S01E22, S01E23"
抜く,ぬく,"1. to pull out, to draw out, to extract, to unplug, to weed<br>2. to omit, to leave out, to go without, to skip<br>3. to do to the end, to carry through<br>4. to let out (e.g. air from a tyre), to drain (e.g. water from a bath), to empty<br>5. to pick out, to choose, to select, to extract<br>6. to pilfer, to steal<br>7. to remove, to get rid of, to take out<br>8. to pass, to overtake, to outstrip, to get ahead of<br>9. to pierce, to break through, to go through<br>10. to cut out (a shape), to create (a pattern) by dying the surrounding area<br>11. to seize, to capture, to reduce<br>12. to scoop (a story)<br>13. to take out (an opponent's stones; in go)<br>14. to masturbate (of a male), to ejaculate (while masturbating)<br>15. to take (a photo), to record (video)",N3,13,真剣に手を<b>抜か</b>ないとな,I seriously need to cut corners.,"S01E02, S01E04, S01E05, S01E10, S01E13, S01E17, S01E19, S01E21"
自由,じゆう,"1. freedom, liberty",N4,13,他人を<b>自由</b>に操ることはできない,cannot control others freely,"S01E02, S01E05, S01E08, S01E11, S01E12, S01E14, S01E15, S01E22, S01E23"
せいぜい,せいぜい,"1. at the most, at best, to the utmost, as much (far) as possible",Unlabeled,13,僕にできるのは <b>せいぜい</b>,The most I can do is,"S01E02, S01E07, S01E09, S01E11, S01E13, S01E14, S01E15, S01E18, S01E22, S01E23, S01E24"
そろそろ,そろそろ,"1. slowly, quietly, steadily, gradually, gingerly<br>2. soon, momentarily, before long, any time now",N4,13,さて <b>そろそろ</b> このチャンネルで,"Well, it's time for this channel.","S01E03, S01E11, S01E14, S01E15, S01E16, S01E20, S01E23, S01E24"
っと,っと,1. tto (Auto-translated),Unlabeled,13,はい 転校生も落ちた<b>っと</b>,"Yes, the transfer student also failed.","S01E03, S01E04, S01E05, S01E12, S01E13, S01E15, S01E19, S01E22"
何だか,なんだか,"1. (a) little, somewhat, somehow",N1,13,<b>何だか</b>様子が変だ,There's something wrong with this,"S01E03, S01E08, S01E10, S01E11, S01E12, S01E13, S01E14, S01E18, S01E20, S01E22, S01E23"
協力,きょうりょく,"1. cooperation, collaboration",N3,13,僕が<b>協力</b>すると思うか？,Do you think I'll cooperate?,"S01E03, S01E04, S01E07, S01E08, S01E10, S01E15, S01E16, S01E22"
貸す,かす,"1. to lend, to loan<br>2. to rent out, to hire out",N5,13,悪事には全く手を<b>貸さ</b>ないっス,I will not lend a hand in any evil deeds.,"S01E03, S01E05, S01E06, S01E10, S01E15, S01E17, S01E18, S01E19, S01E21, S01E23, S01E24"
つる,つる,"1. to hang, to suspend, to sling, to wear (e.g. a sword), to put up (e.g. a shelf)<br>2. to hang oneself<br>3. to hoist an opponent off of his feet by his loincloth<br>4. to turn upwards (as if being pulled), to be slanted (of eyes)<br>5. to pucker (e.g. of a seam), to be pulled tight",Unlabeled,13,人を見た目で判断するなっ<b>つっ</b>ても,Even if you don't judge people by their appearance,"S01E03, S01E06, S01E09, S01E12, S01E14, S01E15, S01E17, S01E21, S01E22, S01E24"
立つ,たつ,"1. to stand, to rise, to stand up<br>2. to find oneself (e.g. in a difficult position)<br>3. to depart (on a plane, train, etc.)",N5,13,証言台に<b>立っ</b>てくれて ありがとう,Thank you for taking the witness stand.,"S01E03, S01E04, S01E08, S01E09, S01E10, S01E12, S01E17, S01E19, S01E21, S01E22"
普段,ふだん,"1. usual, normal, everyday, habitual, ordinary<br>2. usually, normally, generally, habitually, always",N3,13,<b>普段</b>は どうしようもないアホ顔で,Usually with a helpless stupid face,"S01E04, S01E05, S01E06, S01E15, S01E19, S01E21, S01E23, S01E24"
生きる,いきる,"1. to live, to exist<br>2. to make a living, to subsist<br>3. to be in effect, to be in use, to function<br>4. to come to life, to be enlivened<br>5. to be safe (in baseball, go, etc.)",N4,13,もう <b>生き</b>ていけない！,I can't live anymore!,"S01E04, S01E05, S01E06, S01E08, S01E10, S01E14, S01E16, S01E18, S01E19, S01E23"
もう少し,もうすこし,"1. a bit more, a bit longer",Unlabeled,13,沖縄まで <b>もう少し</b>だから 粘れよ！,"It's almost until Okinawa, so hang in there!","S01E05, S01E06, S01E10, S01E12, S01E15, S01E16, S01E18, S01E19, S01E22"
ふう,に,1. two,Unlabeled,13,<b>ふお</b>おおおお！,Fuooooo!,"S01E05, S01E08, S01E10, S01E11, S01E17, S01E19, S01E24"
やあ,やあ,1. Yo! (greeting)<br>2. Wow! (expression of surprise),Unlabeled,13,<b>やあ</b> はじめまして 燃堂君！,"Hello, nice to meet you, Nendo-kun!","S01E05, S01E07, S01E08, S01E14, S01E15, S01E16, S01E21, S01E24"
マズイ,まずい,"1. bad (taste), unpalatable, unsavoury, unsavory, awful, terrible, unpleasant<br>2. poor, unskillful, unskilful, bungling, clumsy<br>3. ugly, unattractive, homely, plain<br>4. awkward, problematic, troublesome, unfavorable, unfavourable, unwise",Unlabeled,13,おっと <b>マズイ</b>！,"Oops, that's bad!","S01E05, S01E07, S01E08, S01E12, S01E13, S01E17, S01E18, S01E22"
相変わらず,あいかわらず,"1. as usual, as always, as before, as ever, still",N1,13,<b>相変わらず</b>バカだな 貴様は,You're still an idiot.,"S01E05, S01E09, S01E10, S01E11, S01E14, S01E18, S01E19, S01E20, S01E21"
すみません,すみません,"1. excuse me, pardon me, I'm sorry, I beg your pardon<br>2. thank you",N3,13,<b>すみません</b>でした!!,I'm sorry!!,"S01E05, S01E09, S01E13, S01E14, S01E15, S01E17, S01E18, S01E22, S01E23"
悩む,なやむ,"1. to be worried, to be troubled",N3,13,ヤツらが何を<b>悩ん</b>でるかは,What are they worried about?,"S01E06, S01E09, S01E16, S01E20, S01E24"
バイク,バイク,"1. motorcycle, motorbike",Unlabeled,13,それでも<b>バイク</b>に乗りてえんだ！,"Still, I can still ride a bike!","S01E06, S01E11, S01E21, S01E22"
初,はつ,"1. first, new",N1,13,私は飛行機も <b>初</b>！,This is my first time on a plane!,"S01E07, S01E08, S01E12, S01E16"
逆,ぎゃく,"1. reverse, opposite<br>2. converse (of a hypothesis, etc.)<br>3. inverse (function)",N3,13,<b>逆</b>に慌てると 余計 不審がられる,"On the other hand, if you panic, you will become even more suspicious.","S01E07, S01E10, S01E13, S01E16, S01E18, S01E19, S01E20, S01E21, S01E24"
遊び,あそび,"1. playing<br>2. play (margin between on and off, gap before pressing button or lever has an effect)",N4,13,もっと<b>遊び</b>に来れるじゃんか～！,I hope you can come visit us more!,"S01E07, S01E08, S01E09, S01E11, S01E12, S01E19, S01E20, S01E21, S01E22"
貧乏,びんぼう,"1. poverty-stricken, destitute, poor, penurious",N1,13,根暗<b>貧乏</b>に小貧乏は,Deep-rooted poverty and petty poverty,"S01E09, S01E23"
土産,みやげ,"1. local specialty or souvenir bought as a gift while travelling<br>2. present brought by a visitor<br>3. something unpleasant that one is given (e.g. an illness while on vacation), unwelcome gift, disservice",N3,13,さっさと<b>土産</b> 買って 帰ろ～ぜ！,Hurry up and buy some souvenirs and go home!,"S01E12, S01E13, S01E17, S01E19, S01E21"
お化け,おばけ,"1. goblin, monster, demon<br>2. ghost, apparition<br>3. something that's unusually large",Unlabeled,13,あの <b>お化け</b>屋敷カフェによ！,At that haunted house cafe!,"S01E15, S01E22"
不良,ふりょう,"1. bad, poor, inferior<br>2. delinquent, hoodlum, hooligan",N1,13,俺も 実は昔 <b>不良</b>でよ～,"Actually, I used to be a delinquent too.",S01E17
歌う,うたう,"1. to sing<br>2. to sing (one's praises in a poem, etc.), to compose a poem, to recite a poem",N5,13,クラスのアイドルが<b>歌う</b>ぞお！,The class idol will sing!,"S01E18, S01E20"
亜,あ,"1. sub-<br>2. -ous (indicating a low oxidation state), -ite<br>3. Asia<br>4. Argentina<br>5. Arabia<br>6. America, American person",Unlabeled,13,合宿で オレと<b>亜</b>リ栖ちゃんを,Me and Arisu-chan at the training camp,"S01E22, S01E23, S01E24"
仮装,かそう,"1. costume, fancy dress, masquerade, disguise<br>2. converted (cruiser)",Unlabeled,13,<b>仮装</b>も完璧だ！,The costume is perfect!,S01E23
曲がる,まがる,"1. to bend, to curve, to warp, to wind, to twist<br>2. to turn<br>3. to be awry, to be askew, to be crooked",N1,12,この角を<b>曲がっ</b>た先に,Around this corner,"S01E01, S01E15"
幸せ,しあわせ,"1. happiness, good fortune, luck, blessing",N3,12,コイツはもはや 照橋さんの<b>幸せ</b>に,This guy is now Teruhashi-san's happiness.,"S01E01, S01E04, S01E06, S01E07, S01E20, S01E23"
予知,よち,"1. foresight, foreknowledge, intimation, premonition, prediction",Unlabeled,12,力が使えなくなる<b>予知</b>ではない,It's not a prediction that you won't be able to use your powers.,"S01E01, S01E04, S01E06, S01E08, S01E09, S01E12"
サプライズ,サプライズ,1. surprise,Unlabeled,12,<b>サプライズ</b>することも,We can also surprise you,"S01E01, S01E21, S01E24"
早速,さっそく,"1. at once, immediately, without delay, promptly",N2,12,<b>早速</b> わびを入れに来やがったか,Did you come right away to apologize?,"S01E01, S01E05, S01E06, S01E07, S01E14, S01E15, S01E18, S01E21, S01E22, S01E23"
開ける,あける,"1. to open (a door, etc.), to unwrap (e.g. parcel, package), to unlock<br>2. to open (for business, etc.)<br>3. to empty, to remove, to make space, to make room<br>4. to move out, to clear out<br>5. to be away from (e.g. one's house), to leave (temporarily)<br>6. to dawn, to grow light<br>7. to end (of a period, season)<br>8. to begin (of the New Year)<br>9. to leave (one's schedule) open, to make time (for)<br>10. to make (a hole), to open up (a hole)",N5,12,窓を１秒でも遅く<b>開け</b>ていれば,If only I had opened the window even one second later.,"S01E01, S01E04, S01E06, S01E07, S01E12, S01E13, S01E14, S01E18, S01E22, S01E23"
無視,むし,"1. disregarding, ignoring",N3,12,普通に<b>無視</b>されてるという発想は,The idea of ​​being ignored is,"S01E01, S01E04, S01E07, S01E08, S01E14, S01E18, S01E24"
それに,それに,"1. besides, in addition, also, moreover",N4,12,<b>それに</b>“ママ”といっても,And even if I say “mama”,"S01E01, S01E07, S01E08, S01E09, S01E10, S01E14, S01E15, S01E17, S01E19, S01E20, S01E21"
ハイ,ハイ,"1. high (e.g. spirits), merry<br>2. high<br>3. high (i.e. feeling of extreme pleasure)",Unlabeled,12,あっ <b>ハイ</b>！ 夜露死苦！,"Ah, hi! Night dew is painful!","S01E01, S01E02, S01E03, S01E06, S01E11, S01E14, S01E18, S01E22"
たたく,たたく,"1. to strike, to clap, to knock, to beat, to tap, to pat<br>2. to play drums<br>3. to abuse, to bash, to flame (e.g. on the Internet), to insult<br>4. to consult, to sound out<br>5. to brag, to talk big<br>6. to call, to invoke (e.g. a function)",Unlabeled,12,尻を <b>たたい</b>てあげないと,I need to give you a smack on the butt.,"S01E01, S01E03, S01E05, S01E11, S01E15, S01E16, S01E17, S01E23"
嫌う,きらう,"1. to hate, to dislike, to loathe",N3,12,だが 兄が僕を<b>嫌う</b>のも無理はない,But it's no wonder my brother hates me.,"S01E01, S01E04, S01E08, S01E10, S01E11, S01E16, S01E21, S01E24"
恐ろしい,おそろしい,"1. terrible, dreadful, terrifying, frightening<br>2. surprising, startling, tremendous, amazing",N3,12,この能力で いちばん<b>恐ろしい</b>のは,The most frightening thing about this ability is,"S01E01, S01E05, S01E06, S01E07, S01E12, S01E15, S01E18, S01E20, S01E22"
車,くるま,"1. car, automobile, vehicle<br>2. wheel",N5,12,観覧<b>車</b>で38おっふは見込んでたのに,I was expecting 38 off on the Ferris wheel.,"S01E01, S01E06, S01E11, S01E18, S01E19, S01E20, S01E22, S01E23"
高校,こうこう,"1. senior high school, high school",N4,12,どっちも<b>高校</b>レベルじゃねえぞ！,Neither of them are high school level!,"S01E01, S01E09, S01E10, S01E12, S01E14, S01E15, S01E17, S01E21, S01E22, S01E23"
気づく,きづく,"1. to notice, to recognize, to recognise, to become aware of, to perceive, to realize, to realise",Unlabeled,12,ノックに<b>気づか</b>ないとは,I didn't notice the knock,"S01E01, S01E04, S01E08, S01E09, S01E16, S01E21, S01E24"
苦手,にがて,"1. poor (at), weak (in), not very good (at)<br>2. not one's cup of tea, not one's favorite",N3,12,僕はボールを投げるのが<b>苦手</b>だ,I'm not good at throwing the ball,"S01E02, S01E04, S01E05, S01E12, S01E15, S01E18, S01E19, S01E21, S01E22"
平気,へいき,"1. coolness, calmness, composure, unconcern<br>2. all right, fine, OK, okay",N2,12,<b>平気</b>さ！ 今日は袖もあるしね！,Don't worry! I also have sleeves today!,"S01E02, S01E06, S01E11, S01E15, S01E16, S01E17, S01E19"
仲間,ちゅうげん,"1. samurai's attendant, footman",N3,12,<b>仲間</b>を傷つけられたりするとよォ！,I don't want my friends to get hurt!,"S01E02, S01E03, S01E05, S01E06, S01E08, S01E09, S01E10, S01E17, S01E22"
どうして,どうして,"1. how, in what way, by what means<br>2. why, for what reason, for what purpose, what for<br>3. cannot possibly<br>4. no way",N5,12,<b>どうして</b>もってときは―,When you really need it...,"S01E02, S01E04, S01E08, S01E09, S01E14, S01E19, S01E22"
よっしゃ,よっしゃ,"1. gotcha, alrighty, got it, OK",Unlabeled,12,<b>よっしゃ</b>～！,Okay!,"S01E02, S01E04, S01E06, S01E07, S01E09, S01E17, S01E18"
届く,とどく,"1. to reach, to touch, to get to, to carry (of sound)<br>2. to be delivered, to arrive<br>3. to be attentive, to be scrupulous, to be thorough<br>4. to be realized (of a desire), to be fulfilled, to get through (to someone), to be appreciated, to make an impression",N3,12,星には手が<b>届か</b>ないがな,I can't reach the stars,"S01E02, S01E04, S01E05, S01E08, S01E10, S01E12, S01E18, S01E24"
とりあえず,とりあえず,"1. first of all, at once, right away<br>2. for now, for the time being",Unlabeled,12,いや <b>とりあえず</b> 話を聞け！,"No, just listen to me!","S01E02, S01E03, S01E04, S01E07, S01E13, S01E15, S01E17, S01E20, S01E23"
下げる,さげる,"1. to hang, to suspend, to wear (e.g. decoration)<br>2. to lower, to reduce, to bring down<br>3. to demote, to move back, to pull back<br>4. to clear (plates), to remove (food, etc. from table or altar)<br>5. to keep on playing after one has formed a scoring combination with captured cards",N4,12,１円でも<b>下げる</b>気はない！,I have no intention of lowering it even by 1 yen!,"S01E02, S01E06, S01E07, S01E14, S01E17, S01E18, S01E19"
見つける,みつける,"1. to discover, to find (e.g. an error in a book), to come across, to detect, to spot<br>2. to locate, to find (e.g. something missing), to find fault<br>3. to be used to seeing, to be familiar with",N4,12,ゼッテエ<b>見つけ</b>ねーとな！,I need to find Zettae!,"S01E02, S01E05, S01E06, S01E11, S01E13"
