Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
いくつ,いくつ,1. how many?<br>2. how old?,N5,8,<b>いくつ</b>かですが,A few,"S01E02, S01E06, S01E12, S01E13, S01E18, S01E22"
黒井,黒井,Kuroi,Unlabeled,8,アハッ <b>黒井</b>先生くらいの人でも,"Aha, even someone as good as Kuroi-sensei.","S01E02, S01E09, S01E12, S01E15, S01E19"
足りる,たりる,"1. to be sufficient, to be enough<br>2. to be worth doing, to be worthy of, to deserve<br>3. to do (the job), to serve, to answer",N4,8,お金がいくらあっても<b>足り</b>ないよ,"No matter how much money you have, it's not enough","S01E02, S01E03, S01E13, S01E14, S01E16, S01E20"
すげる,すげる,"1. to tie, to fix, to attach",Unlabeled,8,でも 柊<b>すげ</b>えな～,But Hiiragi is amazing~,"S01E03, S01E10, S01E15, S01E22, S01E23, S01E24"
さらに,さらに,"1. furthermore, again, after all, more and more, moreover, even more",Unlabeled,8,<b>さらに</b>力を入れると蚊が破裂する,"If you apply more force, the mosquito will explode.","S01E03, S01E07, S01E13, S01E18, S01E20"
分ける,わける,"1. to divide (into), to split (into), to part, to separate, to divide up, to classify, to sort out, to divide out<br>2. to share, to distribute, to deal out, to dish out<br>3. to distinguish, to discriminate, to differentiate (between)<br>4. to break up (a fight), to mediate<br>5. to call a draw, to tie<br>6. to push one's way through (a crowd)<br>7. to sell",N3,8,袋を<b>分け</b>てもらえるのは,Who can share the bag with me?,"S01E03, S01E04, S01E08, S01E10, S01E15"
チェック,チェック,"1. check, plaid, checkered<br>2. checking, monitoring, looking over, scrutinizing, inspecting<br>3. check (banking), cheque, bill (restaurant)<br>4. check (chess)",N4,8,なんかも<b>チェック</b>して,Check it out too,"S01E03, S01E06, S01E09, S01E10, S01E17, S01E21"
わり,わり,"1. rate, ratio, proportion, percentage<br>2. profit<br>3. assignment<br>4. 10%, unit of ten percent<br>5. match, schedule of matches<br>6. diluted with (of drinks), mixed with",Unlabeled,8,でも苦手とおっしゃる<b>わり</b>には,"But even though you say you're not good at it,","S01E03, S01E09, S01E17, S01E19, S01E20, S01E22"
合わせる,あわせる,"1. to match (rhythm, speed, etc.)<br>2. to join together, to unite, to combine, to add up<br>3. to face, to be opposite (someone)<br>4. to compare, to check with<br>5. to cause to meet (e.g. an unpleasant fate)<br>6. to place together, to connect, to overlap<br>7. to mix, to combine<br>8. to put blade to blade, to fight",N3,8,それに このニーズに<b>合わせる</b>と,And to meet this need,"S01E03, S01E06, S01E07, S01E08, S01E14, S01E15"
由来,ゆらい,"1. origin, source, history, derivation<br>2. originally, from the start, by nature",Unlabeled,8,ユノに<b>由来</b>すると言われています,It is said that it originates from Juno.,"S01E03, S01E05, S01E08, S01E12, S01E16, S01E19"
オッス,オッスッチョ,1. Ossuccio,Unlabeled,8,<b>オッス</b> 今日は,Ossu today,"S01E03, S01E04, S01E15, S01E17, S01E20"
あんま,あんま,"1. massage (esp. anma, a traditional form of Japanese massage)<br>2. masseur, masseuse, massager<br>3. blind person",Unlabeled,8,まあ <b>あんま</b>キツいのは,"Well, it's really tough","S01E03, S01E04, S01E06, S01E08, S01E23"
たって,たって,1. strongly hoping or requesting (of something that is difficult to be brought to fruition),Unlabeled,8,んもう！ そこまでしなく<b>たって</b>,Hmmm! Even if you don't go that far,"S01E03, S01E04, S01E10, S01E11, S01E17, S01E18"
クイズ,クイズ,1. quiz,N1,8,ここで<b>クイズ</b>です！,Here's a quiz!,"S01E03, S01E15, S01E19, S01E22, S01E24"
信じる,しんじる,"1. to believe, to believe in, to place trust in, to confide in, to have faith in",N3,8,<b>信じ</b>らんない！,I can't believe it!,"S01E03, S01E11, S01E13, S01E15, S01E17"
ギリギリ,ぎりぎり,"1. just barely, only just, at the very limit, at the last moment",Unlabeled,8,１本でも<b>ギリギリ</b>何とかなるけど,I can barely manage with just one bottle.,"S01E03, S01E04, S01E09, S01E13, S01E18, S01E24"
とっても,とても,"1. very, awfully, exceedingly<br>2. (not) at all, by no means, simply (cannot)",Unlabeled,8,<b>とっても</b>質素な時とで,It was a very simple time,"S01E03, S01E05, S01E07, S01E14, S01E17, S01E22, S01E23"
企画,きかく,"1. planning, project, plan, design",N1,8,とってもうれしい<b>企画</b>なのだ,It's a very fun project.,"S01E03, S01E08, S01E13, S01E24"
ハマる,はまる,"1. to fit, to get into, to go into, to be fitted with (e.g. door with a window)<br>2. to be fit for (a job, etc.), to be suited for, to satisfy (conditions)<br>3. to fall into, to plunge into, to get stuck, to get caught<br>4. to be deceived, to be taken in, to fall into a trap<br>5. to be addicted to, to be deep into, to be crazy about, to be stuck on",Unlabeled,8,２次元に<b>ハマり</b>込むと,When you get addicted to 2D,"S01E03, S01E05, S01E07, S01E10, S01E20, S01E22"
感覚,かんかく,"1. sense, sensation, feeling, intuition",N3,8,金額をつぎ込める<b>感覚</b>だ！,It feels like you can spend a lot of money on it!,"S01E04, S01E05, S01E09, S01E17, S01E19, S01E21"
身,み,"1. body<br>2. oneself<br>3. one's place, one's position<br>4. main part, meat (as opposed to bone, skin, etc.), wood (as opposed to bark), blade (as opposed to its handle), container (as opposed to its lid)",N3,8,その<b>身</b>で体感することになるね,You will experience it yourself,"S01E04, S01E17, S01E18, S01E19, S01E21, S01E22"
そろう,そろう,"1. carelessness, negligence, oversight",Unlabeled,8,それで 人数が全然<b>そろわ</b>ないから,That's why we don't have enough people at all.,"S01E04, S01E05, S01E20, S01E21, S01E23, S01E24"
休憩,きゅうけい,"1. rest, break, recess, intermission",N3,8,はい いったん<b>休憩</b>！,"Yes, take a break!","S01E04, S01E10, S01E16, S01E20, S01E24"
ポチッ,ポチッ,1. sound of a button or switch being pressed,Unlabeled,8,“<b>ポチッ</b>と”は関西で,“Click” in Kansai,"S01E04, S01E09, S01E12, S01E16"
家事,かじ,"1. housework, domestic chores<br>2. family affairs, household matters",N3,8,料理とか<b>家事</b>ができる,I can cook and do housework,"S01E04, S01E07, S01E09, S01E10, S01E14"
ラーメン,ラーメン,"1. ramen, Chinese-style noodles",Unlabeled,8,かがみは<b>ラーメン</b>と,Kagami and ramen,"S01E04, S01E08, S01E21"
いよいよ,いよいよ,"1. more and more, all the more, increasingly<br>2. at last, finally, beyond doubt<br>3. (at the) last moment, worst possible time",N2,8,私たちも <b>いよいよ</b>来年は受験かあ,Are we finally going to take the exam next year?,"S01E04, S01E05, S01E08, S01E09, S01E14, S01E19, S01E21"
はず,はず,"1. should (be), bound (to be), expected (to be), must (be)<br>2. nock (of a bow)<br>3. nock (of an arrow)<br>4. nock-shaped grip (between thumb and forefinger)<br>5. wooden frame on the tip of the mast of a Japanese ship that prevents the hawser from falling out",N4,8,あんたも確か女だった<b>はず</b>だけどな,I'm sure you were a woman too.,"S01E04, S01E08, S01E12, S01E15, S01E20, S01E22"
語,ご,1. language<br>2. word,N3,8,この<b>語</b>の中にある“ド”とは,What is “do” in this word?,"S01E04, S01E08, S01E10, S01E14, S01E15, S01E18, S01E21"
館,やかた,"1. mansion, palace, manor house, castle<br>2. nobleman, noblewoman, dignitary<br>3. cabin (on a boat, carriage, etc.)",N1,8,この時期に映画<b>館</b>で入場者数が,Attendance at movie theaters during this period,"S01E04, S01E12, S01E24"
楽,らく,"1. comfort, ease, relief, (at) peace, relaxation<br>2. easy, simple, without trouble, without hardships<br>3. (economically) comfortable<br>4. raku pottery<br>5. sukha (happiness)",N3,8,<b>楽</b>に生活できねえかなとか,I don't think I can live an easy life.,"S01E05, S01E11, S01E15, S01E16, S01E17, S01E20"
フウ,ふう,1. Formosan sweetgum (Liquidambar formosana),Unlabeled,8,<b>フウ</b> まあ休みと言っても,"Fuu Well, even if you call it a day off.","S01E05, S01E17, S01E19, S01E20, S01E21, S01E22, S01E23"
せめて,せめて,"1. at least, at most, (even) just",N2,8,<b>せめて</b> 一般向けだけに～！,At least for the general public!,"S01E05, S01E10, S01E12, S01E15, S01E19, S01E23"
並ぶ,ならぶ,"1. to line up, to stand in a line<br>2. to rival, to match, to equal",N5,8,お兄さん そっちに<b>並ん</b>でるのは,"Brother, that's lined up over there.","S01E05, S01E06, S01E08, S01E12"
落ち着く,おちつく,"1. to calm down, to compose oneself, to regain presence of mind<br>2. to calm down, to settle down, to die down, to become stable, to abate<br>3. to settle down (in a location, job, etc.), to settle in<br>4. to be settled, to be fixed, to have been reached<br>5. to harmonize with, to harmonise with, to match, to suit, to fit<br>6. to be unobtrusive, to be quiet, to be subdued",Unlabeled,8,枕が変わると<b>落ち着い</b>て眠れなくて,I can't sleep calmly when my pillow changes.,"S01E05, S01E08, S01E19, S01E21, S01E23"
直す,なおす,"1. to cure, to heal<br>2. to fix, to correct, to repair<br>3. to do over again<br>4. to replace, to put back as it was<br>5. to convert (into a different state), to transform",N4,8,買い<b>直す</b>こともあるよね,I might buy it again,"S01E05, S01E09, S01E10, S01E16, S01E19"
任せる,まかせる,"1. to entrust (e.g. a task) to another, to leave to<br>2. to passively leave to someone else's facilities<br>3. to leave to take its natural course<br>4. to continue (something) in a natural fashion (without particular aim)<br>5. to rely fully on one's (full strength, great ability, long time taken) to get something done",N3,8,あとは自分らに<b>任せ</b>たよ？,Did you leave the rest to yourself?,"S01E05, S01E06, S01E15, S01E23, S01E24"
まくる,まくる,"1. to turn up, to roll up (e.g. sleeves)<br>2. to do over and over again, to do relentlessly, to do with reckless abandon<br>3. to stage a comeback (against) (in mahjong, horse racing, etc.), to come from behind",Unlabeled,8,とにかくプッシュし<b>まくっ</b>てね,Just keep pushing,"S01E05, S01E10, S01E11, S01E12, S01E14"
たす,たす,"1. to add (numbers)<br>2. to add (something), to top up (with something)<br>3. to take care of (e.g. one's business)",Unlabeled,8,泉こな<b>たさ</b>んってことで―”,My name is Konata Izumi-”,"S01E06, S01E07, S01E13"
そうね,そうね,"1. Oh well, yeah, good, OK",Unlabeled,8,<b>そうね</b> あとバリエーションで,"Yes, with variations","S01E06, S01E09, S01E11, S01E13, S01E17, S01E19, S01E20"
期待,きたい,"1. expectation, anticipation, hope<br>2. promising, rising, up-and-coming",N3,8,みんなが<b>期待</b>してたのは,What everyone expected,"S01E06, S01E07, S01E11, S01E15, S01E19, S01E24"
姉,あね,"1. older sister, elder sister",N5,8,普段は<b>姉</b>も妹もないとか,I don't usually have an older sister or younger sister.,"S01E06, S01E08, S01E11, S01E14, S01E16, S01E17"
飛ぶ,とぶ,"1. to fly, to soar<br>2. to jump, to leap, to spring, to bound, to hop<br>3. to spatter, to scatter, to splash, to fly (e.g. of sparks)<br>4. to hurry, to rush<br>5. to flee, to run off, to escape<br>6. to disappear, to vanish, to fade, to thin out<br>7. to break off, to come off, to fall off, to blow (of a fuse)<br>8. to be sent out (of an order), to fly (of false rumours, catcalls, etc.)<br>9. to come flying (of a punch, kick, etc.)<br>10. to be missing (of a page, stitch, etc.), to skip, to jump (e.g. of a conversation)",N5,8,<b>飛び</b>級小学生とかじゃないですよ,I'm not an elementary school student who skipped a grade.,"S01E06, S01E15, S01E18"
ノート,ノート,"1. notebook, copy-book, exercise book<br>2. note, noting down<br>3. (musical) note<br>4. notebook computer, laptop",N5,8,すみませんが 今日の<b>ノート</b>を,"Excuse me, but today's notes","S01E07, S01E09, S01E15"
買い物,かいもの,"1. shopping, purchased goods",N5,8,ちょっと<b>買い物</b> 行ってくるわ,I'm going to do some shopping.,"S01E07, S01E12, S01E15, S01E17"
変える,かえる,"1. to change, to alter, to transform, to convert, to turn, to vary<br>2. to reform, to revise, to amend",N4,8,先生は自由に服装を<b>変え</b>られるから,Teachers can change their clothes freely,"S01E07, S01E17, S01E18, S01E20, S01E22"
形,かたち,"1. form, shape, figure<br>2. visage",N4,8,あと丸<b>形</b>には,And in a round shape,"S01E07, S01E12, S01E13, S01E16, S01E24"
写真,しゃしん,"1. photograph, photo, picture, snapshot, snap<br>2. moving picture, movie",N5,8,モッコリ<b>写真</b>とかいっぱいあるんで,There are lots of cool photos.,"S01E08, S01E09, S01E22"
練習,れんしゅう,"1. practice, training, drill, (an) exercise, workout",N5,8,おかしなところは<b>練習</b>しながら,While practicing the strange parts,"S01E08, S01E24"
代わり,かわり,"1. substitute, replacement, substituting, replacing<br>2. stand-in, proxy, alternate, deputy, relief, successor<br>3. compensation, exchange, return<br>4. another helping, second helping, seconds, refill<br>5. upcoming program, upcoming programme",N4,8,でも<b>代わり</b>に あきら様の,"But instead, Akira-sama's","S01E08, S01E10, S01E11, S01E12, S01E13, S01E15, S01E24"
シリーズ,シリーズ,1. series,N2,8,日本<b>シリーズ</b>で思い出したんですが,I remember it from the Japan series.,"S01E08, S01E09, S01E19, S01E22"
まいる,まいる,"1. to go, to come, to call<br>2. to be defeated, to collapse, to die<br>3. to be annoyed, to be nonplussed<br>4. to be madly in love<br>5. to visit (shrine, grave)",Unlabeled,8,清水寺へと<b>まいり</b>ます,I will go to Kiyomizu-dera Temple.,"S01E09, S01E14, S01E15, S01E16, S01E18, S01E21"
悔しい,くやしい,"1. vexing, annoying, frustrating, regrettable, mortifying",N2,8,だから別に<b>悔しく</b>ない,So I have no regrets,"S01E09, S01E11, S01E14, S01E22"
まつり,まつり,"1. festival, feast<br>2. harassment by an Internet pitchfork mob, online shaming, flaming<br>3. galore (as in ""goals galore""), frenzy, mania",Unlabeled,8,もう <b>まつり</b>があんなに言うから,Because Matsuri says so much,"S01E09, S01E15, S01E17"
ハンカチ,ハンカチ,1. handkerchief,N5,8,かがみ <b>ハンカチ</b>落としたぞ,"Kagami, I dropped my handkerchief.","S01E09, S01E11, S01E14, S01E17"
癖,くせ,"1. habit (often a bad habit, i.e. vice), tendency<br>2. peculiarity, idiosyncrasy, mannerism<br>3. crease, wrinkle, curl, kink",N3,8,<b>癖</b>になっても困るし たまには,"It's a problem even if it becomes a habit, sometimes","S01E09, S01E11, S01E14, S01E15, S01E16"
我々,われわれ,1. we,N3,8,<b>我々</b>が解決してやろうではないか！,Let us solve it!,"S01E10, S01E13, S01E14, S01E16, S01E17, S01E21, S01E23"
格好,かっこう,"1. shape, form, figure, posture, pose<br>2. appearance<br>3. state, situation<br>4. suitable, fit, reasonable<br>5. about",N3,8,<b>格好</b>で歩き回ってるんだ！,He's walking around in style!,"S01E11, S01E15, S01E19, S01E24"
