Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
しまう,しまう,"1. to finish, to stop, to end, to put an end to, to bring to a close<br>2. to close (a business, etc.), to close down, to shut down, to shut up<br>3. to put away, to put back, to keep, to store<br>4. to do completely, to finish<br>5. to do accidentally, to do without meaning to, to happen to do",N3,34,ストリングをつけずにやると 飛んでって<b>しまう</b>から注意。,Be careful as it will fly off if you do it without a string attached.,"S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E09, S01E11, S01E12, S01E18, S01E27, S01E28, S01E31, S01E32, S01E33, S01E34, S01E37, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E46, S01E47, S01E48",
回転,かいてん,"1. rotation (usu. around something), revolution, turning",N2,34,まず　ワインダーのコツはヨーヨーにちゃんと <b>回転</b>を与えてあげることです。,"First of all, the trick with a winder is to give the yo-yo proper rotation.","S01E03, S01E08, S01E09, S01E10, S01E11, S01E13, S01E17, S01E20, S01E21, S01E28, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E37, S01E44, S01E45, S01E46, S01E47, S01E48",
レオネス,レオネス・インダストリアレス,1. Industriales,Unlabeled,34,我が　<b>レオネス</b>は　１ミリたりとも 動かすことはできぬ！,My Leones cannot move even one millimeter!,"S01E04, S01E16, S01E22, S01E23, S01E24, S01E25, S01E27, S01E28, S01E47",
ところ,ところ,"1. place, spot, scene, site<br>2. address<br>3. district, area, locality<br>4. one's house<br>5. point, aspect, side, facet<br>6. passage (in text), part<br>7. space, room<br>8. thing, matter<br>9. whereupon, as a result<br>10. about to, on the verge of<br>11. was just doing, was in the process of doing, have just done, just finished doing",Unlabeled,34,観客も揃った<b>ところ</b>で まずは　俺と勝負だ。,"Now that the audience has gathered, it's time to compete against me.","S01E04, S01E05, S01E06, S01E07, S01E11, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E20, S01E23, S01E26, S01E27, S01E28, S01E33, S01E34, S01E39, S01E40, S01E42, S01E44, S01E46",
ああ,ああ,"1. ah!, oh!, alas!<br>2. yes, indeed, that is correct<br>3. aah, gah, argh<br>4. hey!, yo!<br>5. uh huh, yeah yeah, right, gotcha",N4,34,<b>ああ</b>　もうこんなに並んでる。,"Ah, there are already so many lines.","S01E05, S01E07, S01E09, S01E11, S01E12, S01E13, S01E14, S01E15, S01E17, S01E20, S01E22, S01E25, S01E26, S01E28, S01E30, S01E31, S01E32, S01E36, S01E38, S01E39, S01E40, S01E48, S01E49, S01E51",
キルト,キルト,1. quilt<br>2. kilt,Unlabeled,34,<b>キルト</b>！ 今から君たちには 特訓をしてもらう。,"Quilt! From now on, I will give you special training.","S01E06, S01E07, S01E08, S01E09, S01E11, S01E14, S01E25, S01E27, S01E31, S01E36, S01E40, S01E41, S01E44, S01E47, S01E50, S01E51",
者,もの,1. person,N3,33,君ほど爆丸の神に愛されてる<b>者</b>を 僕は見たことがない。,I've never seen anyone as loved by the god of Bakugan as you are.,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E15, S01E16, S01E17, S01E18, S01E19, S01E25, S01E26, S01E32, S01E35, S01E38, S01E46, S01E50",
最後,さいご,"1. end, conclusion<br>2. last, final, latest, most recent<br>3. no sooner than, once, right after (often having negative consequences)<br>4. one's final moments",N4,33,この試合を<b>最後</b>に 僕は爆丸をやめる。,"After this match, I will quit playing Bakugan.","S01E01, S01E02, S01E03, S01E05, S01E06, S01E07, S01E08, S01E11, S01E21, S01E22, S01E27, S01E32, S01E33, S01E34, S01E35, S01E36, S01E41, S01E42, S01E43, S01E51",
あと,あと,"1. behind, rear<br>2. after, later<br>3. remainder, the rest<br>4. more (e.g. five more minutes), left<br>5. also, in addition<br>6. descendant, successor, heir<br>7. after one's death<br>8. past, previous",N3,33,あいつは　シュートした<b>あと</b>でも メタルパーツを自在に操れる。,"Even after shooting, he can freely manipulate metal parts.","S01E01, S01E02, S01E03, S01E10, S01E14, S01E17, S01E22, S01E26, S01E30, S01E31, S01E33, S01E34, S01E37, S01E38, S01E39, S01E40, S01E41, S01E43, S01E44, S01E47, S01E50",
行く,いく,"1. to go, to move (in a direction or towards a specific location), to head (towards), to be transported (towards), to reach<br>2. to proceed, to take place<br>3. to pass through, to come and go<br>4. to walk<br>5. to die, to pass away<br>6. to do (in a specific way)<br>7. to stream, to flow<br>8. to continue<br>9. to have an orgasm, to come, to cum<br>10. to trip, to get high, to have a drug-induced hallucination",N5,33,それでは　スローの世界へ <b>行っ</b>てみｙｏ。,So let's go to the world of slow motion.,"S01E03, S01E04, S01E07, S01E09, S01E10, S01E11, S01E12, S01E13, S01E14, S01E17, S01E18, S01E20, S01E21, S01E22, S01E23, S01E26, S01E30, S01E33, S01E35, S01E39, S01E41, S01E48, S01E50",
兄者,あにじゃ,1. older brother,Unlabeled,33,タヴァネルに認められたのは　この俺だ。 <b>兄者</b>ではない。,It was I who was recognized by Tavanel. Not my brother.,"S01E05, S01E15, S01E16, S01E18, S01E22, S01E23, S01E25, S01E27, S01E28, S01E30, S01E49",
誰,だれ,1. who,N5,32,精神論は<b>誰</b>にでも 通用するわけじゃない。,Psychology doesn't work for everyone.,"S01E03, S01E04, S01E06, S01E07, S01E10, S01E12, S01E14, S01E15, S01E16, S01E19, S01E25, S01E26, S01E30, S01E31, S01E34, S01E36, S01E39, S01E40, S01E42, S01E43, S01E44, S01E46, S01E49, S01E50",
前,まえ,Before / Front / Previous,N5,32,腕全体を使って 大きく<b>前</b>に投げるのがコツだぞ。,The trick is to use your entire arm to throw it forward.,"S01E03, S01E08, S01E17, S01E19, S01E20, S01E26, S01E28, S01E31, S01E32, S01E33, S01E34, S01E36, S01E37, S01E38, S01E39, S01E40, S01E42, S01E43, S01E45, S01E48, S01E50",
決まる,きまる,"1. to be decided, to be settled, to be fixed, to be arranged<br>2. to be unchanging, to be the same (as always), to be fixed, to be set<br>3. to be a fixed rule, to be destined, to be a convention, to be a custom, to be common knowledge<br>4. to be well executed (of a manoeuvre in a sport, game, etc.), to go well, to succeed, to connect (of a punch)<br>5. to look good (of clothing), to look sharp, to be stylish, to suit one, to be held in place (of a hairdo)<br>6. to be struck and held (of a pose in kabuki)",N1,32,手に戻すときは　少し　ヨーヨーを はね上げると　上手に<b>決まる</b>ぞ！,"When you return it to your hand, bounce the yo-yo up a little and you'll be fine!","S01E04, S01E05, S01E06, S01E10, S01E15, S01E16, S01E17, S01E18, S01E20, S01E21, S01E22, S01E27, S01E28, S01E30, S01E31, S01E36, S01E41, S01E42, S01E45, S01E47, S01E50, S01E51",
待つ,まつ,"1. to wait<br>2. to await, to look forward to, to anticipate<br>3. to depend on, to need",N5,32,我らのマスターが お<b>待ち</b>かねでござる。,Our master is waiting for you.,"S01E05, S01E07, S01E09, S01E11, S01E16, S01E17, S01E18, S01E19, S01E23, S01E25, S01E26, S01E30, S01E38, S01E39, S01E40, S01E41, S01E42, S01E45, S01E49, S01E50, S01E51",
負ける,まける,"1. to lose, to be defeated<br>2. to succumb, to give in, to surrender, to yield<br>3. to be inferior to<br>4. to break out in a rash due to (e.g. lacquer, shaving, etc.)<br>5. to reduce the price, to give a discount, to throw in (something extra) for free",N4,31,大した自信だけど　爆丸を始めて 一度もお前に<b>負け</b>たことはない。,"I have a lot of confidence, but ever since I started playing Bakugan, I've never lost to you.","S01E01, S01E02, S01E06, S01E07, S01E12, S01E13, S01E14, S01E17, S01E18, S01E19, S01E20, S01E23, S01E24, S01E27, S01E30, S01E32, S01E34, S01E42, S01E45, S01E49, S01E50",
ペン,ペン,1. pen,N5,31,未来ご<b>ペン</b>なさいは 言ったことが本当になるんだよ。,"In the future, what you say will become true.","S01E02, S01E03, S01E06, S01E09, S01E11, S01E14, S01E15, S01E16, S01E19, S01E20, S01E21, S01E25, S01E28, S01E32, S01E43, S01E45",
おっ,おっ,"1. oh, oops",Unlabeled,31,<b>おっ</b>しゃ！　次はタツマが撃て。,Hey! Tatsuma should shoot next.,"S01E03, S01E04, S01E05, S01E06, S01E10, S01E14, S01E15, S01E17, S01E23, S01E24, S01E25, S01E32, S01E34, S01E35, S01E36, S01E38, S01E42, S01E45",
こう,こう,"1. in this way, thus, such<br>2. uh...",N4,31,<b>こう</b>いうときは サイドスピンシュートで　カーブをかけるんだ。,"In this case, use a side spin shot to create a curve.","S01E03, S01E05, S01E10, S01E11, S01E12, S01E13, S01E17, S01E23, S01E24, S01E25, S01E27, S01E30, S01E34, S01E37, S01E39, S01E40, S01E41, S01E42, S01E43, S01E44, S01E46, S01E48",
気,き,"1. spirit, mind, heart<br>2. nature, disposition<br>3. motivation, intention<br>4. mood, feelings<br>5. ambience, atmosphere, mood",N4,31,これって　どっかで 見たことある<b>気</b>がするな。,I feel like I've seen this somewhere before.,"S01E04, S01E05, S01E06, S01E10, S01E11, S01E13, S01E14, S01E16, S01E18, S01E21, S01E23, S01E25, S01E27, S01E28, S01E33, S01E34, S01E36, S01E37, S01E40, S01E41, S01E42, S01E43, S01E44, S01E49, S01E50",
作る,つくる,"1. to make, to produce, to manufacture, to build, to construct<br>2. to prepare (food), to brew (alcohol)<br>3. to raise, to grow, to cultivate, to train<br>4. to till<br>5. to draw up (a document), to make out, to prepare, to write<br>6. to create (an artistic work, etc.), to compose<br>7. to coin (a phrase), to organize, to organise, to establish, to found<br>8. to have (a child)<br>9. to make up (one's face, etc.)<br>10. to fabricate (an excuse, etc.)<br>11. to give a (false) appearance, to feign (a smile, etc.), to put on a show of emotion<br>12. to form (a line, etc.)<br>13. to set (a record)<br>14. to commit (a sin, etc.)",N5,31,えっ　なんで？ だって　私が<b>作っ</b>たんだもん。,"Eh, why? After all, I made it.","S01E04, S01E10, S01E16, S01E19, S01E21, S01E22, S01E27, S01E28, S01E34, S01E35, S01E38, S01E39, S01E40, S01E41, S01E42",
獣,けもの,"1. beast, brute, animal",N1,31,では　この看板 シャドウ三<b>獣</b>士がもらっていきやす。,"Well then, it's easy to get this signboard for the three Shadow Beastmen.","S01E05, S01E06, S01E07, S01E09, S01E10, S01E12, S01E14, S01E15, S01E24, S01E26, S01E39, S01E40, S01E47, S01E49",
タヴァネルカップ,タヴァネルカップ,1. Tavanel Cup (Auto-translated),Unlabeled,31,でも　コウ　君は　<b>タヴァネルカップ</b>に出場する 大事な体なんだよ。,"But, Kou, your body is important for participating in the Tavanel Cup.","S01E15, S01E18, S01E22, S01E23, S01E24, S01E26, S01E30, S01E33, S01E36, S01E41, S01E42, S01E43, S01E45, S01E47, S01E51",
あぁ,ああ,"1. ah!, oh!, alas!<br>2. yes, indeed, that is correct<br>3. aah, gah, argh<br>4. hey!, yo!<br>5. uh huh, yeah yeah, right, gotcha",Unlabeled,30,<b>あぁ</b>。 手がかりは闇のタヴァネルだ。,Ah. The clue is Tavanel of Darkness.,"S01E01, S01E02, S01E04, S01E05, S01E08, S01E18, S01E20, S01E23, S01E30, S01E33, S01E34, S01E36, S01E37, S01E38, S01E41, S01E43, S01E46, S01E47",
また,また,"1. again, once more, once again, another time, some other time<br>2. also, too, as well, likewise<br>3. on the other hand, while<br>4. and, in addition, besides, moreover, furthermore<br>5. or, otherwise<br>6. really, how, (what, why) on earth<br>7. indirect",N5,30,ダガオドスを野放しにしておくと <b>また</b>多くの爆丸が犠牲になる。,"If Dagaodos is left unchecked, many more Bakugan will be sacrificed.","S01E02, S01E05, S01E06, S01E10, S01E11, S01E13, S01E14, S01E16, S01E19, S01E26, S01E27, S01E28, S01E31, S01E33, S01E35, S01E36, S01E37, S01E38, S01E39, S01E41, S01E42, S01E50",
なるほど,なるほど,"1. I see, that's right, indeed",N4,30,<b>なるほど</b>。　確かに これは上手になりたい。,I see. I definitely want to get good at this.,"S01E02, S01E03, S01E13, S01E14, S01E17, S01E19, S01E22, S01E23, S01E24, S01E25, S01E30, S01E33, S01E34, S01E37, S01E39, S01E41, S01E44, S01E45, S01E46, S01E51",
思う,おもう,"1. to think, to consider, to believe, to reckon<br>2. to think (of doing), to plan (to do)<br>3. to judge, to assess, to regard<br>4. to imagine, to suppose, to dream<br>5. to expect, to look forward to<br>6. to feel, to be (in a state of mind), to desire, to want<br>7. to recall, to remember",N4,29,でかいのは もう知ってると<b>思う</b>が　トーガ。,I think you already know that the big one is Toga.,"S01E01, S01E03, S01E04, S01E07, S01E09, S01E11, S01E14, S01E15, S01E22, S01E26, S01E28, S01E30, S01E31, S01E32, S01E34, S01E35, S01E37, S01E38, S01E40, S01E45, S01E46, S01E49",
すぎる,すぎる,"1. to pass through, to pass by, to go beyond<br>2. to pass (of time), to elapse<br>3. to have expired, to have ended, to be over<br>4. to exceed, to surpass, to be above<br>5. to be no more than ...<br>6. to be excessive, to be too much, to be too ...",Unlabeled,29,ただし　じっと見<b>すぎ</b>て 目を回さないように注意！！,"However, be careful not to stare too closely and roll your eyes! !","S01E02, S01E05, S01E07, S01E09, S01E11, S01E13, S01E16, S01E19, S01E20, S01E21, S01E23, S01E26, S01E27, S01E28, S01E30, S01E34, S01E36, S01E39, S01E45, S01E47, S01E50",
中,なか,"1. inside, interior, in<br>2. among, within<br>3. middle, center, centre<br>4. during, while, middle, midst, amid<br>5. interval, gap<br>6. mean, average<br>7. second (of three, e.g. sons, volumes), middle<br>8. medium grade, medium quality<br>9. red-light district",N5,29,でもね こんなメモが　<b>中</b>に入ってたの。,But there was a note like this inside.,"S01E02, S01E06, S01E07, S01E08, S01E10, S01E14, S01E18, S01E20, S01E23, S01E25, S01E27, S01E32, S01E34, S01E35, S01E39, S01E40, S01E41, S01E43, S01E46, S01E48",
よっしゃ,よっしゃ,"1. gotcha, alrighty, got it, OK",Unlabeled,29,<b>よっしゃ</b>！ カチアゲルの攻撃は もうムニキスには通用しない。,Okay! Kathiagel's attacks no longer work against Munikis.,"S01E03, S01E04, S01E06, S01E08, S01E09, S01E11, S01E12, S01E13, S01E17, S01E19, S01E20, S01E23, S01E28, S01E30, S01E37, S01E38, S01E40, S01E41, S01E42, S01E47, S01E48, S01E50",
プレイ,プレイ,Play (game/sport) / Video Game Play,Unlabeled,29,その中でヨーヨーを揺らす ストリング<b>プレイ</b>の代表的トリックだ。,This is a typical string play trick in which the yo-yo is swayed inside.,"S01E03, S01E05, S01E08, S01E12, S01E21, S01E22, S01E27, S01E30, S01E31, S01E32, S01E33, S01E34, S01E35, S01E36, S01E38, S01E39, S01E40, S01E41, S01E42, S01E43, S01E45, S01E48, S01E50",
機,はた,1. loom,N1,29,うわっ　２<b>機</b>とも　はじき返した。,"Wow, both planes bounced back.","S01E04, S01E05, S01E06, S01E07, S01E08, S01E10, S01E12, S01E14, S01E16, S01E17, S01E23, S01E35, S01E41, S01E44, S01E46",
士,さむらい,"1. warrior (esp. of military retainers of daimyos in the Edo period), samurai<br>2. man in attendance (on a person of high standing), retainer",Unlabeled,29,では　この看板 シャドウ三獣<b>士</b>がもらっていきやす。,"Well then, it's easy to get this signboard for the three Shadow Beastmen.","S01E05, S01E06, S01E07, S01E09, S01E10, S01E12, S01E14, S01E15, S01E24, S01E26, S01E39, S01E40, S01E47, S01E49",
ライズドラガオン,ライズドラガオン,1. rise dragaon (Auto-translated),Unlabeled,29,<b>ライズドラガオン</b>だと決まっている！,It has been decided that it will be Rise Dragon!,"S01E12, S01E14, S01E15, S01E18, S01E19, S01E20, S01E21, S01E27, S01E28, S01E30, S01E31, S01E33, S01E34, S01E36, S01E37, S01E50, S01E51",
わけ,わけ,"1. conclusion from reasoning, judgement or calculation based on something read or heard, reason, cause, meaning, circumstances, situation",Unlabeled,28,精神論は誰にでも 通用する<b>わけ</b>じゃない。,Psychology doesn't work for everyone.,"S01E01, S01E03, S01E05, S01E07, S01E12, S01E15, S01E16, S01E18, S01E19, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26, S01E27, S01E28, S01E36, S01E39, S01E41, S01E42, S01E46",
つける,つける,"1. to install (a king, emperor, etc.)<br>2. to appoint (to a post), to promote<br>3. to assign (to study under)",N5,28,ストリングを<b>つけ</b>ずにやると 飛んでってしまうから注意。,Be careful as it will fly off if you do it without a string attached.,"S01E03, S01E07, S01E08, S01E12, S01E13, S01E14, S01E18, S01E21, S01E25, S01E26, S01E28, S01E30, S01E31, S01E33, S01E34, S01E36, S01E37, S01E38, S01E39, S01E41, S01E47, S01E49, S01E50",
攻撃,こうげき,"1. attack, assault, raid, onslaught, offensive<br>2. criticism, censure, denunciation, condemnation",N3,28,<b>攻撃</b>面でも　ドラガオン同様　はるかに 進化しておる。,"In terms of attack, it is much more advanced, just like Dragaon.","S01E04, S01E09, S01E10, S01E12, S01E19, S01E23, S01E24, S01E27, S01E28, S01E32, S01E36, S01E37, S01E38, S01E45, S01E46, S01E47",
食べる,たべる,"1. to eat<br>2. to live on (e.g. a salary), to live off, to subsist on",N5,28,こんなのペンギンいじめだ！ もっとカレーが<b>食べ</b>たいんだよ！,This is penguin bullying! I want to eat more curry!,"S01E04, S01E05, S01E06, S01E09, S01E10, S01E15, S01E26, S01E30, S01E35, S01E38, S01E39, S01E40, S01E42, S01E49, S01E50",
やす,やす,"1. cheap<br>2. rash, thoughtless, careless, indiscreet, frivolous",Unlabeled,28,だが　あれでは相手も ダブルスタンドは無理で<b>やす</b>。,"However, with that, it would be impossible for the opponent to do a double stand.","S01E05, S01E14, S01E26, S01E27, S01E28, S01E30, S01E35, S01E40, S01E47, S01E49",
