Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
教える,おしえる,"1. to teach, to instruct<br>2. to tell, to inform<br>3. to preach",N5,21,あなたにスケートを<b>教え</b>たのは私です,I'm the one who taught you to skate,"#02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
乗る,のる,"1. to get on (train, plane, bus, ship, etc.), to get in, to board, to take, to embark<br>2. to get on (e.g. a footstool), to step on, to jump on, to sit on, to mount<br>3. to reach, to go over, to pass<br>4. to follow, to stay (on track), to go with (the times, etc.)<br>5. to take part, to participate, to join<br>6. to get into the swing (and sing, dance, etc.)<br>7. to be deceived, to be taken in<br>8. to be carried, to be spread, to be scattered<br>9. to stick, to attach, to take, to go on",N5,20,オーリーができたくらいで 調子に<b>乗ん</b>な！,Don't get carried away just because you can do an ollie!,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #10 PART 言葉のいらないDAP.ja",
あんな,あんな,"1. that sort of, that kind of, like that, such, so",N4,20,だてに <b>あんな</b>無駄にでかい体を—,"What's more, such a needlessly large body...","#02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
みたい,みたい,"1. -like, sort of, similar to, resembling",Unlabeled,20,ダンスだって？ 愛抱夢<b>みたい</b>なことを！,Is it dancing? Something like a love dream!,"#02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
怖い,こわい,"1. scary, frightening, eerie, dreadful",N4,19,愛抱夢と滑んのが <b>怖い</b>んだろ　ハハハッ！,"You must be afraid of slipping with your beloved dream, hahaha!","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #12 PART 俺たちの無限大!.ja",
また,また,"1. again, once more, once again, another time, some other time<br>2. also, too, as well, likewise<br>3. on the other hand, while<br>4. and, in addition, besides, moreover, furthermore<br>5. or, otherwise<br>6. really, how, (what, why) on earth<br>7. indirect",N5,19,<b>また</b>愛抱夢が前に出たぞ！,The love dream came to the fore again!,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
マジ,まじ,"1. serious, not joking, straight<br>2. cannot, should not, will not, must not",Unlabeled,19,これで３千円とか　シャドウのおっさん <b>マジ</b>買い物上手だろ～！,"That's 3,000 yen. Shadow's old man must be really good at shopping!","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #11 PART キング VS ザコ.ja",
悪い,わるい,"1. bad, poor, undesirable<br>2. poor (quality), inferior, insufficient<br>3. evil, sinful<br>4. ugly, not beautiful<br>5. at fault, to blame, in the wrong<br>6. bad (at doing something)<br>7. unprofitable, unbeneficial<br>8. sorry, (my) bad, unforgivable",N5,19,まあ　お兄ちゃんがかっこ<b>悪い</b>のは いつものことだけどね,"Well, as always, my brother is uncool.","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja",
みる,みる,"1. to see, to look, to watch, to view, to observe<br>2. to examine, to look over, to assess, to check, to judge<br>3. to look after, to attend to, to take care of, to keep an eye on<br>4. to experience, to meet with (misfortune, success, etc.)<br>5. to try ..., to have a go at ..., to give ... a try<br>6. to see (that) ..., to find (that) ...",Unlabeled,19,コイツは今までの　お前にとって 補助輪<b>み</b>て～なもんだった,This guy has been like a training wheel for you up until now.,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #08 PART 宿命のトーナメント!.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
滑り,すべり,"1. sliding, slipping",Unlabeled,19,お前の<b>滑り</b>は もっとサイコーだったぜ！,Your skating was even better!,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #12 PART 俺たちの無限大!.ja",
わけ,わけ,"1. conclusion from reasoning, judgement or calculation based on something read or heard, reason, cause, meaning, circumstances, situation",Unlabeled,19,そんなこと　できる<b>わけ</b>ない！,There's no way you can do that!,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja",
次,つぎ,"1. next, following, subsequent<br>2. stage, station",N5,19,ここには<b>次</b>に 愛抱夢と滑るヤツがいるだろ～が,"There's going to be someone here next who's going to skate with Aimu, right?","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
うわぁ,うわ,"1. upper, upward, outer, surface, top",Unlabeled,19,な　な　なんでついて来れんだよ!? <b>うわぁ</b>あ～！,Why can't you follow me!? Uwaaaaaaaaaaaaaaaaaaaaaaaaaaa!,"#02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #08 PART 宿命のトーナメント!.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
こっち,こちら,"1. this way, this direction<br>2. here<br>3. this (one)<br>4. I, me, we, us<br>5. this person",N5,18,<b>こっち</b>は ２人まとめてでもいいぜ～,It's okay to have two people together here.,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
より,より,"1. than<br>2. from, out of, since, at, on<br>3. except, but, other than<br>4. more",N5,18,暦は　ケガしてるだろ ド素人のお前<b>より</b>はマシだ！,"Koyomi is injured, isn't she? It's better than you, an amateur!","#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
自分,じぶん,"1. myself, yourself, oneself, himself, herself<br>2. I, me<br>3. you",N5,18,<b>自分</b>を大事にするのは悪いことじゃない,It's not bad to take care of yourself,"#01 PART 熱い夜に雪が降る.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
待つ,まつ,"1. to wait<br>2. to await, to look forward to, to anticipate<br>3. to depend on, to need",N5,18,いつまで 僕を<b>待た</b>せるつもりだい？,How long are you going to make me wait?,"#01 PART 熱い夜に雪が降る.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
うん,うん,Yeah / Yes (casual),N4,18,おお～！ なっ！ <b>うん</b>！,Oh! What! Yeah!,"#02 PART はじめてのサイコー！.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
くん,クン,Suffix for familiar names (Male),Unlabeled,18,僕にはわかっちゃったよ　ランガ<b>くん</b>,"I understand, Ranga-kun.","#02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
つもり,つもり,"1. intention, plan<br>2. conviction, belief",N4,18,いいかげんにしろ　スケートなんかで 人生を棒に振る<b>つもり</b>か,"Don't worry, are you planning on ruining your life by skating?","#03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja",
入る,はいる,To enter / To be poured (tea) / To be ready,N5,17,はぁ～い！　今日はかわいいのが <b>入っ</b>てるんですよぉ！,Yes! I've got something cute today!,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #04 PART 愛のマタドール、愛抱夢.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #09 PART あの時、俺たちは特別だった.ja, #10 PART 言葉のいらないDAP.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
もん,もの,1. person,Unlabeled,17,コイツは今までの　お前にとって 補助輪みて～な<b>もん</b>だった,This guy has been like a training wheel for you up until now.,"#01 PART 熱い夜に雪が降る.ja, #02 PART はじめてのサイコー！.ja, #03 PART 望まない勇者.ja, #04 PART 愛のマタドール、愛抱夢.ja, #05 PART 情熱のダンシングNight!.ja, #06 PART 湯けむりミステリースケート？!.ja, #07 PART つりあわねーんだよ.ja, #08 PART 宿命のトーナメント!.ja, #11 PART キング VS ザコ.ja, #12 PART 俺たちの無限大!.ja",
