Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
フッ,フッ,"1. hah (derisively), pooh<br>2. pfft (of something disappearing), poof<br>3. huff, puff",Unlabeled,22,<b>フッ</b> できた！,"Phew, done!","S01E03, S01E07, S01E08, S01E10, S01E11, S01E12, S01E13, S01E18, S01E19, S01E21, S01E23, S01E24",
しかし,しかし,"1. however, but",N5,22,<b>しかし</b> 今日は厄日か とんでもなく恥ずかしかったよ！,But today was a bad day and I was so embarrassed!,"S01E03, S01E07, S01E09, S01E13, S01E17, S01E18, S01E19, S01E20, S01E21, S01E23, S01E24, S01E25, S01E26",
昨日,きのう,1. yesterday,N5,21,<b>昨日</b>までの 堕落した自分との別れ！,Farewell to yesterday's fallen self!,"S01E01, S01E02, S01E03, S01E08, S01E09, S01E11, S01E15, S01E17, S01E18, S01E21, S01E23, S01E24",
ロボ,ロボ,1. robotics<br>2. robot,Unlabeled,21,巻いても親指がＵＳＢとか そういう<b>ロボ</b>的なものではなくて,"Even if you wrap it around, your thumb is a USB or something like that, it's not like a robot.","S01E01, S01E08, S01E14, S01E15, S01E16, S01E25, S01E26",
なぜ,なぜ,"1. why, how",N5,21,<b>なぜ</b> あそこまで高性能なものが 作れるのか,How is it possible to create something with such high performance?,"S01E01, S01E02, S01E05, S01E06, S01E07, S01E08, S01E09, S01E12, S01E15, S01E16, S01E17, S01E18, S01E21, S01E26",
よく,よく,"1. nicely, properly, well, skillfully, skilfully<br>2. frequently, often<br>3. I'm glad that you ..., thank you for ...<br>4. (you have) quite the nerve to, I don't know how you can ...",N5,21,最近 校内で ヤギを<b>よく</b>見かけるんですが―,"Lately, I've been seeing goats around the school a lot...","S01E01, S01E03, S01E04, S01E05, S01E08, S01E10, S01E12, S01E13, S01E14, S01E15, S01E17, S01E18, S01E19, S01E24",
うわっ,うわ,"1. upper, upward, outer, surface, top",Unlabeled,21,おっ！ は<b>うわっ</b>！,Oh! Wow!,"S01E02, S01E04, S01E06, S01E10, S01E11, S01E12, S01E13, S01E15, S01E18, S01E20, S01E21, S01E22, S01E23, S01E24, S01E25, S01E26",
本当,ほんとう,"1. truth, reality, actuality, fact<br>2. proper, right, correct, official<br>3. genuine, authentic, real, natural, veritable",N3,21,でも それが<b>本当</b>だとすると―,But if that's true...,"S01E02, S01E04, S01E05, S01E06, S01E08, S01E10, S01E11, S01E14, S01E15, S01E16, S01E17, S01E18, S01E20, S01E22, S01E24, S01E25",
まつ,まつ,"1. to wait<br>2. to await, to look forward to, to anticipate<br>3. to depend on, to need",Unlabeled,21,<b>まっ</b> たまには お前らとも 遊んでやらんとな,"Well, I guess I should play with you guys once in a while.","S01E03, S01E05, S01E06, S01E07, S01E09, S01E10, S01E12, S01E13, S01E14, S01E19, S01E20, S01E21, S01E25, S01E26",
囲碁,いご,"1. go, board game of capturing territory",Unlabeled,21,うちの<b>囲碁</b>サッカー部には 顧問がいないんです,Our Go soccer club doesn't have an advisor.,"S01E08, S01E14, S01E17, S01E19, S01E23",
だあ,だ,"1. dui (one of the trigrams of the I Ching: swamp, west)",Unlabeled,20,お前の血は何色<b>だあ</b>！,What color is your blood?,"S01E01, S01E03, S01E06, S01E08, S01E09, S01E12, S01E13, S01E14, S01E15, S01E18, S01E21, S01E22, S01E23",
入れる,いれる,"1. to put in, to let in, to take in, to bring in, to insert, to install (e.g. software), to set (a jewel, etc.), to ink in (e.g. tattoo)<br>2. to admit, to accept, to employ, to hire<br>3. to accept, to comply, to grant, to adopt (a policy, etc.), to take (advice, etc.), to listen to, to pay attention to<br>4. to include<br>5. to pay (one's rent, etc.)<br>6. to cast (a vote)<br>7. to make (tea, coffee, etc.)<br>8. to turn on (a switch, etc.)<br>9. to send (a fax), to call",N5,20,古代兵器を手に<b>入れる</b>ことが できちゃう　ハッハッハッ,I can get my hands on an ancient weapon hahaha,"S01E01, S01E02, S01E04, S01E05, S01E06, S01E07, S01E11, S01E18, S01E19, S01E22, S01E23, S01E26",
なんか,なんか,"1. something like ..., things like ..., someone like ..., the likes of ...",N1,20,べつに あんた<b>なんか</b> 何とも思っていないんだから！,I don't really care about you!,"S01E01, S01E02, S01E05, S01E06, S01E07, S01E08, S01E09, S01E11, S01E12, S01E15, S01E17, S01E18, S01E19, S01E20, S01E24",
もっと,もっと,"1. (some) more, even more, longer, further",N5,20,私は <b>もっと</b> 普通が いいんです！,I prefer normal!,"S01E01, S01E03, S01E04, S01E05, S01E08, S01E10, S01E11, S01E12, S01E15, S01E16, S01E18, S01E24, S01E26",
飲む,のむ,"1. to drink, to gulp, to swallow, to take (medicine)<br>2. to smoke (tobacco)<br>3. to engulf, to overwhelm<br>4. to keep down, to suppress<br>5. to accept (e.g. demand, condition)<br>6. to make light of, to conceal",N5,20,でも どうしたんですか？ 急に牛乳 <b>飲み</b>たいなんて,But what happened? I suddenly want to drink milk,"S01E02, S01E06, S01E12, S01E15, S01E16, S01E17, S01E18, S01E24, S01E25",
意味,いみ,"1. meaning, significance, sense",N5,20,<b>意味</b> 分かんないよ なんで桂馬 さしたのよ！,"I don't understand what that means. Why did you say that, Keima?","S01E02, S01E03, S01E05, S01E06, S01E08, S01E09, S01E10, S01E12, S01E14, S01E15, S01E16, S01E17, S01E18, S01E20, S01E23",
痛い,いたい,"1. painful, sore<br>2. cringy, embarrassing<br>3. exceeding",N5,20,単にのどが<b>痛い</b>のではなく―,It's not just a sore throat...,"S01E02, S01E03, S01E09, S01E11, S01E17, S01E21, S01E22, S01E25, S01E26",
長野原,長野原,Naganohara,Unlabeled,20,<b>長野原</b>さんの原稿を 手伝いに来たんですし―,I came to help Mr. Naganohara with his manuscript.,"S01E02, S01E05, S01E20, S01E22, S01E24, S01E25",
高崎,高崎,Takasaki,Unlabeled,20,なんで<b>高崎</b>先生は あんなのが,Why did Mr. Takasaki do that?,"S01E07, S01E17, S01E19, S01E21, S01E23",
まま,まま,"1. as it is, as one likes, because, as<br>2. condition, state<br>3. sic, sic erat scriptum, the quoted matter has been transcribed exactly as found in the source text",Unlabeled,19,お前が　私の言ったことを その<b>まま</b> うのみにすることを,I hope you just accept what I say.,"S01E01, S01E03, S01E04, S01E06, S01E07, S01E08, S01E11, S01E13, S01E15, S01E17, S01E22, S01E24, S01E25, S01E26",
ござる,ござる,1. to be,Unlabeled,19,校長先生　今日まで ありがとう<b>ござい</b>ました,"Principal, thank you very much for today.","S01E01, S01E02, S01E04, S01E10, S01E15, S01E16, S01E18, S01E22, S01E24, S01E25",
すぐ,すぐ,"1. immediately, at once, right away, directly<br>2. soon, before long, shortly<br>3. easily, readily, without difficulty<br>4. right (near), nearby, just (handy)<br>5. honest, upright, frank, straightforward",Unlabeled,19,ああ 今<b>すぐ</b>にでも部屋に上がり 研究室を見たい,"Ah, I want to go to my room right now and see the laboratory.","S01E02, S01E03, S01E04, S01E06, S01E07, S01E09, S01E15, S01E17, S01E18, S01E20, S01E22, S01E25, S01E26",
円,えん,1. yen (Japanese monetary unit)<br>2. circle,N3,19,それで この十<b>円</b>玉を この鳥居の所にセットして―,So I set this ten yen coin at this torii gate...,"S01E02, S01E05, S01E06, S01E07, S01E09, S01E11, S01E12, S01E13, S01E15, S01E24",
うち,うち,"1. house<br>2. one's house, one's home, one's family, one's household",N4,19,<b>うち</b>の囲碁サッカー部には 顧問がいないんです,Our Go soccer club doesn't have an advisor.,"S01E03, S01E07, S01E08, S01E09, S01E11, S01E12, S01E17, S01E19, S01E21, S01E22, S01E23",
中,なか,"1. inside, interior, in<br>2. among, within<br>3. middle, center, centre<br>4. during, while, middle, midst, amid<br>5. interval, gap<br>6. mean, average<br>7. second (of three, e.g. sons, volumes), middle<br>8. medium grade, medium quality<br>9. red-light district",N5,18,あのレベルで とどまれたのは 不幸<b>中</b>の幸いだよね,It's a blessing in disguise that I was able to stay at that level.,"S01E01, S01E05, S01E06, S01E07, S01E11, S01E12, S01E13, S01E16, S01E19, S01E20, S01E25",
っけ,け,"1. lacking substance and existing in name only, something without substance",Unlabeled,18,題材も自分で 考えるんだ<b>っけ</b>か これ,Do you even think of the subject yourself?,"S01E01, S01E03, S01E06, S01E08, S01E11, S01E12, S01E14, S01E15, S01E17, S01E19, S01E20, S01E24",
今度,こんど,"1. this time, now<br>2. next time, another time, shortly, soon<br>3. recently, lately, the other day",N4,18,<b>今度</b>は 俺が鬼だな 次　始めるぞ！,This time I'm the demon. Let's get started!,"S01E02, S01E05, S01E06, S01E09, S01E10, S01E11, S01E14, S01E16, S01E19, S01E20, S01E23, S01E25",
消す,けす,"1. to erase, to delete, to cross out<br>2. to turn off (power), to switch off<br>3. to extinguish, to put out<br>4. to bump off",N5,18,一時的に記憶を<b>消す</b>薬が 入っているとみて間違いない,There's no doubt that it contains a drug that temporarily erases memory.,"S01E02, S01E11, S01E16, S01E18, S01E20, S01E25",
ちゃーん,ちゃーん,1. Csangos,Unlabeled,18,はーん みお<b>ちゃーん</b>！,Haa Mio-chan!,"S01E03, S01E06, S01E12, S01E18, S01E20, S01E25",
中村,中村,Nakamura,Unlabeled,18,いやあ でも <b>中村</b>先生の 普段着って少年っぽいんですね,"Well, Nakamura-sensei's everyday clothes look boyish.","S01E15, S01E17, S01E18, S01E21, S01E23, S01E25, S01E26",
まず,まず,"1. first (of all), firstly, to begin with, before anything else<br>2. probably, most likely, almost certainly, virtually<br>3. more or less (satisfactory), on the whole, reasonably<br>4. anyway, at any rate, for now (at least), for the time being",N4,17,でも タブーがあって <b>まず</b>１人でやっちゃダメなのと―,But there's a taboo that says you shouldn't do it alone...,"S01E01, S01E04, S01E05, S01E06, S01E12, S01E13, S01E14, S01E15, S01E19, S01E20, S01E22, S01E23",
つける,つける,"1. to install (a king, emperor, etc.)<br>2. to appoint (to a post), to promote<br>3. to assign (to study under)",N5,17,だよね　でも これからは 気を<b>つけ</b>ないとね,"That's right, but I have to be careful from now on.","S01E01, S01E04, S01E07, S01E08, S01E11, S01E15, S01E22, S01E24",
校長,こうちょう,"1. principal, headmaster",N4,17,私が<b>校長</b>の玉座にいたときの 銅像ですね,This is the statue of me when I was on the principal's throne.,"S01E01, S01E03, S01E06, S01E11, S01E26",
大体,だいたい,"1. outline, main points, gist, substance, essence<br>2. generally, on the whole, mostly, almost, nearly, approximately, roughly, about<br>3. general, rough<br>4. in the first place, first and foremost, from the start, to begin with",N4,17,<b>大体</b> 前から ゆっこには イライラしてたのよ！,I've been annoyed with Yukko for a while now!,"S01E01, S01E02, S01E03, S01E07, S01E09, S01E10, S01E11, S01E14, S01E25",
いやいや,いやいや,"1. no!, no no!, no, not at all",Unlabeled,17,<b>いやいや</b> そうですか 弥勒菩薩はダメですか,"No no, is that so? Is Maitreya Bodhisattva no good?","S01E01, S01E04, S01E05, S01E07, S01E08, S01E09, S01E13, S01E16, S01E19, S01E20, S01E25, S01E26",
ため,ため,"1. good, advantage, benefit, welfare<br>2. sake, purpose, objective, aim<br>3. consequence, result, effect<br>4. affecting, regarding, concerning",Unlabeled,17,私は東雲のことを 深く知る<b>ため</b>にここに来たんだ！,I came here to learn more about Shinonome!,"S01E01, S01E04, S01E07, S01E09, S01E11, S01E12, S01E16, S01E18, S01E19, S01E21, S01E25",
実,じつ,"1. truth, reality<br>2. sincerity, honesty, fidelity<br>3. content, substance<br>4. (good) result",N3,17,私 <b>実</b>は 手品の勉強中でして 決してロボとか そういうんじゃ,"Actually, I'm studying magic tricks, and I'm definitely not a robot or anything like that.","S01E02, S01E03, S01E04, S01E06, S01E10, S01E14, S01E15, S01E16, S01E17, S01E18, S01E20, S01E21, S01E25, S01E26",
うまる,うまる,"1. to be buried, to be covered, to be surrounded<br>2. to overflow, to be crowded, to be filled<br>3. to be repaid (e.g. debt), to be replenished<br>4. to be filled (e.g. blank, vacancy, schedule)",Unlabeled,17,<b>うまっ</b> うまっ うまっ うまっ,Yummy Yummy Yummy Yummy,S01E02,
いける,いく,"1. to go, to move (in a direction or towards a specific location), to head (towards), to be transported (towards), to reach<br>2. to proceed, to take place<br>3. to pass through, to come and go<br>4. to walk<br>5. to die, to pass away<br>6. to do (in a specific way)<br>7. to stream, to flow<br>8. to continue<br>9. to have an orgasm, to come, to cum<br>10. to trip, to get high, to have a drug-induced hallucination",Unlabeled,17,なんで あいつと私が 結婚しなきゃ<b>いけ</b>ないのよ,Why should he and I get married?,"S01E02, S01E03, S01E05, S01E07, S01E10, S01E16, S01E18, S01E21, S01E22, S01E24, S01E25",
かあ,か,"1. beautiful, good, excellent",Unlabeled,17,もれなくなのに もれる可能性があるの<b>かあ</b>,"Even though it won't leak, is there a possibility that it will leak?","S01E02, S01E03, S01E04, S01E05, S01E06, S01E07, S01E08, S01E09, S01E18, S01E19, S01E24",
書く,かく,"1. to write, to compose, to pen<br>2. to draw, to paint",N5,17,油揚げを<b>書い</b>たほうがいいとか いうのもあるんだけど,Some say it's better to write about fried tofu.,"S01E02, S01E03, S01E04, S01E05, S01E06, S01E11, S01E14, S01E18, S01E20, S01E21",
いえ,いえ,No / Not at all (Polite interjection),N3,17,<b>いえ</b> ずっと家にいますよ,"No, I'm at home all the time.","S01E02, S01E04, S01E07, S01E11, S01E12, S01E13, S01E15, S01E16, S01E20, S01E24",
べつ,べつ,"1. distinction, difference, discrimination<br>2. separate, different, another, extra<br>3. exception, exclusion<br>4. classified by, ranked by, according to",Unlabeled,17,<b>べつ</b>に あんたなんか 何とも思っていないんだから！,I don't really care about you!,"S01E02, S01E04, S01E05, S01E09, S01E11, S01E12, S01E13, S01E17, S01E18, S01E20, S01E21",
そろそろ,そろそろ,"1. slowly, quietly, steadily, gradually, gingerly<br>2. soon, momentarily, before long, any time now",N4,17,カワイイ姫君との かくれんぼも <b>そろそろ</b>終わりにしましょう,Let's end the hide-and-seek game with the cute princess soon.,"S01E03, S01E07, S01E08, S01E11, S01E15, S01E17, S01E18, S01E20, S01E21, S01E25, S01E26",
プッ,プッシュホン,1. push-button telephone,Unlabeled,17,まさか ここまでバカとはねえ プププ <b>プッ</b>,I didn't expect you to be this stupid.,"S01E04, S01E05, S01E07, S01E08, S01E11, S01E16, S01E18, S01E22, S01E24, S01E25, S01E26",
あああ,ああ,"1. ah!, oh!, alas!<br>2. yes, indeed, that is correct<br>3. aah, gah, argh<br>4. hey!, yo!<br>5. uh huh, yeah yeah, right, gotcha",Unlabeled,17,えっ 母さーん！ <b>あああ</b>！,"Eh, mother! Ahhh!","S01E04, S01E06, S01E07, S01E08, S01E13, S01E15, S01E16, S01E18, S01E20, S01E21, S01E22, S01E26",
あした,あした,1. tomorrow<br>2. near future,N3,17,あっ おお 来い いつでも来い <b>あした</b>来い！,"Ah, oh, come, come anytime, come tomorrow!","S01E05, S01E07, S01E11, S01E13, S01E19, S01E20, S01E23, S01E24, S01E25, S01E26",
ウッド,ウッド,1. wood,Unlabeled,17,ならば かりそめにも全員で <b>ウッド</b>キューブを―,"In that case, let's all make wood cubes for the holidays.","S01E07, S01E21",
キューブ,キューブ,1. cube,Unlabeled,17,ならば かりそめにも全員で ウッド<b>キューブ</b>を―,"In that case, let's all make wood cubes for the holidays.","S01E07, S01E21",
くらい,くらい,Around / Approximately (Time/Amount),Unlabeled,17,黒板消しを <b>くらい</b>ながら 満面の笑みで入場,I entered with a big smile while using a blackboard eraser.,"S01E08, S01E09, S01E10, S01E11, S01E13, S01E14, S01E18, S01E22, S01E25",
カゼ,かぜ,"1. (common) cold, influenza, flu, ague, inflammatory respiratory system illness (in general)",Unlabeled,16,とにかく<b>カゼ</b>をひかないように,Just don't catch a cold,"S01E01, S01E08, S01E10, S01E11, S01E17, S01E20, S01E24",
ううう,うう,"1. to plant, to grow",Unlabeled,16,<b>ううう</b>うっ 分かった　私も行く！,"Uuuuuuuuuu Okay, I'll go too!","S01E01, S01E06, S01E07, S01E09, S01E13, S01E25, S01E26",
絶対,ぜったい,"1. definitely, absolutely, unconditionally<br>2. absolute, unconditional, unmistakable<br>3. absoluteness",N3,16,ここは１つ <b>絶対</b>に 姫に正解してもらわねば,There's one thing I absolutely must ask the princess to give me the correct answer.,"S01E01, S01E09, S01E12, S01E13, S01E14, S01E15, S01E17, S01E18, S01E20, S01E23, S01E24",
