Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes
まつり,まつり,"1. festival, feast<br>2. harassment by an Internet pitchfork mob, online shaming, flaming<br>3. galore (as in ""goals galore""), frenzy, mania",Unlabeled,14,ひな<b>まつり</b>おめでとうございます,Congratulations on the Hinamatsuri,S01E46
過ぎる,すぎる,"1. to pass through, to pass by, to go beyond<br>2. to pass (of time), to elapse<br>3. to have expired, to have ended, to be over<br>4. to exceed, to surpass, to be above<br>5. to be no more than ...<br>6. to be excessive, to be too much, to be too ...",N4,13,クリスマスは　とっくに<b>過ぎ</b>たでしょ,"Christmas has already passed, hasn't it?","S01E01, S01E02, S01E12, S01E14, S01E15, S01E16, S01E23, S01E34, S01E40, S01E41"
席,せき,"1. seat<br>2. location (of a gathering, etc.), place<br>3. position, post",N4,13,助手<b>席</b>で寝るなんて失礼なこと 僕は　しないよ！,It's rude to sleep in the passenger seat. I won't do it!,"S01E01, S01E04, S01E07, S01E15, S01E16, S01E21, S01E28, S01E34, S01E38, S01E41, S01E43"
電話,でんわ,"1. telephone call, phone call<br>2. telephone (device), phone",N5,13,大丈夫　あとで　お母さんに<b>電話</b>してみるよ,"It's okay, I'll call my mom later.","S01E01, S01E04, S01E18, S01E21, S01E28, S01E32, S01E36, S01E39, S01E46, S01E49"
皆,みんな,"1. everyone, everybody, all<br>2. everything, all",N4,13,<b>皆</b>と一緒に風を感じながら,Feeling the wind with everyone,"S01E01, S01E02, S01E13, S01E14, S01E15"
珍しい,めずらしい,"1. unusual, rare, curious<br>2. new, novel<br>3. fine (e.g. gift)",N4,13,パンダくんにしては<b>珍しい</b>ね,That's unusual for a panda.,"S01E02, S01E14, S01E22, S01E24, S01E26, S01E27, S01E33, S01E34, S01E35, S01E40, S01E42, S01E43"
選ぶ,えらぶ,"1. to choose, to select",N4,13,最初に いちばん好きなものを<b>選ぶ</b>と余裕がなく,"If you choose the one you like the most first, you won't have much time.","S01E02, S01E05, S01E23, S01E30, S01E31, S01E36, S01E50"
泳ぐ,およぐ,1. to swim,N5,13,ペンギンさんがいつも<b>泳ぐ</b>ときみたいに,Like when the penguin always swims,"S01E02, S01E08, S01E14, S01E19, S01E29, S01E40, S01E45"
しかも,しかも,"1. moreover, furthermore<br>2. nevertheless, and yet",N3,13,<b>しかも</b>　ペンギンは 全部で　１８種類もいるんですよ！,"Moreover, there are 18 types of penguins in total!","S01E02, S01E05, S01E07, S01E16, S01E19, S01E20, S01E22, S01E23, S01E44, S01E48"
ひどい,ひどい,"1. cruel, heartless, hard, harsh, severe<br>2. violent, intense, strong, heavy, extreme<br>3. very bad, terrible, awful<br>4. excessive, exorbitant, unreasonable, outrageous, unfair, unjust",N4,13,悩んでるのに <b>ひどい</b>仕打ちだ！,"Even though I'm worried, this is a terrible treatment!","S01E02, S01E05, S01E09, S01E19, S01E20, S01E23, S01E25, S01E32, S01E33, S01E36, S01E38, S01E39, S01E42"
笑う,わらう,"1. to laugh<br>2. to smile<br>3. to sneer, to ridicule<br>4. to be dumbfounded, to be flabbergasted",N4,13,<b>笑っ</b>てるだろうが　口がよ！,"You're probably laughing, but it's your mouth!","S01E02, S01E03, S01E08, S01E12, S01E40, S01E45, S01E50"
入り,いり,"1. entering<br>2. setting (of the Sun)<br>3. containing, content, audience<br>4. income<br>5. beginning",Unlabeled,13,とにかく ダラダラ弟子<b>入り</b>できるよ,"Anyway, you can become a lazy disciple.","S01E03, S01E11, S01E19, S01E24, S01E29, S01E41, S01E47, S01E48"
男,おとこ,"1. man, male<br>2. fellow, guy, chap, bloke<br>3. male lover, boyfriend, man<br>4. manliness, manly honor, manly honour, manly reputation",N5,13,<b>男</b>が男のために 作ったお弁当というか,It's like a lunch box made by a man for a man.,"S01E03, S01E07, S01E10, S01E12, S01E13, S01E16, S01E24, S01E33, S01E46, S01E50"
コアリクイ,こ,"1. counter for (small) things or pieces<br>2. counter for military units<br>3. (an) individual, one person",Unlabeled,13,<b>コアリクイ</b>くんも ご飯はあとにして,Core anteater also left his meal behind.,"S01E03, S01E05, S01E20, S01E24, S01E27, S01E30, S01E43, S01E45, S01E50"
夢,ゆめ,1. dream,N4,13,でも <b>夢</b>が現実になる可能性はある！,But dreams can become reality!,"S01E03, S01E04, S01E09, S01E12, S01E29, S01E37, S01E45"
黙る,だまる,"1. to be silent, to say nothing",N3,13,ちょっと<b>黙っ</b>ててよ！,Shut up!,"S01E03, S01E04, S01E07, S01E11, S01E18, S01E23, S01E25, S01E32, S01E39, S01E43, S01E44, S01E47"
似る,にる,"1. to resemble, to look like, to be like, to be alike, to be similar, to take after",N4,13,ちょっと レモンのにおいに<b>似</b>ているんです,It smells a bit like lemon.,"S01E04, S01E05, S01E08, S01E10, S01E19, S01E22, S01E25, S01E29, S01E30, S01E35"
勝手,かって,"1. one's own convenience, one's way, selfishness<br>2. surroundings, environment, way of doing things<br>3. convenience, ease of use<br>4. financial circumstances, living, livelihood<br>5. kitchen<br>6. right hand (in archery), hand that pulls the bowstring<br>7. unauthorised (e.g. phone app, WWW site), unofficial",Unlabeled,13,ちょっと！　<b>勝手</b>に 僕の戸籍に入ってこないで！,a little bit! Don't enter my family register without permission!,"S01E04, S01E10, S01E13, S01E17, S01E18, S01E20, S01E21, S01E25, S01E36, S01E38, S01E42, S01E43, S01E49"
コツ,こつ,"1. knack, skill, trick, secret, know-how, the ropes, hang<br>2. bone, skeleton<br>3. cremated remains (esp. the bones), ashes",Unlabeled,13,シロクマさんに　ペンギンさんが運転の <b>コツ</b>を教えてもらうんですよ,The penguin is taught driving tips by the polar bear.,"S01E04, S01E23, S01E45"
週間,しゅうかん,1. week,N3,13,でも　たった１<b>週間</b>でしょ？,"But it's only one week, right?","S01E05, S01E15, S01E25, S01E35, S01E38, S01E39, S01E50"
代わり,かわり,"1. substitute, replacement, substituting, replacing<br>2. stand-in, proxy, alternate, deputy, relief, successor<br>3. compensation, exchange, return<br>4. another helping, second helping, seconds, refill<br>5. upcoming program, upcoming programme",N4,13,はい　そうですか <b>代わり</b>に　バイト行きましょう,"Yes, I see. Let's go part-time instead.","S01E05, S01E07, S01E16, S01E20, S01E22, S01E23, S01E28, S01E40, S01E43, S01E49"
すむ,すむ,"1. to finish, to end, to be completed<br>2. to merely result in something less severe than expected<br>3. to feel at ease<br>4. to feel unease or guilt for troubling someone, to be sorry",Unlabeled,13,で どう<b>すん</b>だよ? 二次会は。,So what are we going to do about the after-party?,"S01E05, S01E06, S01E16, S01E17, S01E24, S01E28, S01E35, S01E36, S01E38, S01E39"
戻る,もどる,"1. to turn back (e.g. half-way)<br>2. to return, to go back<br>3. to recover (e.g. something lost), to be returned<br>4. to rebound, to spring back",N4,13,もう この動物園には <b>戻っ</b>てこないんだ,I'm not coming back to this zoo again.,"S01E05, S01E09, S01E15, S01E18, S01E22, S01E32, S01E44, S01E45, S01E48"
色,いろ,"1. colour, color, hue, tint, tinge, shade<br>2. complexion, skin colour, skin color<br>3. look (on one's face), expression<br>4. appearance, air, feeling<br>5. personality, character<br>6. tone (of one's voice, etc.), tune, sound, ring<br>7. love, lust, sensuality, love affair<br>8. lover, paramour<br>9. beauty, sexiness, physical appeal<br>10. kind, type, variety",N5,13,ペン子さんたちに<b>色</b>違いのリボンを つけてもらうっていうのは,Having the Penkos wear different colored ribbons is...,"S01E05, S01E06, S01E14, S01E16, S01E19, S01E22, S01E35, S01E36"
なれる,なれる,"1. to get used to, to grow accustomed to, to become familiar with<br>2. to become skilled in, to become experienced at<br>3. to become tame, to become domesticated<br>4. to get used to doing",Unlabeled,13,僕でも 力に<b>なれる</b>かもしれないよ！,Maybe even I can help!,"S01E05, S01E09, S01E17, S01E21, S01E23, S01E26, S01E31, S01E33, S01E35"
うわ,うわ,"1. upper, upward, outer, surface, top",Unlabeled,13,ゾウガメさん　ペン子さんとお幸せに！ <b>うわ</b>～ん！,Good luck with Giant Tortoise and Penko! Wow!,"S01E06, S01E07, S01E11, S01E16, S01E18, S01E19, S01E20, S01E21, S01E26, S01E33"
こんばんは,こんばんは,1. good evening,N2,13,<b>こんばんは</b> こんなにお客さん来てるとは思いませんでした,"Good evening, I didn't expect so many customers to come.","S01E06, S01E10, S01E20, S01E21, S01E30, S01E35, S01E37, S01E38"
ムリ,むり,"1. unreasonable, unnatural, unjustifiable<br>2. impossible<br>3. forcible, forced, compulsory<br>4. excessive (work, etc.), immoderate<br>5. to work too hard, to try too hard<br>6. no way, not a chance, never, dream on<br>7. irrational",Unlabeled,13,<b>ムリ</b>に眠ろうとするのも よくないっていいますよね,"They say it's not good to force yourself to sleep, right?","S01E07, S01E09, S01E16, S01E17, S01E21, S01E23, S01E33, S01E42"
開ける,あける,"1. to open (a door, etc.), to unwrap (e.g. parcel, package), to unlock<br>2. to open (for business, etc.)<br>3. to empty, to remove, to make space, to make room<br>4. to move out, to clear out<br>5. to be away from (e.g. one's house), to leave (temporarily)<br>6. to dawn, to grow light<br>7. to end (of a period, season)<br>8. to begin (of the New Year)<br>9. to leave (one's schedule) open, to make time (for)<br>10. to make (a hole), to open up (a hole)",N5,13,そっか　気持は嬉しいけど 鍵は<b>開け</b>とこうね,"I see, I'm happy, but let's open the door.","S01E07, S01E10, S01E28, S01E36, S01E37, S01E43"
じゃん,じゃーん,"1. ta-dah!, ta-da!, voilà!<br>2. clash, crash, bang",Unlabeled,13,ホントにおいしい<b>じゃん</b>！,It's really delicious!,"S01E07, S01E09, S01E19, S01E26, S01E27, S01E30, S01E32, S01E34"
サケ,さけ,1. salmon (Salmonidae spp.)<br>2. chum salmon (Oncorhynchus keta),Unlabeled,13,コイツら！ <b>サケ</b>やマスなら　一発なのによ！,"These guys! If it's salmon or trout, it's just one shot!","S01E08, S01E16, S01E20, S01E25"
妹,いもうと,1. younger sister,N5,13,この　かわいい<b>妹</b>さんの写真をかわいくないパンダくんの前で褒めちゃ！,Compliment this cute little sister's photo in front of the not-so-cute panda!,"S01E09, S01E18, S01E21, S01E24, S01E46, S01E50"
感じる,かんじる,"1. to feel, to sense, to experience",N3,13,皆と一緒に風を<b>感じ</b>ながら,Feeling the wind with everyone,"S01E09, S01E11, S01E14, S01E15, S01E18, S01E21, S01E26, S01E30, S01E31"
券,けん,"1. ticket, coupon, bond, certificate",N3,13,またペン子さんにサービス<b>券</b>をサービスしてもらっちゃったんだ!,I also had Penko give me a service ticket!,"S01E09, S01E12, S01E15, S01E22, S01E33, S01E38"
ねる,ねる,"1. to sleep (lying down)<br>2. to go to bed, to lie in bed<br>3. to lie down<br>4. to sleep (with someone, i.e. have intercourse)<br>5. to lie flat (e.g. of hair)<br>6. to lie idle (of funds, stock, etc.)<br>7. to ferment (of soy sauce, miso, etc.)",Unlabeled,13,<b>ねっ</b>　サービス券をサービスだよ！,"Hey, the service ticket is a service!","S01E09, S01E10, S01E22, S01E23, S01E26, S01E28, S01E30, S01E34, S01E35, S01E37, S01E45"
飼育,しいく,"1. breeding, raising, rearing",N1,13,半田さんは何の動物の<b>飼育</b>を しているんですか？,"What kind of animals do you raise, Mr. Handa?","S01E10, S01E12, S01E21, S01E23, S01E24, S01E32, S01E45"
お世話,おせわ,"1. help, aid, assistance",Unlabeled,13,<b>お世話</b>になった あの方へ!,To the person who took care of me!,"S01E12, S01E19, S01E23, S01E24, S01E35, S01E37, S01E38, S01E39, S01E45, S01E49"
グリ,グリーンランド,1. Greenland<br>2. Greenland<br>3. Greenland,Unlabeled,13,<b>グリ</b>の兄貴も一緒にどうっすか？,How about Guri's brother as well?,"S01E16, S01E49"
営業,えいぎょう,"1. business, trade, operations<br>2. sales",N3,13,それでは <b>営業</b>会議を始めます,Let's start the sales meeting.,"S01E19, S01E22, S01E29, S01E32, S01E39"
そば,そば,"1. buckwheat (Fagopyrum esculentum)<br>2. soba, Japanese buckwheat noodles",N5,13,今　僕がやってたのは『にしん<b>そば</b>』っていう落語でね,I was currently doing a rakugo story called ``Nishin Soba.'',"S01E20, S01E30, S01E40"
兄さん,にいさん,"1. older brother, elder brother<br>2. brother (as older-brother figure in friendly and or work relationship)<br>3. young man, buddy, fella, laddie",Unlabeled,13,あっ どうも はじめましてお<b>兄さん</b>,"Ah, hello, nice to meet you, brother.","S01E20, S01E21, S01E25, S01E33"
おら,おら,"1. I, me",Unlabeled,13,<b>おら</b>っ 休んでんじゃねえ!,"Hey, don't take a break!","S01E20, S01E36, S01E45, S01E46"
ほんとに,ほんとうに,"1. really, truly",Unlabeled,13,<b>ほんとに</b>? ありがとう!,Really? Thank you!,"S01E25, S01E26, S01E28, S01E32, S01E37, S01E38"
見つかる,みつかる,"1. to be found, to be discovered",N4,12,ちょっと肩が<b>見つから</b>なくて,I can't find my shoulder.,"S01E01, S01E02, S01E10, S01E16, S01E30, S01E33, S01E34, S01E37, S01E44"
アイス,アイス,"1. ice<br>2. ice cream, icecream<br>3. usurer, usury, loansharking",Unlabeled,12,<b>アイス</b>コーヒーを おひとつでよろしいですか,Would you like one iced coffee?,"S01E01, S01E05, S01E10, S01E11, S01E16, S01E17, S01E30, S01E47"
ショー,ショー,1. show,N1,12,この<b>ショー</b>と合わせてカードを販売するというのはいかがでしょう？,How about selling cards in conjunction with this show?,"S01E01, S01E28, S01E32, S01E33"
頭,とう,"1. counter for large animals (e.g. head of cattle), counter for insects in a collection, counter for helmets, masks, etc.",N5,12,<b>頭</b>にのせて バランス感覚も　みがけるし,Place it on your head to improve your sense of balance.,"S01E01, S01E02, S01E04, S01E05, S01E16, S01E19, S01E27, S01E28, S01E29, S01E41"
それから,それから,"1. and then, after that",N5,12,<b>それから</b>　願いごとを書いた短冊なんかもぶら下げるんだよ,I also hang strips of paper with wishes written on them.,"S01E02, S01E08, S01E13, S01E17, S01E21, S01E22, S01E29, S01E30, S01E32, S01E42, S01E44"
ランチ,ランチ,"1. lunch<br>2. (Western-style) single-plate lunch set, plate lunch, lunch set<br>3. launch (boat), motorboat<br>4. ranch",N2,12,当店のおすすめは日替わり竹<b>ランチ</b>です,Our recommendation is the daily bamboo lunch.,"S01E02, S01E08, S01E23, S01E32"
花見,はなみ,"1. cherry blossom viewing, flower viewing",N4,12,もっとお<b>花見</b>らしいことしようよ,Let's do something more like cherry blossom viewing,"S01E02, S01E32, S01E38, S01E47, S01E49, S01E50"
空,から,"1. emptiness, vacuum, blank",N5,12,僕をその木の上に挙げて　<b>空</b>を飛んでみせるよ,Put me up on top of that tree and I'll show you how to fly through the sky,"S01E02, S01E29, S01E41"
大人気,だいにんき,"1. very popular, highly favoured",Unlabeled,12,パンダ君が<b>大人気</b>ですよ,Panda-kun is very popular,"S01E03, S01E05, S01E08, S01E14, S01E21, S01E32, S01E33, S01E47"
