Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
開ける,あける,"1. to open (a door, etc.), to unwrap (e.g. parcel, package), to unlock<br>2. to open (for business, etc.)<br>3. to empty, to remove, to make space, to make room<br>4. to move out, to clear out<br>5. to be away from (e.g. one's house), to leave (temporarily)<br>6. to dawn, to grow light<br>7. to end (of a period, season)<br>8. to begin (of the New Year)<br>9. to leave (one's schedule) open, to make time (for)<br>10. to make (a hole), to open up (a hole)",N5,6,って おい！ ふざけんな <b>開けろ</b>！,"Hey! Don't be silly, open it!","S01E03, S01E06, S01E09",
お母さん,おかあさん,"1. mother, mom, mum, ma<br>2. wife",N5,6,<b>お母さん</b>は いつもこれをやってるの,Mom does this all the time.,"S01E03, S01E04, S01E05, S01E08, S01E09",
問題,もんだい,"1. question (e.g. on a test), problem<br>2. problem (e.g. societal, political), question, issue, subject (e.g. of research), case, matter<br>3. question (i.e. doubt)<br>4. public discussion, controversy<br>5. trouble, problem, inconvenience, difficulty",N5,6,この<b>問題</b>は 先日 教えた文法の応用です,This problem is an application of the grammar I taught you the other day.,"S01E03, S01E04, S01E06, S01E12",
ううっ,うう,"1. to plant, to grow",Unlabeled,6,<b>ううっ</b>!?,Ugh!?,"S01E04, S01E08, S01E09, S01E11",
ヤバい,やばい,"1. dangerous, risky<br>2. awful, terrible, crap<br>3. terrific, amazing, cool<br>4. crazy, insane, not normal, unhinged, extreme",Unlabeled,6,それにしても さっきの夢は<b>ヤバかっ</b>た,"Even so, the dream I had earlier was terrible.","S01E04, S01E08, S01E10, S01E11, S01E12",
夏,なつ,1. summer,N5,6,いつも <b>夏</b>は遊びに来てるでしょ？,"You always come to visit us in the summer, right?","S01E04, S01E08, S01E09",
着る,きる,"1. to wear (in modern Japanese, from the shoulders down), to put on<br>2. to bear (guilt, etc.)",N5,6,タンクトップを<b>着</b>ている私は ダサいのか？,Am I uncool wearing a tank top?,"S01E04, S01E06, S01E08, S01E11",
おく,おく,"1. inner part, inside, interior, depths (e.g. of a forest), back (of a house, drawer, etc.), bottom (e.g. of one's heart), recesses, heart",Unlabeled,6,午後には着くって言ってたから 部屋 片して<b>おき</b>なさいね,"He said he would arrive in the afternoon, so please clean up your room.","S01E04, S01E05, S01E08, S01E12",
おしゃれ,おしゃれ,"1. smartly dressed, stylish, fashion-conscious<br>2. someone smartly dressed<br>3. to dress up, to be fashionable",N2,6,私も ゆうちゃんみたく <b>おしゃれ</b>な環境に身を置けば―,I wish I could be like Yu-chan and put myself in a fashionable environment...,"S01E04, S01E08, S01E09",
恥ずかしい,はずかしい,"1. embarrassing, embarrassed, ashamed, humiliated, shy<br>2. disgraceful, shameful",N4,6,それに あれを履くのは まだ<b>恥ずかしい</b>し,And I'm still embarrassed to wear those.,"S01E04, S01E05, S01E08, S01E09, S01E12",
こそ,こそ,"1. it is ... that ..., precisely, in particular, definitely, for sure, only (when, after, because, etc.)<br>2. although, while, it is the case that ... but<br>3. it is precisely because ... that ..., only because ...<br>4. not at all, not in the slightest, absolutely not, never",Unlabeled,6,今日<b>こそ</b>は 有意義な夏休みを過ごしてやる,"Today, I will spend a meaningful summer vacation.","S01E04, S01E06, S01E07, S01E09, S01E10, S01E11",
願う,ねがう,"1. to desire, to wish, to hope<br>2. to beg, to request, to implore, to pray<br>3. to have something done for oneself",N3,6,では 何か セリフの リクエストがあれば お<b>願い</b>します,"So, if you have any requests for lines, please let me know.","S01E04, S01E07, S01E09, S01E11",
いかん,どう,"1. how, in what way, how about",Unlabeled,6,あっ <b>いかん</b> このままだと 違う世界に行ってしまう,"Ah, no, if this continues, I'll go to a different world.","S01E05, S01E07, S01E09",
準備,じゅんび,"1. preparation, arrangements, getting ready, provision, setup, reserving",N4,6,<b>準備</b>は万端にしないと,I need to be fully prepared,"S01E05, S01E07, S01E10",
おねえさん,おねえさん,"1. older sister, elder sister<br>2. young lady<br>3. miss<br>4. ma'am<br>5. older girl",Unlabeled,6,ちょ <b>おねえさん</b> 声でかいっす！,"Hey, sister, you're loud!","S01E05, S01E06",
恋愛,れんあい,"1. love, love-making, passion, emotion, affections",N1,6,私が突然 美少女になったのは ゲームでエア<b>恋愛</b>―,I suddenly became a beautiful girl because I was playing an air love game.,S01E06,
うーん,ううん,"1. um, er, well<br>2. nuh-uh, no<br>3. oof",Unlabeled,6,<b>うーん</b> いいタイトル,Hmm good title,"S01E06, S01E07, S01E08, S01E09, S01E12",
楽しみ,たのしみ,"1. enjoyment, pleasure, diversion, amusement, hobby<br>2. anticipation, looking forward to",N4,6,今日の花火 ずっと<b>楽しみ</b>にしてたのに,I've been looking forward to today's fireworks for a long time.,"S01E06, S01E08, S01E09, S01E11",
皆,みんな,"1. everyone, everybody, all<br>2. everything, all",N4,6,え～ <b>皆</b>さんには これから殺し合いをしてもらいます,"Well, I'm going to ask you all to kill each other from now on.","S01E07, S01E09, S01E10, S01E11",
いやあ,ほんけ,"1. head house (family), birthplace, originator",Unlabeled,6,<b>いやあ</b> 実は結構 乙女ゲーとか やるんですよ 実は,"Actually, I play a lot of otome games.","S01E07, S01E08, S01E09, S01E12",
おおっ,おお,"1. large, big, great, major, important, serious, heavy, loud<br>2. older, senior<br>3. final, ultimate<br>4. rough, broad, general",Unlabeled,6,<b>おおっ</b> 出た 出た 超イケメン 俺にそっくり！,"Oh, it's here, it's here, super handsome, just like me!","S01E07, S01E09, S01E10, S01E11",
お知らせ,おしらせ,"1. notice, notification",Unlabeled,6,さて 夏の終わりに うれしい<b>お知らせ</b>を,"Now, at the end of summer, I have some good news.","S01E09, S01E10, S01E11",
武器,ぶき,"1. weapon, arms, ordnance<br>2. weapon (something used to gain an advantage), asset",N3,6,私 日本で初の 女子<b>武器</b>商人になるわ,I will become Japan's first female arms dealer.,"S01E10, S01E12",
人生,じんせい,1. (human) life (i.e. conception to death),N3,5,<b>人生</b>でワースト５に入る 悪夢だよ！,It's one of the worst nightmares in my life!,"S01E01, S01E04, S01E06, S01E12",
乙女,しょうじょ,"1. little girl, maiden, young lady, female usually between 7 and 18 years old<br>2. female between 17 and 20 years old (ritsuryo period)",Unlabeled,5,すでに<b>乙女</b>ゲーム内で 50年間 女子高生として過ごし―,I have already spent 50 years as a high school girl in an otome game.,"S01E01, S01E06, S01E07",
過ごす,すごす,"1. to pass (time), to spend<br>2. to overdo (esp. of one's alcohol consumption), to drink (alcohol)<br>3. to take care of, to support<br>4. to overdo, to do too much<br>5. to ... without acting on it",N3,5,すでに乙女ゲーム内で 50年間 女子高生として<b>過ごし</b>―,I have already spent 50 years as a high school girl in an otome game.,"S01E01, S01E03, S01E07, S01E10",
月,つき,1. moon<br>2. month,N3,5,そういや ７<b>月</b>も もう終わりか,"By the way, is July already over?","S01E01, S01E07",
勝手に,かってに,"1. arbitrarily, of its own accord, voluntarily, wilfully, willfully, as one pleases",Unlabeled,5,ゲームに飽きたときは おのおのが<b>勝手に</b>時間を潰す,"When you get bored with the game, everyone kills time on their own","S01E01, S01E09, S01E10",
勉強,べんきょう,"1. study<br>2. diligence<br>3. discount, reduction",N5,5,あいつ あれで<b>勉強</b>したとかいって,He said he learned something from that.,"S01E01, S01E06, S01E08",
星,ほし,"1. star (usu. not including the Sun), planet (usu. not including Earth), heavenly body<br>2. star (glyph, symbol, shape)<br>3. star (actor, player, etc.)<br>4. small dot, spot, fleck<br>5. star point (in go), hoshi, intersection marked with a dot<br>6. perp, perpetrator, mark, offender, suspect<br>7. bullseye<br>8. one's star (that determines one's fate), one's fortune<br>9. point, score",N4,5,皆さんは<b>星</b>に 何のお願いをされますか？,What kind of request would you make to the stars?,"S01E01, S01E09, S01E10",
言葉,ことば,"1. language, dialect<br>2. word, words, phrase, term, expression, remark<br>3. speech, (manner of) speaking<br>4. learning to speak, language acquisition",N5,5,私の<b>言葉</b>を無視してラバーツは―,Loverts ignores my words...,"S01E01, S01E02, S01E06, S01E09",
やはり,やはり,"1. as expected, sure enough, just as one thought<br>2. after all (is said and done), in the end, as one would expect, in any case<br>3. too, also, as well, likewise, (not) either<br>4. still, as before<br>5. all the same, even so, still, nonetheless",N4,5,ここは <b>やはり</b> 基本に立ち返り 会話感を取り戻すことに専念だ,"Here, we must return to the basics and concentrate on regaining the sense of conversation.","S01E01, S01E05, S01E08",
時代,じだい,"1. period, epoch, era, age<br>2. the times, those days<br>3. oldness, ancientness, antiquity<br>4. antique, period piece",N4,5,まず 社会風刺とは それが書かれた<b>時代</b>の話題性や―,"First, what is social satire? The topicality of the era in which it was written...","S01E01, S01E02, S01E03, S01E06, S01E12",
フフ,ふふふ,"1. ha ha ha, hee hee hee",Unlabeled,5,<b>フフ</b>… よし ここまでの会話は完璧だ,"Hehe...Okay, the conversation so far is perfect.","S01E01, S01E07",
完璧,かんぺき,"1. perfect, complete, flawless",N1,5,無表情はともかく 無口キャラは演じなくても<b>完璧</b>だな,"Expressionless aside, silent characters are perfect even if you don't act them out.","S01E01, S01E05, S01E09, S01E12",
なぜ,なぜ,"1. why, how",N5,5,“風刺文学は短命である”と 言っているが それは<b>なぜ</b>か？,Why is it said that satirical literature is short-lived?,"S01E01, S01E03, S01E05, S01E06",
レベル,レベル,"1. level, standard, amount, degree, grade, rank, class<br>2. level (plane), floor, storey (story), layer, stratum<br>3. spirit level, (surveyor's) level<br>4. minor release sequence number (software versioning)<br>5. rebel",N2,5,いや むしろ 女としての <b>レベル</b>が高いから―,"No, rather, it's because my level as a woman is high.","S01E01, S01E02, S01E04, S01E06",
部活,ぶかつ,"1. club activities, extracurricular activities",Unlabeled,5,文化祭も <b>部活</b>での参加ってことで―,I also participated in the school festival as part of a club activity.,"S01E01, S01E02, S01E05, S01E10",
以外,いがい,"1. with the exception of, excepting",N4,5,そのせいで 家族<b>以外</b>と会話できなくなったの,"Because of this, I can't talk to anyone other than my family.","S01E01, S01E02, S01E04, S01E05, S01E09",
的,てき,"1. -ical, -ive, -al, -ic, -y<br>2. -like, -ish, -sort of, -kind of<br>3. (something) like, along the lines of<br>4. -wise, in terms of, for, from the viewpoint of, from a ... standpoint, as far as ... is concerned<br>5. Mr., Ms., Mrs.",N1,5,意味合い<b>的</b>に 無期懲役と一緒じゃね？,Isn't it the same meaning as life imprisonment?,"S01E01, S01E02, S01E06, S01E12",
意外,いがい,"1. unexpected, surprising",N3,5,<b>意外</b>とポジティブだな,Surprisingly positive,"S01E01, S01E05, S01E07",
せっかく,せっかく,"1. with trouble, at great pains<br>2. rare, valuable, precious, long-awaited<br>3. kind, generous<br>4. specially, especially, expressly",Unlabeled,5,<b>せっかく</b>走って 買ってきてやったのに,I went to the trouble of running and buying it.,"S01E01, S01E05, S01E09, S01E11",
はあ,はあ,"1. yes, indeed, well<br>2. ha!<br>3. what?, huh?<br>4. sigh",N3,5,<b>はあ</b>ああっ！,Haaaaaaaaaa!,"S01E01, S01E03, S01E06, S01E07",
こちら,こちら,"1. this way, this direction<br>2. here<br>3. this (one)<br>4. I, me, we, us<br>5. this person",N5,5,<b>こちら</b>で お召し上がりですか？,Would you like to eat here?,"S01E01, S01E04, S01E05",
ヤベ,やべー,"1. dangerous, risky",Unlabeled,5,<b>ヤベ</b>～ イケメンとも会話しちゃった,"Oh my gosh, I even had a conversation with a good-looking guy.","S01E01, S01E06, S01E10, S01E12",
寄り道,よりみち,"1. dropping in on the way, stopping off at, making a side trip<br>2. going the long way round, making a detour",Unlabeled,5,思えば高校生になってから 一度も<b>寄り道</b>とかしてないしな,"Now that I think about it, I haven't taken a detour even once since I became a high school student.",S01E01,
一度,いちど,"1. once, one time, on one occasion<br>2. temporarily, for a moment<br>3. one degree, one tone, one musical interval",N4,5,思えば高校生になってから <b>一度</b>も寄り道とかしてないしな,"Now that I think about it, I haven't taken a detour even once since I became a high school student.","S01E01, S01E03, S01E04, S01E11",
どうぞ,どうぞ,"1. please, kindly, I beg of you<br>2. by all means, feel free, you are welcome<br>3. here you are",N5,5,お帰りに<b>どうぞ</b>,Please come home,"S01E01, S01E04, S01E05, S01E07, S01E09",
子供,こども,1. child,N5,5,<b>子供</b>がやることじゃねえよ！,That's not something a child should do!,"S01E01, S01E05, S01E07, S01E09, S01E12",
へえ,へぇ,"1. oh, yes?, really?",Unlabeled,5,マジで～？ <b>へえ</b>～,Seriously? Huh~,"S01E01, S01E04, S01E08, S01E09, S01E12",
