Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
言える,いう,"1. to say, to utter, to declare<br>2. to name, to call<br>3. to go (e.g. ""the alarm went ping""), to make a noise",Unlabeled,14,完璧な女性とは<b>言え</b>ないわ！,I can't say I'm a perfect woman!,"S01E06, S01E07, S01E10, S01E12, S01E14, S01E16, S01E17, S01E19, S01E24",
遊ぶ,あそぶ,"1. to play (games, sports), to enjoy oneself, to have a good time<br>2. to mess about (with alcohol, gambling, philandery, etc.)<br>3. to be idle, to do nothing, to be unused<br>4. to meet up (with friends), to hang out<br>5. to give oneself up (to gambling, drinking, etc.)<br>6. to go to (for pleasure or for study)<br>7. to tease (somebody), to play (with)<br>8. to intentionally throw a ball to lower the batter's concentration",N5,14,そんなのあるんじゃったら もっと<b>遊び</b>に来れるじゃんか～！,"If there was something like that, I'd be able to come visit more!","S01E06, S01E07, S01E08, S01E10, S01E11, S01E12, S01E17, S01E19, S01E21, S01E23",
元気,げんき,"1. lively, full of spirit, energetic, vigorous, vital, spirited<br>2. healthy, well, fit, in good health",N5,14,<b>元気</b>出して お姉ちゃん！,"Cheer up, sister!","S01E06, S01E12, S01E14, S01E20, S01E21, S01E24",
助,じょ,"1. help, rescue, assistant",N1,14,空<b>助</b>の家でも見にいくかな 行っちゃったぞ,I guess I'll go check it out at Kurasuke's house. I went there.,"S01E08, S01E19, S01E21",
デート,デート,"1. date (with someone), (social) outing (for two), date night<br>2. date (day)",N3,14,俺様の心美と<b>デート</b>して 更に手をつなぐなんて！,I can't believe I went on a date with my heart beauty and even held hands!,"S01E09, S01E16, S01E18, S01E20, S01E21, S01E22",
貧乏,びんぼう,"1. poverty-stricken, destitute, poor, penurious",N1,14,<b>貧乏</b>貧乏も家の前に落ちていた 下剤パンは おいしかったか？,Was the laxative bread that was left in front of the poor and poor's houses delicious?,"S01E09, S01E23",
コーラ,コーラ,"1. cola (carbonated soft drink)<br>2. kola tree (Cola acuminata, etc.), cola tree",Unlabeled,14,あなたは <b>コーラ</b>男爵をやっつけるのよ！,You're going to defeat the Cola Baron!,"S01E11, S01E15, S01E18",
薬,くすり,"1. medicine, pharmaceuticals, (legal) drugs, pill, ointment, salve<br>2. efficacious chemical (gunpowder, pesticide, etc.)<br>3. (pottery) glaze<br>4. (illegal) drug, narcotic<br>5. small bribe",N5,14,医者たちの心を読んで <b>薬</b>に害がないのは分かっていたが,I read the doctors' minds and knew that the medicine wasn't harmful.,"S01E12, S01E22",
不良,ふりょう,"1. bad, poor, inferior<br>2. delinquent, hoodlum, hooligan",N1,14,マズイ！ もし窪谷須が<b>不良</b>なら 大乱闘になるぞ！,"Bad! If Kubotanisu is a delinquent, there will be a huge brawl!","S01E14, S01E17",
合宿,がっしゅく,"1. lodging together, training camp, boarding house",Unlabeled,14,<b>合宿</b>に参加してもらうことに なったんで よろしく頼む,"I've been asked to participate in a training camp, so I'm asking for your help.",S01E22,
ハロウィン,ハロウィーン,1. Halloween,Unlabeled,14,週末 我が邸宅で <b>ハロウィン</b>の儀を執り行うぞ！,We'll be holding a Halloween ceremony at my mansion this weekend!,S01E23,
ヶ月,かげつ,1. months (period of),N1,13,だが このままでは終われんぞ！ ４<b>ヶ月</b>の意地 見せてやるぜ！,But it won't end like this! I'll show you my 4 months of determination!,"S01E01, S01E04, S01E06, S01E09, S01E13, S01E15, S01E16, S01E17, S01E21, S01E22, S01E24",
ころ,ころ,"1. (approximate) time, around, about, toward<br>2. suitable time (or condition)<br>3. time of year, season",Unlabeled,13,子供の<b>ころ</b> 僕が超能力で けがを治してやると,"When I was a child, I used my supernatural powers to heal injuries.","S01E01, S01E02, S01E06, S01E10, S01E11, S01E13, S01E17, S01E19, S01E20, S01E24",
やら,やら,"1. denotes uncertainty<br>2. such things as A and B, A and B and so on, A and B and the like, A and B and whatnot",Unlabeled,13,どう<b>やら</b>僕は これまでのようだ,It seems like I've always been,"S01E01, S01E02, S01E03, S01E04, S01E06, S01E12, S01E14, S01E15, S01E22, S01E24",
高い,たかい,"1. high, tall<br>2. expensive, high-priced<br>3. high (level), above average (in degree, quality, etc.)<br>4. loud<br>5. high-pitched, shrill",N5,13,“他店より１円でも<b>高い</b>場合”と ありますが,"It says, “If the price is even 1 yen more expensive than other stores.”","S01E01, S01E03, S01E05, S01E06, S01E12, S01E16, S01E19, S01E20, S01E21, S01E23, S01E24",
大きい,おおきい,"1. big, large, great<br>2. loud<br>3. extensive, spacious<br>4. important, decisive, valuable<br>5. older, grown up",N5,13,斉木の中で 私という存在が そこまで<b>大きい</b>ものだったなんて,I can't believe that my presence within Saiki was that big.,"S01E01, S01E05, S01E06, S01E11, S01E18, S01E19, S01E22, S01E23, S01E24",
モン,モンスター,"1. monster, monstrosity<br>2. giant, influential figure, colossus<br>3. monsterlike, over-demanding, bullying, overbearing, bossy",Unlabeled,13,オイ親父！ こんな<b>モン</b> 豚でも食わねーぞ！,Hey dad! I won't even eat a pig like this!,"S01E01, S01E06, S01E10, S01E12, S01E14, S01E17, S01E20, S01E22",
止める,とめる,"1. to stop, to turn off<br>2. to park<br>3. to prevent, to suppress (a cough), to hold back (tears), to hold (one's breath), to relieve (pain)<br>4. to stop (someone from doing something), to dissuade, to forbid, to prohibit<br>5. to notice, to be aware of, to concentrate on, to pay attention to, to remember, to bear in mind<br>6. to fix (in place), to fasten, to tack, to pin, to nail, to button, to staple<br>7. to detain, to keep in custody",N4,13,奴らは 世界の息の根を <b>止めよう</b>としてやがる,They're trying to stop the world from dying.,"S01E01, S01E04, S01E05, S01E07, S01E10, S01E16, S01E23, S01E24",
口,くち,"1. mouth<br>2. opening, hole, gap, orifice<br>3. mouth (of a bottle), spout, nozzle, mouthpiece<br>4. gate, door, entrance, exit<br>5. speaking, speech, talk (i.e. gossip)<br>6. taste, palate<br>7. mouth (to feed)<br>8. opening (i.e. vacancy), available position<br>9. invitation, summons<br>10. kind, sort, type<br>11. opening (i.e. beginning)<br>12. counter for mouthfuls, shares (of money), and swords",N5,13,ただし それ以外は一切 <b>口</b>をきくな！,"However, don't say anything else!","S01E01, S01E03, S01E04, S01E09, S01E11, S01E12, S01E13, S01E14, S01E16, S01E18, S01E20",
勝負,しょうぶ,"1. victory or defeat<br>2. match, contest, game, bout",N2,13,何であろうと 燃堂君との<b>勝負</b>は 絶対に勝～つ！,"No matter what, I'll definitely win the battle with Nendou-kun!","S01E01, S01E02, S01E10, S01E16, S01E17, S01E20, S01E21, S01E22",
中二,ちゅうに,"1. second year of junior high school, second-year junior high school student",Unlabeled,13,<b>中二</b>病は 絶対に見られたくない ノートを何冊か持っているものだ,Chuunibyou has several notebooks that he never wants anyone to see.,"S01E01, S01E03, S01E06, S01E07, S01E10, S01E20",
とても,とても,"1. very, awfully, exceedingly<br>2. (not) at all, by no means, simply (cannot)",N5,13,我々は それが<b>とても</b>憎い！,We hate it so much!,"S01E01, S01E07, S01E08, S01E10, S01E12, S01E14, S01E15, S01E16, S01E20, S01E22",
一生,いっしょう,"1. whole life, a lifetime, all through life, one existence, a generation, an age, the whole world, the era<br>2. (the only, the greatest, etc.) of one's life",N3,13,<b>一生</b>寝ていたくなるような心の声が 大量に流れ込んでくるのに！,There are so many voices in my heart that make me want to sleep forever!,"S01E01, S01E02, S01E05, S01E06, S01E08, S01E09, S01E11, S01E14, S01E15, S01E18, S01E23",
チャンス,チャンス,"1. chance, opportunity",N3,13,孫と話す<b>チャンス</b>を逃すな！,Don't miss the chance to talk to your grandchildren!,"S01E01, S01E02, S01E07, S01E10, S01E12, S01E14, S01E18, S01E19, S01E22, S01E23",
行う,おこなう,"1. to perform, to do, to conduct oneself, to carry out",N4,13,全員集合！ 今日はマラソン大会を<b>行う</b>！,Everyone gather! We will be running a marathon today!,"S01E02, S01E03, S01E07, S01E09, S01E12, S01E17, S01E21, S01E22, S01E24",
熱い,あつい,"1. hot (thing)<br>2. passionate (feelings, etc.), ardent, hot (e.g. gaze)<br>3. hot (e.g. temper)<br>4. zealous, enthusiastic, fired up<br>5. intense, severe, extreme<br>6. hot (topic), of interest",N5,13,真剣勝負なんだぞ！ もっと<b>熱く</b>なれよ！,It's a serious game! Get even hotter!,"S01E02, S01E04, S01E05, S01E07, S01E10, S01E14, S01E15, S01E19, S01E20",
落とす,おとす,"1. to drop, to lose, to let fall, to shed (light), to cast (one's gaze), to pour in (liquid), to leave behind<br>2. to clean off (dirt, makeup, paint, etc.), to remove (e.g. stains or facial hair), to lose, to spend money at a certain place, to omit, to leave out, to secretly let escape<br>3. to lose (a match), to reject (an applicant), to fail (a course), to defeat (in an election)<br>4. to lower (e.g. shoulders or voice), to lessen (e.g. production or body weight), to worsen (quality), to reduce (e.g. rank or popularity), to speak badly of, to make light of, to fall into straitened circumstances<br>5. to fall into (e.g. a dilemma or sin), to make one's own, to have one's bid accepted, to force surrender, to take (e.g. an enemy camp or castle), to forcefully convince, to press for a confession, to deal with<br>6. to download, to copy from a computer to another medium<br>7. to make someone swoon (judo)<br>8. to finish a story (e.g. with the punch line)<br>9. to finish (a period, e.g. of fasting)",N1,13,泡の力で こびり付いた汚れを<b>落とす</b>って！,The power of bubbles removes stuck dirt!,"S01E02, S01E04, S01E05, S01E10, S01E11, S01E14, S01E21",
続く,つづく,"1. to continue, to last, to go on<br>2. to continue (without a break), to be unbroken<br>3. to occur again and again<br>4. to lead to, to connect to, to adjoin<br>5. to come after, to follow, to succeed, to rank next to<br>6. to hold out, to keep, to last",N4,13,次回に<b>続い</b>てしまうとはな,I don't think it will continue next time.,"S01E02, S01E03, S01E04, S01E05, S01E12, S01E13, S01E17, S01E22, S01E23, S01E24",
物,もの,"1. thing, object, article, stuff, substance<br>2. one's things, possessions, property, belongings<br>3. things, something, anything, everything, nothing<br>4. quality<br>5. reason, the way of things<br>6. used to emphasize emotion, judgment, etc., used to indicate a common occurrence in the past (after a verb in past tense), used to indicate a general tendency, used to indicate something that should happen<br>7. item classified as ..., item related to ..., work in the genre of ...<br>8. cause of ..., cause for ...<br>9. somehow, somewhat, for some reason<br>10. really, truly",N5,13,つまり <b>物</b>に触れることもできる,"In other words, you can touch things.","S01E02, S01E04, S01E05, S01E06, S01E09, S01E16, S01E20, S01E21, S01E22",
引く,ひく,"1. to pull, to tug, to lead (e.g. a horse)<br>2. to draw (attention, sympathy, etc.), to attract (e.g. interest)<br>3. to draw back (e.g. one's hand), to draw in (one's chin, stomach, etc.), to pull in<br>4. to draw (a card, mahjong tile, etc.)<br>5. to draw (a line, plan, etc.)<br>6. to catch (a cold)<br>7. to play (a stringed or keyboard instrument)<br>8. to look up (in a dictionary, phone book, etc.), to consult, to check<br>9. to haul, to pull (vehicles)<br>10. to subtract, to deduct<br>11. to recede, to ebb, to fade<br>12. to be descend from, to inherit (a characteristic)<br>13. to quote, to cite, to raise (as evidence)<br>14. to lay on (electricity, gas, etc.), to install (e.g. a telephone), to supply (e.g. water)<br>15. to hold (e.g. a note)<br>16. to apply (e.g. lipstick), to oil (e.g. a pan), to wax (e.g. a floor)<br>17. to move back, to draw back, to recede<br>18. to lessen, to subside, to ebb, to go down (e.g. of swelling)<br>19. to resign, to retire, to quit",N5,13,奴はケーキとヒマワリで 幼女の気を<b>引き</b> 連れ去る気だ！,He intends to attract the little girl's attention with cake and sunflowers and take her away!,"S01E02, S01E03, S01E04, S01E12, S01E21, S01E22, S01E23",
近く,ちかく,"1. near, neighbourhood, neighborhood, vicinity<br>2. nearly (e.g. ""it took nearly one year""), close to<br>3. shortly, soon",N5,13,でも 今も あの人が <b>近く</b>にいる気がするんだよねえ,"But even now, I feel like that person is near me.","S01E02, S01E06, S01E09, S01E10, S01E11, S01E13, S01E14, S01E15, S01E17, S01E20, S01E21, S01E22",
隠す,かくす,"1. to hide, to conceal",N3,13,この現象は 何を<b>隠そう</b> 全て 僕の超能力が原因なのだ！,"No matter what I hide, this phenomenon is all caused by my supernatural powers!","S01E02, S01E04, S01E09, S01E10, S01E11, S01E12, S01E15, S01E17, S01E19, S01E23",
打つ,うつ,"1. to hit, to strike, to knock, to beat, to punch, to slap, to tap, to bang, to clap, to pound<br>2. to strike (noon, etc.), to sound (cymbals, etc.), to beat (a drum, etc.)<br>3. to beat (rhythmically, e.g. pulse, waves, etc.)<br>4. to move, to impress, to touch<br>5. to drive in, to hammer in, to put in, to inject<br>6. to type, to send, to transmit<br>7. to insert, to write in, to mark<br>8. to make (noodles, etc.), to prepare<br>9. to till (soil)<br>10. to sprinkle, to throw, to cast<br>11. to do, to carry out, to play, to perform, to engage in (gambling, etc.)<br>12. to pay (a deposit, etc.)<br>13. to visit (on a pilgrimage)<br>14. to line (a coat)<br>15. to bind (a criminal)",N4,13,あの<b>打つ</b>やつでゴールを塞ぐとか 思いつかなかったぜ！,I had no idea that he could block the goal with that shot!,"S01E02, S01E07, S01E09, S01E17, S01E22, S01E24",
済む,すむ,"1. to finish, to end, to be completed<br>2. to merely result in something less severe than expected<br>3. to feel at ease<br>4. to feel unease or guilt for troubling someone, to be sorry",N4,13,受け取りさえ<b>済ん</b>でしまえば この家に とどまる理由はない,"Once you receive it, there's no reason to stay in this house.","S01E03, S01E04, S01E09, S01E10, S01E11, S01E15, S01E16, S01E17, S01E20, S01E21, S01E24",
協力,きょうりょく,"1. cooperation, collaboration",N3,13,今後も記憶が取り戻せるよう 我々は<b>協力</b>するよ,We will continue to work together to help you regain your memories.,"S01E03, S01E04, S01E07, S01E08, S01E10, S01E15, S01E16, S01E22",
練習,れんしゅう,"1. practice, training, drill, (an) exercise, workout",N5,13,その後 一度も<b>練習</b>することなく 本番を迎えた鳥束たちが,"After that, Toritsuka and his friends went into the actual performance without practicing even once.","S01E03, S01E07, S01E08, S01E12, S01E15, S01E22, S01E24",
