Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
ほん,ほん,"1. book, volume, script<br>2. this, present<br>3. main, head<br>4. real, regular<br>5. counter for long cylindrical things, counter for films, TV shows, etc., counter for goals, home runs, etc., counter for telephone calls",Unlabeled,18,<b>ほん</b>で次もゆかり先生が担任やったら いいな,It would be great if Yukari-sensei was my homeroom teacher next time.,"Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 10 - We are 2nd Year Students, Episode 13 - Exams, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 24 - Yamamayaa, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 10 - We are 2nd Year Students_00_03_24_000.jpg"">"
子供,こども,1. child,N5,18,大人が<b>子供</b>に着付け教えてもらってちゃ、あんたもできないじゃない,"If an adult asks a child to teach them how to dress, you won't be able to do it either.","Episode 01 - Miss Yukari, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 12 - Chiyo-chans Day, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip","<img src=""Azumanga Daioh - Episode 14 - The Ocean Kimonos and Party_00_14_44_000.jpg"">"
いち,いち,"1. one<br>2. best<br>3. first, foremost<br>4. beginning, start<br>5. a (single), one (of many)<br>6. ace (playing card)<br>7. bottom string (on a shamisen, etc.)",N3,18,<b>いち</b>に、いちに,"One, one","Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 15 - Sports Fest 2nd Year, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 15 - Sports Fest 2nd Year_00_16_47_000.jpg"">"
あげる,あげる,"1. to raise, to elevate<br>2. to do up (one's hair)<br>3. to fly (a kite, etc.), to launch (fireworks, etc.), to surface (a submarine, etc.)<br>4. to land (a boat)<br>5. to deep-fry<br>6. to show someone (into a room)<br>7. to give<br>8. to send someone (away)<br>9. to enrol (one's child in school), to enroll<br>10. to increase (price, quality, status, etc.), to develop (talent, skill), to improve<br>11. to make (a loud sound), to raise (one's voice)<br>12. to earn (something desirable)<br>13. to praise<br>14. to give (an example, etc.), to cite<br>15. to summon up (all of one's energy, etc.)<br>16. to arrest<br>17. to nominate<br>18. to summon (for geishas, etc.)<br>19. to offer up (incense, a prayer, etc.) to the gods (or Buddha, etc.)<br>20. to bear (a child)<br>21. to conduct (a ceremony, esp. a wedding)<br>22. (of the tide) to come in<br>23. to vomit<br>24. to do for (the sake of someone else)<br>25. to complete ...<br>26. to humbly do ...",N4,18,このお金でみんなにジュースをごって<b>あげる</b>,I'll buy everyone juice with this money.,"Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 10 - We are 2nd Year Students, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 20 - 3rd Year, Episode 22 - Entrance Exams Study, Episode 24 - Yamamayaa, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 06 - Sports Fest_00_21_23_000.jpg"">"
勝てる,勝てる,1. I can win (Auto-translated),Unlabeled,18,あのかわいさに<b>勝てる</b>もんは,Nothing can beat that cuteness,"Episode 06 - Sports Fest, Episode 14 - The Ocean Kimonos and Party, Episode 16 - Culture Fest 2nd Year","<img src=""Azumanga Daioh - Episode 16 - Culture Fest 2nd Year_00_15_56_000.jpg"">"
テスト,テスト,"1. examination, quiz, test<br>2. test, tryout, trial<br>3. rehearsal (in filming)",N5,18,でも明日はついにいよいよ<b>テスト</b>,But tomorrow is finally the test,"Episode 08 - New Years Dream Special, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 17 - End of 2nd Semester and Christmas, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 13 - Exams_00_09_47_000.jpg"">"
三,さん,"1. three, 3",N5,17,あんかは<b>三</b>人だー!,There are three Anka!,"Episode 01 - Miss Yukari, Episode 06 - Sports Fest, Episode 10 - We are 2nd Year Students, Episode 13 - Exams, Episode 15 - Sports Fest 2nd Year, Episode 20 - 3rd Year, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 23 - Last Sports Fest_00_20_09_000.jpg"">"
くらい,くらい,Around / Approximately (Time/Amount),Unlabeled,17,この<b>くらい</b>はどんなようにぼわぼわがあるんです,There are so many things that are so fuzzy.,"Episode 01 - Miss Yukari, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 07 - Culture Fest, Episode 10 - We are 2nd Year Students, Episode 13 - Exams, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 22 - Entrance Exams Study","<img src=""Azumanga Daioh - Episode 07 - Culture Fest_00_05_24_000.jpg"">"
おいしい,おいしい,"1. delicious, tasty, sweet<br>2. attractive, appealing, convenient, favorable, desirable, profitable",N5,17,こんなに赤いのに塩は<b>おいしい</b>と言う,They say salt is delicious even though it's so red.,"Episode 01 - Miss Yukari, Episode 08 - New Years Dream Special, Episode 12 - Chiyo-chans Day, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 20 - 3rd Year, Episode 23 - Last Sports Fest, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 08 - New Years Dream Special_00_16_40_000.jpg"">"
可愛い,かわいい,"1. cute, adorable, charming, lovely, pretty<br>2. dear, precious, darling, pet<br>3. innocent, childlike, childish, lovable<br>4. dainty, cute little, tiny",N1,17,人との格好を繰り返すのって<b>可愛い</b>可愛い,It's cute and cute to keep changing your appearance with other people.,"Episode 01 - Miss Yukari, Episode 03 - Nyamo, Episode 06 - Sports Fest, Episode 09 - Miss Sakaki, Episode 14 - The Ocean Kimonos and Party, Episode 24 - Yamamayaa","<img src=""Azumanga Daioh - Episode 03 - Nyamo_00_17_33_000.jpg"">"
パン,パン,"1. bread, pastries (e.g. croissants), pastry-based products<br>2. pan, frying pan<br>3. panning (in a film)",N5,17,小学校の時、ヨミの食べ残した<b>パン</b>が机の中で腐ってそりゃもうすごいことに,"When I was in elementary school, Yomi's leftover bread rotted on her desk, which was a big deal.","Episode 01 - Miss Yukari, Episode 03 - Nyamo, Episode 12 - Chiyo-chans Day, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 03 - Nyamo_00_04_16_000.jpg"">"
取る,とる,"1. to take, to pick up, to grab, to catch<br>2. to pass, to hand, to give<br>3. to get, to obtain, to acquire, to win, to receive, to earn, to take (e.g. a vacation)<br>4. to adopt (a method, proposal, etc.), to take (a measure, attitude, etc.), to choose<br>5. to remove, to get rid of, to take off<br>6. to take away, to steal, to rob<br>7. to eat, to have (e.g. lunch), to take (e.g. vitamins)<br>8. to pick (e.g. flowers), to gather, to extract (e.g. juice), to catch (e.g. fish)<br>9. to take up (time, space), to occupy, to spare, to set aside<br>10. to secure, to reserve, to save, to put aside, to keep<br>11. to take (e.g. a joke), to interpret, to understand, to make out, to grasp<br>12. to record, to take down<br>13. to subscribe to (e.g. a newspaper), to take, to buy, to get<br>14. to order, to have delivered<br>15. to charge, to fine, to take (tax)<br>16. to take (e.g. a wife), to take on (e.g. an apprentice), to adopt, to accept<br>17. to compete (in sumo, cards, etc.), to play",N5,17,じゃあ、先に1ゲーム<b>取っ</b>たほうが勝ちってことにしましょう,"So, let's say whoever wins one game first wins.","Episode 01 - Miss Yukari, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 06 - Sports Fest, Episode 09 - Miss Sakaki, Episode 12 - Chiyo-chans Day, Episode 14 - The Ocean Kimonos and Party, Episode 17 - End of 2nd Semester and Christmas, Episode 22 - Entrance Exams Study, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 03 - Nyamo_00_07_12_000.jpg"">"
彼方,かなた,"1. beyond, across, the other side, the distance",N1,17,心は星の<b>彼方</b>,My heart is beyond the stars,"Episode 01 - Miss Yukari, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 01 - Miss Yukari_00_22_22_000.jpg"">"
すげえ,すごい,"1. terrible, dreadful<br>2. amazing (e.g. of strength), great (e.g. of skills), wonderful, terrific<br>3. to a great extent, vast (in numbers)<br>4. awfully, very, immensely",Unlabeled,17,<b>すげえ</b>鍵開けテクを持ってるんだよ 何でも開けるぞ,I have amazing lock picking techniques. I can open anything.,"Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 04 - Pool Pool Pool, Episode 10 - We are 2nd Year Students, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 17 - End of 2nd Semester and Christmas_00_12_51_000.jpg"">"
死ぬ,しぬ,"1. to die, to pass away<br>2. to lose spirit, to lose vigor, to look dead<br>3. to cease, to stop",N5,17,<b>死ぬ</b>のは少ない方がいいでしょ,It's better to die less,"Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 05 - Summer Break, Episode 06 - Sports Fest, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 22 - Entrance Exams Study, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 05 - Summer Break_00_11_13_000.jpg"">"
先,さっき,"1. a short while ago, a moment ago, just now, some time ago",N5,17,じゃあ、<b>先</b>に1ゲーム取ったほうが勝ちってことにしましょう,"So, let's say whoever wins one game first wins.","Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 14 - The Ocean Kimonos and Party, Episode 16 - Culture Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 19 - One Spring Night, Episode 21 - School Trip, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 03 - Nyamo_00_07_12_000.jpg"">"
円,えん,1. yen (Japanese monetary unit)<br>2. circle,N3,17,今、駅前の居酒屋ヨッチャンでにゃーもーの大好きな生ビールがレディースデーでなんと150<b>円</b>,"Nyamo's favorite draft beer is currently available on Ladies' Day at Yocchan, an izakaya in front of the station, for just 150 yen.","Episode 03 - Nyamo, Episode 06 - Sports Fest, Episode 09 - Miss Sakaki, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 21 - School Trip, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 03 - Nyamo_00_02_14_000.jpg"">"
おい,おい,"1. hey!, oi!, ahoy!<br>2. I, me",Unlabeled,17,大阪!<b>おい</b>!大阪!,Osaka! Hey! Osaka!,"Episode 03 - Nyamo, Episode 07 - Culture Fest, Episode 08 - New Years Dream Special, Episode 09 - Miss Sakaki, Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki, Episode 15 - Sports Fest 2nd Year, Episode 16 - Culture Fest 2nd Year, Episode 19 - One Spring Night, Episode 21 - School Trip, Episode 23 - Last Sports Fest, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 03 - Nyamo_00_16_08_000.jpg"">"
英語,えいご,1. English (language),N5,17,そんなに<b>英語</b>ができないとはな 胸ばっかでっかいからよ,"I can't believe you can't speak English that well, it's because your chest is so big.","Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 10 - We are 2nd Year Students, Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 17 - End of 2nd Semester and Christmas, Episode 22 - Entrance Exams Study, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 11 - Kagura and Sakaki_00_03_38_000.jpg"">"
はーい,はい,"1. yes, that is correct<br>2. understood, I see, OK, okay<br>3. present, here<br>4. pardon?, what's that?, come again?<br>5. now, here, here you go<br>6. giddy-up, giddap",Unlabeled,17,<b>はーい</b> 一緒にドリルを渡された人は どこにも行かずに頑張って終わらせること,"Yes, the person who was given the drill with me should do his best and finish it without going anywhere.","Episode 04 - Pool Pool Pool, Episode 05 - Summer Break, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 17 - End of 2nd Semester and Christmas, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 05 - Summer Break_00_02_18_000.jpg"">"
大人,おとな,"1. adult, grown-up",N5,17,<b>大人</b>になると 真夜中でも買い物ができるんですね,"When you grow up, you can go shopping even in the middle of the night.","Episode 05 - Summer Break, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 14 - The Ocean Kimonos and Party, Episode 19 - One Spring Night, Episode 20 - 3rd Year","<img src=""Azumanga Daioh - Episode 19 - One Spring Night_00_14_17_000.jpg"">"
吸い込む,すいこむ,"1. to inhale, to breathe in, to suck up, to imbibe<br>2. to absorb, to soak up",Unlabeled,17,なや<b>吸い込ま</b>れそうになるわ,I feel like I'm going to be sucked in,Episode 09 - Miss Sakaki,"<img src=""Azumanga Daioh - Episode 09 - Miss Sakaki_00_19_11_000.jpg"">"
受験,じゅけん,1. taking an examination (esp. school and university entrance),N2,17,じゃあ <b>受験</b>勉強合宿にしよう 都会の喧騒を離れて 静かなところで勉強に集中しよう,So let's have an entrance exam study camp. Let's get away from the hustle and bustle of the city and concentrate on studying in a quiet place.,"Episode 13 - Exams, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 24 - Yamamayaa, Episode 25 - Onwards Entrance Exams","<img src=""Azumanga Daioh - Episode 22 - Entrance Exams Study_00_02_54_000.jpg"">"
高校,こうこう,"1. senior high school, high school",N4,16,<b>高校</b>では授業ごとに先生が違います,"In high school, each class has a different teacher.","Episode 01 - Miss Yukari, Episode 02 - Osaka Day, Episode 02 - Osaka Day_retimed, Episode 03 - Nyamo, Episode 05 - Summer Break, Episode 12 - Chiyo-chans Day, Episode 13 - Exams, Episode 16 - Culture Fest 2nd Year, Episode 22 - Entrance Exams Study, Episode 26 - Graduation Ceremony","<img src=""Azumanga Daioh - Episode 12 - Chiyo-chans Day_00_09_57_000.jpg"">"
大変,たいへん,"1. very, greatly, terribly, awfully<br>2. immense, enormous, great<br>3. serious, grave, dreadful, terrible<br>4. difficult, hard<br>5. major incident, disaster",N3,16,でも 社会人はもっと<b>大変</b>なの,But working people have it even harder.,"Episode 01 - Miss Yukari, Episode 03 - Nyamo, Episode 05 - Summer Break, Episode 08 - New Years Dream Special, Episode 11 - Kagura and Sakaki, Episode 12 - Chiyo-chans Day, Episode 14 - The Ocean Kimonos and Party, Episode 19 - One Spring Night, Episode 20 - 3rd Year, Episode 24 - Yamamayaa","<img src=""Azumanga Daioh - Episode 20 - 3rd Year_00_04_22_000.jpg"">"
全員,ぜんいん,"1. all members, all hands, everyone, everybody, whole crew",N3,16,というわけで 今年は<b>全員</b>で9人 2台に分場していくことに,"So this year, we decided to split up into two machines with nine people in total.","Episode 01 - Miss Yukari, Episode 03 - Nyamo, Episode 04 - Pool Pool Pool, Episode 06 - Sports Fest, Episode 10 - We are 2nd Year Students, Episode 14 - The Ocean Kimonos and Party, Episode 15 - Sports Fest 2nd Year, Episode 21 - School Trip, Episode 22 - Entrance Exams Study, Episode 23 - Last Sports Fest","<img src=""Azumanga Daioh - Episode 22 - Entrance Exams Study_00_03_50_000.jpg"">"
