Expression,Reading,Meaning,Level,Frequency,Sentence,Translation,Episodes,Image
ながら,ながら,"1. while, during, as<br>2. while, although, though, despite, in spite of, notwithstanding<br>3. all, both<br>4. as (e.g. ""as always"", ""as long ago""), in (e.g. ""in tears"")<br>5. while doing something else (at the same time)",Unlabeled,92,運命を呪い<b>ながら</b>死んでもらうには,To have someone die while cursing fate,"E010, E011, E016, E017, E019, E028, E033, E035, E037, E047, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E086, E087, E088, E089, E092, E095, E101, E104, E109, E114, E115, E122",
・,・,(Punctuation / Name separator),Unlabeled,91,♬ あれもこれも土足でハグ<b>･</b>キッス･I LOVE YOU,"♬ Hugs and kisses with shoes on, I LOVE YOU","E011, E021, E022, E023, E025, E030, E031, E032, E049, E051, E052, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E082, E085, E089, E090, E101, E123",
赤丸,あかまるきゅうじょうしょう,"1. sudden increase (e.g. in ranking, popularity or sales), rapid rise (e.g. to fame or power)",Unlabeled,91,<b>赤丸</b>が においで敵の強さを判断するのは知ってんだろ｡,"You know that Akamaru judges the enemy's strength by smell, right?","E023, E024, E026, E033, E034, E037, E043, E044, E045, E046, E060, E088, E098, E110, E111, E112, E113, E115, E117, E118, E119, E120, E121, E122, E123, E128",
はじめて,はじめて,"1. for the first time<br>2. only after ... is it ..., only when ... do you ...",Unlabeled,91,♬ <b>はじめて</b>君としゃべった,♬ I talked to you for the first time,"E116, E117, E118, E119, E120, E121, E122, E123, E124, E125, E126, E127, E128",
今度,こんど,"1. this time, now<br>2. next time, another time, shortly, soon<br>3. recently, lately, the other day",N4,90,どんな敵が来やがっても<b>今度</b>こそ俺が おっさんを守る！,"No matter what enemy comes, I will protect the old man this time!","E001, E003, E004, E005, E006, E007, E008, E009, E011, E017, E018, E021, E026, E028, E031, E032, E036, E039, E041, E042, E043, E048, E049, E050, E051, E052, E056, E057, E060, E064, E066, E067, E073, E078, E083, E084, E085, E087, E089, E090, E091, E092, E101, E102, E105, E106, E115, E116, E117, E120, E121, E122, E125, E126, E127, E128, E129, E130, E132, E135",
おる,いる,"1. to be (of animate objects), to exist<br>2. to stay<br>3. to be ...-ing, to have been ...-ing",Unlabeled,90,あんたらも逃げたほうがええ上に化け物が<b>おる</b>で！,You should run away too! There's a monster up there!,"E001, E002, E004, E006, E007, E019, E021, E038, E051, E052, E053, E054, E055, E056, E057, E060, E063, E065, E067, E068, E069, E070, E071, E072, E073, E074, E077, E078, E079, E080, E081, E085, E090, E092, E094, E097, E098, E100, E106, E109, E118, E119",
ちゃ,て,"1. hand, arm<br>2. forepaw, foreleg<br>3. handle<br>4. hand, worker, help<br>5. trouble, care, effort<br>6. means, way, trick, move, technique, workmanship<br>7. hand, handwriting<br>8. kind, type, sort<br>9. one's hands, one's possession<br>10. ability to cope<br>11. hand (of cards)<br>12. direction<br>13. move (in go, shogi, etc.)",Unlabeled,90,一瞬たりとも気を抜い<b>ちゃ</b>ダメでしょ｡,Don't let your guard down even for a moment.,"E004, E005, E006, E007, E008, E009, E010, E011, E013, E014, E015, E019, E024, E025, E028, E029, E030, E031, E036, E038, E039, E041, E045, E051, E053, E055, E057, E058, E061, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E078, E081, E083, E086, E090, E097, E098, E099, E103, E105, E108, E111, E112, E115, E116, E118, E119, E120, E122, E124, E125, E133",
気付く,きづく,"1. to notice, to recognize, to recognise, to become aware of, to perceive, to realize, to realise",N3,90,気が動転して蛇にも<b>気付か</b>ねえとは！,I was so upset that I didn't even notice the snake!,"E005, E007, E008, E009, E017, E018, E021, E024, E025, E026, E027, E028, E031, E034, E038, E039, E043, E045, E046, E048, E050, E051, E053, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E087, E088, E093, E101, E103, E105, E111, E112, E115, E116, E117, E124, E129",
入る,はいる,To enter / To be poured (tea) / To be ready,N5,89,幻術を２重にかけていたとはな念の<b>入っ</b>たことをしやがる｡,It's hard to believe that he was using a double layer of genjutsu to do something so deliberate.,"E003, E006, E010, E011, E016, E023, E026, E030, E031, E032, E033, E036, E037, E038, E039, E040, E041, E042, E046, E047, E048, E049, E051, E052, E053, E056, E059, E066, E069, E074, E077, E078, E079, E082, E086, E087, E092, E094, E095, E097, E098, E100, E102, E103, E108, E109, E111, E114, E117, E118, E125, E127, E128, E129, E130, E135",
ったく,まったく,"1. really, truly, entirely, completely, wholly, perfectly<br>2. indeed<br>3. good grief",Unlabeled,88,<b>ったく</b> 人にものを尋ねたら,If you ask a lot of people something,"E001, E002, E004, E005, E006, E010, E012, E013, E014, E016, E019, E020, E021, E023, E025, E027, E028, E029, E031, E033, E034, E035, E036, E037, E039, E040, E042, E044, E045, E047, E051, E052, E053, E054, E055, E057, E058, E059, E062, E063, E065, E069, E073, E081, E083, E086, E089, E092, E094, E097, E098, E101, E102, E103, E104, E105, E106, E109, E111, E112, E113, E115, E119, E120, E132",
命,いのち,"1. life, life force<br>2. lifetime, lifespan<br>3. most important thing, foundation, core<br>4. paired tattoos of the ""life"" kanji on the upper arms of a man and woman (indicating unwavering love)<br>5. fate, destiny, karma",N3,88,だから ここで あたしが<b>命</b>に代えても しとめてみせる｡,"That's why I'm here to finish you off, even if it costs me my life.","E006, E007, E008, E010, E011, E013, E014, E015, E017, E019, E021, E025, E027, E029, E030, E033, E037, E038, E039, E050, E056, E058, E063, E073, E074, E076, E077, E080, E090, E091, E092, E093, E094, E095, E096, E097, E100, E102, E103, E105, E110, E112, E114, E115, E118, E119, E134, E135",
悲しみ,かなしみ,"1. sadness, sorrow, grief<br>2. affection, love",Unlabeled,88,♬ そうさ <b>悲しみ</b>をやさしさに,"♬ That's right, turn sadness into kindness","E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E080, E104, E105, E106, E107, E108, E109, E110, E111, E112, E113, E114, E115, E116, E117, E118, E119, E120, E121, E122, E123, E124, E125, E126, E127, E128",
意味,いみ,"1. meaning, significance, sense",N5,86,<b>意味</b>をはき違えてもらっては困ると｡,I don't want people to misunderstand my meaning.,"E001, E005, E012, E013, E014, E017, E023, E025, E026, E027, E028, E029, E030, E031, E032, E033, E034, E035, E036, E037, E038, E039, E040, E041, E042, E043, E044, E045, E046, E047, E048, E049, E050, E051, E052, E053, E061, E064, E067, E068, E071, E075, E086, E087, E094, E095, E105, E109, E112, E115, E117, E118, E126, E127, E130, E131, E132",
なれる,なれる,"1. to get used to, to grow accustomed to, to become familiar with<br>2. to become skilled in, to become experienced at<br>3. to become tame, to become domesticated<br>4. to get used to doing",Unlabeled,86,立派な忍者に<b>なれる</b>ことを証明したいんです！,I want to prove that I can be a great ninja!,"E003, E004, E006, E009, E010, E011, E012, E013, E015, E016, E017, E018, E019, E021, E022, E030, E031, E034, E040, E041, E044, E045, E049, E050, E051, E052, E057, E059, E060, E062, E064, E065, E076, E077, E078, E084, E088, E091, E094, E096, E099, E100, E103, E104, E107, E108, E109, E126, E127, E128, E129",
させる,サセ,Causative Form,Unlabeled,85,何 バカなこと言ってんの!?力ずくでも やめ<b>させる</b>わ！,What are you saying so stupidly!? I'll stop you even if it's by force!,"E001, E002, E003, E004, E008, E012, E014, E015, E016, E017, E018, E019, E023, E025, E026, E029, E030, E036, E038, E040, E044, E050, E056, E057, E058, E059, E066, E073, E074, E076, E078, E079, E080, E081, E082, E083, E084, E085, E086, E087, E088, E089, E097, E099, E103, E105, E116",
先,さっき,"1. a short while ago, a moment ago, just now, some time ago",N5,85,うん！ でも その前に腹ごしらえが<b>先</b>だってばよ！,"Yeah! But before that, you have to eat your fill first!","E001, E003, E004, E011, E014, E021, E022, E026, E027, E034, E035, E038, E039, E043, E044, E050, E054, E055, E056, E057, E058, E059, E060, E061, E062, E063, E064, E065, E066, E067, E068, E069, E070, E071, E072, E073, E074, E075, E076, E077, E079, E081, E082, E083, E097, E098, E103, E106, E107, E109, E111, E112, E113, E115, E119, E125, E134, E135",
もし,もし,"1. if, in case, supposing",N4,85,だけど <b>もし</b>私にできることがあったら,But if there's anything I can do,"E001, E005, E007, E009, E012, E017, E022, E023, E024, E025, E028, E030, E031, E035, E036, E037, E039, E040, E041, E042, E043, E044, E047, E052, E053, E055, E056, E060, E062, E063, E065, E069, E074, E075, E077, E079, E091, E092, E094, E096, E097, E099, E100, E103, E104, E107, E113, E115, E118, E120, E124, E128, E131, E132, E135",
忍術,にんじゅつ,"1. ninjutsu, combat and stealth techniques used by ninja for espionage, sabotage, assassination, etc.",Unlabeled,85,少しは距離を置いて<b>忍術</b>でも使わないと｡,I need to keep my distance and use some ninjutsu.,"E001, E002, E004, E005, E007, E009, E010, E022, E026, E029, E032, E035, E036, E041, E048, E049, E050, E051, E052, E054, E058, E061, E062, E068, E071, E074, E076, E077, E079, E086, E087, E089, E093, E094, E099, E100, E111, E113, E117, E119, E122, E130, E135",
終わり,おわり,1. the end,N4,85,だが もう<b>終わり</b>だ次はマジで行く！,"But it's over now, I'll go seriously next time!","E002, E003, E004, E005, E006, E007, E008, E009, E010, E011, E012, E013, E014, E015, E016, E017, E018, E019, E020, E021, E022, E023, E024, E025, E030, E031, E039, E040, E042, E043, E044, E047, E049, E051, E053, E061, E062, E068, E071, E072, E073, E074, E078, E080, E081, E082, E083, E086, E088, E089, E093, E094, E098, E113, E114, E120, E122, E123, E126, E127, E128, E132, E133, E134",
どういう,どういう,"1. somehow, how, in what way, why, what kind of",Unlabeled,84,何だと？あしたの会合に出られないとは<b>どういう</b>ことだ！,What? What do you mean you can't attend tomorrow's meeting?,"E001, E005, E006, E007, E009, E010, E014, E015, E018, E022, E023, E024, E025, E031, E034, E035, E036, E037, E038, E045, E046, E047, E049, E051, E052, E055, E057, E058, E059, E062, E064, E066, E067, E070, E072, E079, E083, E085, E090, E092, E097, E102, E103, E104, E109, E111, E112, E116, E117, E118, E120, E121, E123, E129, E135",
教える,おしえる,"1. to teach, to instruct<br>2. to tell, to inform<br>3. to preach",N5,84,もう 文句言う暇あったらコツの一つでも<b>教え</b>てみやがれ！,"If you have time to complain, please tell me at least one of your tips!","E001, E002, E004, E010, E011, E021, E024, E026, E030, E031, E032, E035, E047, E049, E051, E052, E053, E054, E056, E058, E061, E068, E069, E073, E074, E079, E082, E083, E087, E089, E091, E092, E093, E094, E099, E100, E103, E105, E108, E109, E115, E128, E130",
一緒,いっしょ,"1. together<br>2. at the same time<br>3. same, identical",N5,84,サスケ君が私と<b>一緒</b>にいてくれるなら 絶対 後悔させない！,"If Sasuke-kun stays with me, I will never make you regret it!","E002, E003, E013, E017, E018, E019, E020, E021, E032, E034, E041, E044, E055, E058, E068, E069, E077, E078, E079, E080, E082, E083, E084, E086, E087, E092, E093, E094, E096, E097, E099, E100, E102, E104, E105, E109, E110, E112, E114, E115, E120, E121, E124, E125, E127, E128, E133, E134",
チョウジ,チョウジ,Choji,Unlabeled,84,あたしは <b>チョウジ</b>のとこ 先に行くわ！,I'll go to Choji's place first!,"E003, E021, E022, E024, E026, E027, E033, E043, E048, E051, E055, E058, E069, E107, E110, E112, E113, E114, E115, E117, E128, E135",
なさる,なさる,1. to do,N4,84,あんた いいかげんにし<b>なさい</b>よもう！,You should be careless!,"E003, E004, E005, E007, E009, E010, E011, E013, E018, E020, E021, E022, E023, E024, E026, E027, E028, E029, E030, E031, E034, E035, E037, E039, E040, E043, E044, E045, E052, E055, E058, E063, E069, E070, E074, E075, E077, E079, E081, E091, E094, E095, E097, E101, E102, E103, E106, E107, E108, E110, E118, E126, E127, E129",
動く,うごく,"1. to move, to stir, to shift, to shake, to swing<br>2. to operate, to run, to go, to work<br>3. to make a move, to take action, to act, to go into action<br>4. to be touched, to be influenced<br>5. to change, to vary, to fluctuate, to waver<br>6. to be transferred",N4,84,でも そのためには私の手足となって<b>動く</b>,"But in order to do that, you will act as my hands and feet.","E006, E008, E010, E011, E013, E014, E016, E018, E019, E021, E024, E028, E029, E033, E039, E040, E042, E046, E048, E050, E051, E054, E055, E058, E062, E064, E065, E066, E067, E068, E069, E074, E077, E079, E080, E082, E083, E086, E093, E094, E101, E110, E112, E117, E118, E119, E121, E122, E125, E127, E130, E133",
音,おと,"1. sound, noise, report<br>2. note<br>3. fame<br>4. Chinese-derived character reading",N4,84,拳は かわしても<b>音</b>が君を攻撃したのさ｡,"Even if you dodged the fist, the sound attacked you.","E015, E017, E023, E024, E030, E032, E033, E034, E035, E036, E038, E039, E040, E043, E046, E048, E051, E054, E055, E057, E067, E068, E069, E070, E071, E077, E079, E092, E093, E108, E109, E110, E116, E117, E120, E121, E122, E125",
なぜ,なぜ,"1. why, how",N5,83,<b>なぜ</b>だ それは お前の視界を奪うことにもなるはず｡,Why? That should also rob you of your vision.,"E002, E006, E007, E015, E017, E018, E023, E030, E031, E034, E035, E037, E039, E040, E044, E047, E049, E050, E054, E057, E058, E063, E064, E066, E072, E073, E074, E075, E076, E080, E082, E085, E093, E094, E095, E100, E107, E108, E109, E112, E116, E117, E119, E121, E122, E124, E126, E127, E129, E133",
とこ,ところ,"1. place, spot, scene, site<br>2. address<br>3. district, area, locality<br>4. one's house<br>5. point, aspect, side, facet<br>6. passage (in text), part<br>7. space, room<br>8. thing, matter<br>9. whereupon, as a result<br>10. about to, on the verge of<br>11. was just doing, was in the process of doing, have just done, just finished doing",Unlabeled,83,こんな<b>とこ</b>で 蛇のくそになってたまるかってんだよ！,I can't stand being a snake in a place like this!,"E003, E004, E006, E007, E011, E012, E013, E014, E015, E019, E020, E021, E022, E023, E024, E025, E028, E033, E034, E035, E036, E037, E041, E043, E048, E050, E052, E053, E054, E055, E058, E059, E060, E064, E065, E066, E074, E075, E076, E081, E083, E087, E094, E096, E097, E099, E101, E107, E110, E111, E113, E120, E121, E127, E135",
